"ABF","ADM","AMFW","ANTO","ATST","AV","AZN","BA","BARC","BATS","BG","BLND","BLT","BNZL","BP","BT-A","CCL","CNA","CNE","COB","CPG","CPI","DGE","EMG","EXPN","GFS","GSK","HMSO","HOME","HSBA","IAG","IAP","IHG","III","IMB","INTU","ISAT","JMAT","KAZ","KGF","LAND","LGEN","LLOY","LSE","MKS","MRW","NG","NXT","OML","PRU","PSON","RB","RBS","RDSA","RDSB","REL","REX","RIO","RR","RRS","RSA","SAB","SBRY","SDR","SDRC","SGE","SHP","SKY","SL","SMIN","SN","SRP","SSE","STAN","SVT","TCG","TLW","TSCO","ULVR","UU","VED","VOD","WOS","WPP","WTB"
-0.0304054054054054,0,0.0492125984251969,-0.0286320254506893,-0.0121951219512196,-0.0108695652173913,-0.0340014316392269,0.0445182724252492,0.0254778387621702,-0.0107238605898123,0.041,-0.0307424653750461,-0.0234895487534055,0.00907590759075908,0.013116236996834,-0.0042432814710042,0.00438321853475266,0.0438095238095238,0.0413264242054771,0.0247218788627936,0.0262225372076541,0.00795755968169761,0.0133196721311475,0.0230125523012552,-0.0057372346528973,0.01338199513382,-0.0185550730359258,-0.0104442392531035,0.0142517814726841,-0.00439830394400329,0.0116537180910101,0.0511744966442953,0.0301271966527196,0.00355239786856136,-0.0226434965771459,-0.0212131658240131,-0.0143171806167401,-0.0218141932308724,0.0392156862745098,0.012292118582791,-0.0126448693655984,-0.0155440414507772,-0.0330741771888682,0.0560760369551939,0.0407239819004525,-0.0132508833922261,0.021000522807476,-0.0162308385933273,-0.0995024875621891,-0.0172619047619048,-0.00380228136882129,0.0264466439742122,0,-0.0121500264131009,-0.014827018121911,0.0383141762452107,-0.00346589176710711,0.0236169270126195,0.0529369108049311,-0.0930460333006856,-0.0257165387276912,0.00921273031825796,-0.0423476968796434,-0.0257142857142857,-0.0257142857142857,0.0304365307294659,-0.00290135396518375,0.00103734439834025,-0.0134803921568627,0.0138666666666667,0.0391498881431767,0.0630476933242344,0.0390365448504983,0.0615296240971169,0.0235492010092515,0.0263011516630216,0.0291970802919708,-0.0123220153340635,-0.013571869216533,0.0216867469879518,0.0237923576063446,0.0435162110536236,0.0221381178779847,0.0109555690809495,0.00913978494623656
0.0292682926829268,0.0272222222222222,0.0281425891181989,0.0791484716157205,0.0158730158730158,0.0769230769230769,0.0344572063727306,-0.00699745547073791,0.0142883077936836,-0.018970189701897,0.00960614793467819,0.099559135966041,0.0568541485944717,-0.0318887980376124,-0.00982142857142857,0.0177556818181818,0.0317955112219451,0.0109489051094891,0.0196037766482543,0.00965018094089264,-0.0214088397790055,-0.00855263157894737,-0.0293225480283114,0.173824130879346,-0.00865551067512983,0.00480192076830732,0.0217216411906677,0.0492524779164766,0.0772833723653396,-0.0312959476496774,0.00987383433900155,0.0742218675179569,0.0105588780521884,0.211504424778761,-0.00538793103448276,0.0995054079026034,-0.0106145251396648,-0.0374683986947345,0.0622641509433962,0.065,0.0725715219015182,0.0210526315789473,-0.0532974910394265,0.0725663274717168,0.0380434782608696,0.00895255147717099,0.00850969862417469,0.124656278643446,0.101289134438306,0.0393700787401575,-0.00916030534351145,0.0175512324831518,-0.0285714285714286,-0.00160427807486631,0.0105908584169454,-0.014760147601476,0.00695589190269247,0.11129726975085,-0.00619834710743802,0.0298776097912167,0.0652532994169242,-0.012448132780083,0.00930954228083786,0.0545454545454545,0.0545454545454545,0.0172854921153407,0.0329776915615907,-0.00259067357512953,0.124223602484472,0.0220936349289847,0.0602798708288482,-0.0417721712460324,0.00959232613908873,0.082340361427989,0.00410846343467543,0.0208231968318685,0.0560283687943262,-0.0146936512337123,0.00187617260787992,-0.0212264150943396,0.113380281690141,0.0189596440823848,0.0180536550027024,-0.00903070439494281,0.039957378795951
-0.01354096140826,-0.010275824770146,-0.0301094890510949,-0.0829539706626201,-0.025173611111111,-0.0330132052821128,-0.0128939828080229,-0.00320307495195388,0.039801654645736,-0.030939226519337,-0.0466222645099905,-0.0224359656265534,-0.0800020704852329,-0.00506756756756757,-0.0554553651938684,-0.019539427773901,-0.061631419939577,-0.0252707581227437,-0.0842450651414119,-0.003584229390681,-0.0479887085391673,0.0126078301260783,-0.0130208333333333,-0.0940766550522648,-0.010477299185099,0.00955794504181601,0.0094488188976378,0.0276623601195622,-0.0108695652173913,-0.0224254520331899,-0.0418250950570342,-0.0326894502228826,-0.0289389067524116,0.0591672753834916,-0.0140845070422535,-0.0439055255118686,-0.0062111801242236,-0.0240955480835888,-0.0408525754884547,-0.0563380281690141,-0.00547300391552677,0.0309278350515465,0.0411665972564015,-0.0594072176491138,0.0219895287958115,0,-0.0625876633473593,-0.019559902200489,-0.0133779264214046,-0.0215617715617716,-0.0215716486902928,-0.0165126040954863,-0.0392156862745098,-0.0332083556507766,-0.0424710424710425,-0.00936329588014981,-0.00966725782247961,-0.0596771153966958,-0.0297990297990298,-0.0209716882209018,0.018583844382593,-0.0327731092436975,-0.00768639508070715,-0.0394883203559511,-0.0394883203559511,-0.00821917808219178,-0.00657276995305164,-0.0192207792207792,0.0165745856353591,0.00977869274318065,-0.0360406091370558,-0.0462861548277329,-0.0823436262866192,-0.0790793129233506,-0.0450081833060556,-0.0271979149069671,-0.0463398253861652,0.013787281935847,-0.0268414481897628,-0.0377510040160643,-0.0512333965844402,-0.0341681042174766,-0.0289609524132245,-0.0279465370595383,-0.0225409836065574
0.00137268359643102,0.092896174863388,0.0442144873000941,0.014892443463872,0.00267141585040066,0.0446927374301676,-0.00870827285921625,0.0044987146529563,0.042403029607528,0.0182440136830103,-0.000998003992015968,-0.033607227156444,-0.0314833420407508,-0.032258064516129,0.0157517899761337,-0.0249110320284698,-0.0296200901481005,0,-0.049005049005049,-0.00239808153477218,-0.011119347664937,-0.0137614678899083,-0.00422163588390501,-0.0269230769230769,-0.00176470588235294,-0.0118343195266272,0.00234009360374415,-0.0301797080825369,-0.0417582417582418,-0.00427780573729228,0.00510204081632656,-0.0445468509984639,-0.0132450331125828,-0.0296551724137931,0.0263736263736264,-0.010309384952641,-0.0357954545454545,-0.0123457141853206,-0.0333333333333333,-0.0341151385927504,-0.0155073669562711,-0.04375,0.0363268324020315,0.0412282188655241,-0.0389344262295082,-0.0141969831410825,0.0285068194974323,-0.0116375727348296,0,-0.0750446694460989,-0.0362204724409449,0.0298498915798797,0.0326530612244898,0.0199445983379501,0.0184331797235023,0,-0.0285929859054393,-0.0452535239494956,0,0.00856836843984291,-0.0270284670421678,-0.0130321459600348,0.0185902401239349,0.0411117544875507,0.0411117544875507,0.0204419889502762,-0.0217391304347826,0.00635593220338983,-0.0130434782608696,-0.0214067278287462,0,0.00959166436700862,0.0207075064710958,-0.0652182159139132,0.0197086546700943,0.0107541552964524,0.0528169014084507,0.00222037191229534,0.0147530468248877,0.0175292153589316,-0.06,-0.0133032777798309,-0.0243459851807045,0.00375,0
-0.0164496230294722,-0.03,-0.0315315315315315,0.00434782608695652,-0.00888099467140317,0.0005941770647653,0.00439238653001464,-0.00895713371721049,0.0112964288117038,0.0369540873460246,-0.014985014985015,-0.0271414561840631,-0.00619097412405188,-0.00087719298245614,-0.0244360902255639,0.00510948905109481,0.0079628400796284,-0.0166666666666667,-0.00734984011061471,-0.0216346153846154,-0.0119940029985007,-0.0458471760797342,-0.0185479597244303,-0.0365612648221344,-0.0318208603417796,-0.0155688622754491,0.00311284046692607,-0.0328018381323227,0.0344036697247706,-0.0183515343130139,0.0067681895093062,-0.000803858520900322,0.0293624161073825,-0.00995024875621895,0.00267665952890792,-0.0113633751606398,-0.0235710076605775,-0.0307645118207073,-0.0383141762452107,0.0367917586460633,-0.0193093022005857,0.0222222222222223,0.0241526117570001,-0.0429650631059082,0.0437100213219616,0.0135013501350135,-0.0145873927010375,0.00756938603868797,0.0186440677966102,-0.0148100450740502,-0.011437908496732,-0.0206514607266378,0.0494071146245059,-0.0287887017925041,-0.0288461538461538,0.0113421550094518,-0.0014374067377636,-0.0578031850877439,0,-0.0286725663716814,0.0277792989071338,-0.0123239436619718,-0.0106463878326996,-0.0422691879866518,-0.0422691879866518,-0.0270709258256632,-0.00483091787439614,-0.0526315789473684,-0.0209251101321586,-0.0114583333333333,0.00631911532385466,-0.0178856401336315,0.00169061707523246,0.00639618562126311,-0.026890756302521,0.0324468933694946,-0.0167224080267559,0.0055386319579064,-0.0151706700379267,-0.014766201804758,-0.0432624113475177,-0.0234323308739997,-0.029943011111641,0.0130759651307597,-0.0172955974842767
-0.00418118466898955,0.00876288659793814,0.00372093023255814,-0.0806277056277056,-0.0107526881720431,0.0344418052256532,0.005466472303207,-0.0174306003873467,0.0312851527063804,-0.00431965442764579,-0.0365111561866126,-0.013077039630964,-0.0327092658160198,-0.0114135206321334,-0.0192678227360308,-0.0225127087872186,-0.0144832126398947,-0.00470809792843691,-0.0105988348407619,-0.00245700245700246,-0.00227617602427921,-0.0104456824512535,0.00971922246220302,-0.0564102564102564,0.00426049908703591,-0.0194647201946472,0.0124127230411171,-0.0426068438492231,-0.00776053215077605,0.0163082574703578,-0.00952380952380946,-0.0466613032984714,-0.0187449062754686,-0.0473797559224695,0.0101441537640149,-0.0162834985849166,-0.0386240193120097,0.00793252394340497,-0.0169322709163347,-0.00638750887154014,-0.0264248499237374,-0.00127877237851673,0.0699496362618914,-0.00704304764234708,-0.0224719101123595,-0.0213143872113677,-0.00222116823428823,-0.0258764607679466,0.00499168053244588,0.0248366013071895,-0.012396694214876,0.00813802083333333,0.0357815442561205,-0.00838926174496644,-0.005824111822947,-0.0205607476635514,-0.00934368292801001,-0.0141101333036278,-0.0371428571428571,-0.0852769679300292,0.000669812756888369,-0.0106951871657754,-0.0292083013066872,-0.0534262485481998,-0.0534262485481998,0.0155815247634948,-0.0145631067961165,-0.0483333333333333,0.046119235095613,-0.00579557428872497,0.00156985871271586,-0.0113828040662108,0.0126582278481013,0.0109760231037033,-0.0129533678756477,-0.0159750864722872,-0.0380952380952381,-0.0352519966951253,-0.00834403080872914,-0.00999167360532889,-0.0385470719051149,0.00544575972183164,-0.0302281707624333,-0.0208973570989551,-0.0234666666666667
-0.0272918124562631,-0.0137966274910577,-0.00370713623725672,-0.0347263095938788,-0.019927536231884,-0.0815154994259472,-0.00289960130482059,0.00919842312746386,-0.101300117872662,-0.0233188720173536,-0.00421052631578947,-0.0512356867177005,0.0169119868778868,-0.0142095914742451,0.012770137524558,-0.0267459138187221,-0.0113560454241817,0.021759697256386,-0.00107082967557124,0.00246305418719212,-0.00228136882129278,-0.0161857846586911,-0.00320855614973262,-0.0206521739130435,-0.0096969696969697,-0.0277915632754342,-0.00842911877394636,-0.0653946942260697,-0.017877094972067,0.00195821281641311,-0.00791855203619913,-0.0253164556962025,-0.0298986710963456,-0.0369253956292389,-0.0169133192389006,-0.0467391327702492,0.00313873195229127,-0.00983958629839829,0.0060790273556231,-0.0178571428571429,-0.0505579690095736,-0.0614596670934699,-0.0547241909316027,-0.00709107917601808,-0.00522466039707419,-0.00544464609800363,-0.0267066585879413,0.0188517566409597,-0.0149006622516556,-0.0535714285714286,0.00502092050209205,0.0113763507069857,-0.0709090909090909,0.0163564579808235,0.015817223198594,0.0267175572519084,-0.0500749332117026,-0.0323603630748371,0.0126112759643917,0.0637450199203187,-0.0344342349469071,-0.00630630630630631,-0.000791765637371338,-0.0282208588957055,-0.0282208588957055,-0.0104109589041096,0.0226600985221675,-0.00233508464681845,-0.0247311827956989,-0.00582935877053524,-0.00104493207941484,-0.0161205472284545,0.00583333333333333,-0.045714463762697,-0.00699912510936133,0.0146641380893135,-0.0113154172560113,0.00371110476734231,0.0310679611650485,-0.00588730025231287,-0.0146491904394757,0.00399226974520664,-0.051061402952918,0.000627746390458255,-0.0305843801201529
-0.0287769784172662,-0.0373056994818653,0.0641860465116279,-0.0725609756097561,-0.0499075785582256,-0.0825,-0.0156306797528172,-0.052734375,-0.143459337418189,-0.0344253192670738,-0.0713530655391121,-0.0726274435769156,-0.0855136933969472,0.0207207207207207,-0.0518913676042677,-0.0251908396946565,-0.0405405405405405,-0.0222222222222222,-0.0718170564148608,-0.0147420147420147,-0.0266768292682927,-0.0336194563662375,-0.0225321888412017,-0.0677025527192009,0.00734394124847001,-0.0275650842266463,-0.0347758887171561,-0.0398468332750985,-0.0625711035267349,-0.0800796098400632,-0.0541619156214367,-0.083982683982684,-0.0505153244600608,-0.107981220657277,-0.0241935483870968,-0.0689469413514854,-0.0237797246558198,-0.0482126757329267,-0.102719033232628,-0.0421818181818183,-0.0896867888158327,-0.0422919508867666,-0.118799471550683,-0.0633934421780312,-0.0430672268907563,-0.0200729927007299,-0.03810847156826,-0.00252312867956266,-0.119327731092437,-0.0997304582210243,-0.0283097418817652,-0.037735919100723,-0.183953033268102,-0.051054384017758,-0.0542099192618224,-0.000929368029739777,-0.034375964605412,-0.112533960251909,-0.0666666666666667,-0.0176029962546816,-0.00629426268896579,-0.0389845874886673,-0.0150554675118859,-0.0928030303030303,-0.0928030303030303,-0.0503875968992248,-0.00770712909441233,-0.0093622001170275,-0.0650496141124587,-0.0575692963752665,-0.0256276150627615,-0.00877760886026935,-0.00414250207125104,-0.107185723372049,-0.0079295154185022,-0.0232199616671231,-0.0443490701001431,-0.0142207053469852,-0.0307595731324545,-0.027072758037225,-0.0860719874804382,-0.0205404857786896,-0.0335354452695124,-0.041405269761606,-0.0484507042253521
0.0037037037037037,-0.0150699677072121,-0.0131118881118881,0.0414201183431953,0.0214007782101168,-0.0354223433242507,0.00553914327917282,0.022680412371134,-0.0823378839590444,0.00172512938470385,-0.016505406943654,-0.0185736754986949,-0.0155865615803789,-0.0203000882612533,-0.00818414322250639,-0.0415035238841033,-0.0408450704225352,0.0132575757575758,0.00058918537061525,-0.0229426433915212,0.00234925606891151,0.0266469282013323,-0.00987925356750823,0.0142857142857143,0.0164034021871203,0.0136482939632546,-0.011208967173739,-0.0495929890916902,-0.0266990291262136,-0.0700622541700938,-0.0488245931283906,0.0217391304347826,-0.0351650135256989,-0.018421052631579,0.0358126721763085,-0.0219429589586294,0.00512820512820513,-0.0563979701284283,-0.0258136924803591,-0.0311313591495823,-0.0578812579857482,-0.0327635327635327,-0.116888774987186,0.0266920008858697,-0.0186608122941822,-0.00558659217877095,0.012677486600231,-0.0354131534569983,0.0801526717557252,0.0411676646706587,0.00856898029134533,0.0203621044184763,-0.0431654676258994,-0.0239766081871345,-0.0219512195121951,-0.000930232558139535,-0.0150312381236526,0.0152101260493144,-0.00784929356357928,0.00533739992375143,-0.0211111287279415,-0.0150943396226415,0.0265486725663717,-0.011830201809325,-0.011830201809325,-0.00641399416909618,-0.0300970873786408,-0.0413467217956291,0.0035377358490566,0.00452488687782805,0.00912506709608159,-0.0318757161976575,-0.0232945091514143,0.0281699000295495,0.0159857904085258,-0.00845211180919068,-0.0224550898203593,-0.00605885747259095,0.00647668393782383,-0.00608695652173913,-0.00941780821917808,-0.0297631361191559,-0.0332688454363297,-0.0235602094240838,-0.0254588513913558
-0.0029520295202952,-0.019672131147541,-0.00177147918511957,0.0568181818181818,0.0361904761904763,-0.0388418079096045,-0.0124862284245318,0.021505376344086,-0.248464169489274,0.0206659012629162,0.0474537037037037,-0.0373392137059436,0.0448595839384394,0,0.0149561629706034,0.00163398692810448,-0.00513950073421439,-0.0168224299065421,0.0121122015526586,0.00510464522715671,0.0117156250000001,-0.00360490266762797,0.00332594235033259,0.0598591549295775,-0.0173341303048416,0.00725012946659765,-0.000404858299595142,-0.00532604363150182,0.0286783042394015,-0.021462465836114,0.0538656527249683,-0.0249768732654949,0.0383158162321192,0.0428954423592494,0.00585106382978723,-0.00168313915352953,0.0599489795918367,0.0215827815888912,0.0184331797235023,0.017241379310345,-0.0183016073112288,0.0265095729013254,-0.0492759511303288,-0.0204258956489133,0.0123042505592841,0.0187265917602996,-0.0148668235559972,0.0253496503496503,-0.019434628975265,-0.0345075485262401,0.016142735768904,0.000370531410098878,-0.130325814536341,0.0155781905332534,0.0199501246882793,0.000931098696461825,0.00401709247606504,0.0756629254257499,0.0181962025316456,0.074326886613576,-0.002874982790596,0.0153256704980843,0.0117554858934169,0.0542253521126761,0.0542253521126761,-0.00410798122065738,-0.0285285285285285,0.00616142945163278,-0.0211515863689777,0.00168918918918919,-0.00212765957446809,0.0426805210451022,0.0153321976149915,0.00195629564393427,0.0122377622377622,0.00319579138857142,0.0214395099540582,0.000870827285921659,0.00900900900900901,0.00174978127734033,0.0458081244598099,0.0223474854081713,0.0314119286709789,0.0361930294906166,0.0145808019441069
