0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
11,2.9831e-06,4.4459e-06,1.9888e-06,2.7011e-06,2.5509e-06,4.979e-06,3.8732e-06,5.0512e-06,4.1959e-06,2.1225e-06,-7.9518,5.6155e-06,3.2788e-06,3.9803e-06,2.6474e-06,5.1865e-06,5.4476e-06,3.8928e-06,5.2988e-06,3.2321e-06,3.995e-06,5.7357e-06,3.9791e-06,5.1955e-06,2.9357e-06,1.3976e-06,3.1593e-06,4.1274e-06,2.6519e-06,2.6511e-06,7.1011e-06,3.5281e-06,6.2186e-06,3.9592e-06,9.9687e-07,9.141e-06,3.475e-06,5.1308e-06,3.6853e-06,2.9302e-06,3.7342e-06,3.9301e-06,2.1788e-06,4.1483e-06,1.2201e-06,4.3319e-06,6.1411e-06,5.9194e-06,2.7443e-06,2.2932e-06,6.3935e-06,2.9456e-06,4.5966e-06,2.0015e-06,5.872e-06,6.023e-06,4.5679e-06,3.0427e-06,2.6804e-06,5.5102e-06,5.0163e-07,3.5567e-06,5.6795e-06,5.4936e-06,4.3763e-06,3.5769e-06,3.7768e-06,4.0867e-06,5.3934e-06,5.8533e-06,3.2523e-06,4.1278e-06,3.6892e-06,4.9511e-06,2.1774e-06,4.0783e-06,1.0237e-06,5.2189e-06,5.1209e-06,5.7441e-06,4.2756e-06,3.5285e-07,5.16e-06,3.636e-05,3.32e-06,4.7219e-06
12,1.5994e-05,1.9297e-06,3.2021e-06,5.5381e-06,1.6331e-05,6.2136e-06,1.817e-05,1.9657e-06,3.0424e-06,1.879e-05,2.2826e-06,-7.4091,5.7179e-06,1.3484e-05,3.0236e-06,6.802e-06,4.0906e-06,8.045e-06,3.0374e-06,1.0964e-05,4.7449e-06,4.3243e-06,3.3051e-06,2.4436e-06,1.5463e-05,2.6601e-06,3.4493e-06,1.9923e-06,6.4095e-06,5.413e-06,8.6696e-06,8.1805e-06,1.029e-05,7.465e-06,1.2263e-05,2.0501e-06,9.1374e-06,2.9906e-06,8.3313e-06,3.0981e-05,5.1754e-06,7.6185e-06,1.2158e-05,1.733e-05,7.2534e-06,5.9662e-06,1.8275e-06,3.8004e-06,6.1859e-06,1.0348e-05,1.3875e-05,2.6674e-06,1.7678e-06,1.6961e-05,6.6403e-06,7.0395e-06,3.4371e-06,5.0507e-06,1.5618e-05,6.9403e-06,5.985e-06,2.5209e-06,4.3191e-06,2.2893e-06,8.1931e-06,8.003e-06,3.3432e-06,2.5378e-06,3.2052e-06,8.9813e-06,3.8755e-06,2.8226e-06,3.8514e-06,3.065e-06,6.9081e-06,3.3371e-06,6.5733e-06,1e-05,2.5803e-06,1.6604e-06,3.1839e-06,1.7227e-05,4.1326e-06,0.3895,5.5992e-06,6.3536e-06
13,0.00059749,8.9631e-05,8.0822e-05,0.0001853,0.00042465,0.00022654,0.00090895,3.2122e-05,4.2686e-06,24.984,3.6037e-05,0.00016719,-20.684,0.00039348,8.9364e-05,0.00011,0.0003566,0.00045753,0.00011059,0.00018226,6.8343e-05,5.5899e-05,8.5667e-05,7.4518e-05,0.00065355,0.0001433,0.00013147,2.7628e-05,0.0040183,0.00033424,0.00081884,0.00059306,0.0007494,0.00047329,0.0012698,1.561e-05,0.0023572,0.00016129,0.00039561,0.0011011,0.00033503,0.027948,0.0022595,0.017798,0.00064247,0.00027353,3.9258e-05,9.3093e-05,0.00035481,0.0011983,0.0008423,0.00012668,3.8213e-05,0.0039017,8.2912e-05,7.5094e-05,4.1985e-05,0.00027627,0.00056703,0.00029689,-3.7301e-05,0.0001843,0.0001694,0.00013738,0.00039564,0.0004002,0.00010897,9.7795e-05,0.00017862,0.00055824,0.00017008,0.00010427,6.8094e-05,7.5661e-05,0.0010991,9.9582e-05,0.00040638,0.00019724,6.3194e-05,5.7348e-05,9.0407e-05,0.00071867,0.00012338,1.7198,0.00025523,0.00031513
14,0.0033457,0.00011108,0.00023944,0.00046551,0.0019148,0.00036557,0.0020155,0.00010894,6.7075e-05,0.0054437,9.3071e-05,0.0005651,0.00072556,-13.265,0.00015737,0.00040086,0.00034232,0.00058779,8.9886e-05,0.00068158,0.00017795,0.00022357,0.00012743,0.00012412,0.0014158,0.00023729,0.00014138,0.00011001,0.00060613,0.00047649,0.0010251,0.00069369,0.0010294,0.00064454,0.0011621,7.3517e-05,0.00093249,0.00024468,0.00072579,63.098,0.00046092,0.00098675,0.0026397,0.0046952,0.00075415,0.00042508,0.00012682,0.00013486,0.0004705,0.0032311,0.0018693,0.00027788,0.00013958,0.003084,0.00037461,0.00036695,0.00014628,0.00042293,0.0034979,0.00047296,0.00051878,0.00038735,0.00035797,0.00018819,0.00082763,0.00076285,0.00019352,0.00014791,0.00026179,0.00076994,0.00031701,0.00015132,0.00016949,0.00012036,0.00079828,8.6258e-05,0.00054059,0.00062202,0.0001478,8.943e-05,0.00016636,0.0042887,0.00020702,0.0031978,0.00053801,0.00047148
15,1.8046e-05,4.5115e-06,3.6691e-06,6.9201e-06,1.3639e-05,8.0277e-06,1.6561e-05,2.1129e-06,5.4119e-06,1.2172e-05,3.8351e-06,1.0629e-05,9.6125e-06,1.0493e-05,-7.5929,5.6491e-06,7.727e-06,1.0731e-05,5.1851e-06,8.8845e-06,9.5437e-06,5.0319e-06,6.5657e-06,4.7909e-06,1.144e-05,7.825e-06,5.9841e-06,3.2974e-06,1.1443e-05,4.3022e-06,1.297e-05,1.1022e-05,8.518e-06,9.9648e-06,8.7341e-06,3.521e-06,1.3281e-05,5.8731e-06,1.2088e-05,1.6495e-05,9.4709e-06,1.3031e-05,1.7107e-05,2.3422e-05,5.1822e-06,6.3846e-06,6.0181e-06,5.1867e-06,8.8956e-06,1.2219e-05,1.3474e-05,6.7359e-06,3.7932e-06,2.3121e-05,6.3243e-06,7.1112e-06,8.9974e-06,1.1169e-05,1.1672e-05,1.2864e-05,1.7345e-06,5.331e-06,7.0912e-06,5.0675e-06,6.9262e-06,8.1367e-06,2.7326e-06,4.486e-06,7.6443e-06,1.0752e-05,7.4723e-06,3.7492e-06,7.7923e-06,3.6587e-06,1.5746e-05,3.8035e-06,5.0295e-06,5.4607e-06,5.0034e-06,3.363e-06,4.6593e-06,1.4852e-05,5.0867e-06,1.0172e-05,9.9438e-06,1.0983e-05
16,3.2123e-05,6.6319e-06,7.3397e-06,1.4026e-05,3.2314e-05,1.4995e-05,3.1213e-05,5.8799e-06,8.139e-06,3.9736e-05,7.143e-06,2.2973e-05,1.3121e-05,2.865e-05,5.3799e-06,-7.8716,9.8578e-06,1.7027e-05,7.1799e-06,1.8093e-05,8.738e-06,9.4806e-06,7.5842e-06,7.5651e-06,2.2485e-05,7.5026e-06,7.2432e-06,6.5581e-06,1.3539e-05,1.06e-05,2.2007e-05,1.3103e-05,2.0614e-05,1.5331e-05,1.6513e-05,6.7505e-06,2.0543e-05,8.9935e-06,1.9191e-05,4.8524e-05,1.1078e-05,1.4803e-05,2.2392e-05,2.5882e-05,1.6289e-05,9.7454e-06,6.9186e-06,9.1648e-06,1.0304e-05,2.4378e-05,2.4563e-05,7.1072e-06,5.8033e-06,2.4286e-05,2.0591e-05,2.1014e-05,1.0235e-05,9.1436e-06,3.395e-05,1.5223e-05,1.4886e-05,5.7215e-06,1.1329e-05,6.2339e-06,1.8395e-05,1.78e-05,7.6451e-06,8.3062e-06,7.8835e-06,1.7633e-05,8.8945e-06,7.3276e-06,9.0631e-06,7.5269e-06,1.7522e-05,8.67e-06,1.3881e-05,2.255e-05,7.5345e-06,7.7837e-06,9.3924e-06,3.1491e-05,9.4277e-06,0.25048,1.2675e-05,1.3011e-05
17,0.00027326,8.0828e-05,7.2727e-05,0.00012129,0.00022092,0.00012956,0.00051012,6.9423e-05,4.4775e-05,0.00039784,6.4112e-05,0.0001184,0.00033199,0.00019095,6.3717e-05,8.395e-05,-10.264,0.00021468,9.2966e-05,9.1623e-05,5.4196e-05,4.6925e-05,5.1908e-05,7.4844e-05,0.00029411,6.1901e-05,6.1262e-05,6.9919e-05,0.00027638,0.00016084,0.00028891,0.00023922,0.00029808,0.0002487,0.00026886,4.3381e-05,0.00027246,0.00016409,0.00017202,0.00033002,0.00014719,0.00036652,0.00052573,0.00038752,0.00020814,0.00014283,6.2123e-05,8.3767e-05,0.00014098,0.00030701,0.00039601,6.9717e-05,4.8048e-05,0.00050031,8.4442e-05,7.5022e-05,3.2766e-05,0.00015894,0.00014823,0.00018926,-3.1225e-05,9.0864e-05,0.00011759,7.9174e-05,0.00015387,0.0001495,7.3144e-05,9.1434e-05,0.00011359,0.0002626,6.6255e-05,4.9571e-05,7.5026e-05,7.3237e-05,0.00026799,7.837e-05,0.00017005,0.00012443,7.1664e-05,6.6691e-05,8.5809e-05,0.00031927,0.00018485,0.68244,0.000151,0.00014115
18,2.7708e-05,5.2265e-06,6.8637e-06,1.1741e-05,2.5354e-05,1.1789e-05,5.5763e-05,3.0131e-06,4.4777e-06,5.005e-05,2.7259e-06,1.3947e-05,2.5336e-05,2.2742e-05,5.3208e-06,8.7347e-06,1.2853e-05,-6.6949,4.0889e-06,1.2473e-05,6.5583e-06,4.8454e-06,3.9359e-06,4.378e-06,3.3363e-05,7.371e-06,5.4882e-06,1.6411e-06,2.0839e-05,1.2432e-05,2.1466e-05,2.9478e-05,2.7428e-05,2.1681e-05,3.5696e-05,3.3223e-06,2.7177e-05,6.2101e-06,1.7121e-05,5.4229e-05,1.498e-05,2.5819e-05,4.4698e-05,5.5711e-05,1.9698e-05,1.3691e-05,3.7317e-06,4.1501e-06,1.557e-05,3.384e-05,3.7872e-05,6.5396e-06,2.8097e-06,6.1368e-05,7.8225e-06,7.535e-06,5.8072e-06,1.1262e-05,2.6604e-05,1.6458e-05,2.1482e-06,9.0055e-06,9.1211e-06,5.218e-06,1.3366e-05,1.2486e-05,6.8064e-06,6.0338e-06,9.0982e-06,2.029e-05,7.7595e-06,6.1241e-06,5.4562e-06,3.1884e-06,2.5488e-05,3.8336e-06,1.9361e-05,1.1796e-05,3.7147e-06,3.7191e-06,4.0372e-06,3.8175e-05,7.5375e-06,0.34699,1.4586e-05,1.4678e-05
19,8.2571e-06,5.6229e-06,4.4557e-06,3.3544e-06,5.3802e-06,6.6162e-06,1.2371e-05,7.7608e-06,9.1722e-06,1.5688e-05,8.1263e-06,1.1186e-05,1.3245e-05,5.3954e-06,5.4898e-06,7.9614e-06,1.1825e-05,8.5743e-06,-7.891,9.4562e-06,5.5651e-06,9.2368e-06,5.4383e-06,6.4301e-06,1.0966e-05,2.6741e-06,6.4446e-06,7.9716e-06,6.7473e-06,9.8403e-07,9.3331e-06,5.9445e-06,8.3018e-06,5.8434e-06,5.6753e-06,7.6104e-06,1.2262e-05,6.0743e-06,4.2342e-06,5.5777e-06,2.8953e-06,1.1902e-05,1.1082e-05,5.3659e-06,3.0112e-06,5.0908e-06,5.5645e-06,1.5002e-05,2.7575e-06,9.29e-06,1.4717e-05,5.1341e-06,6.8869e-06,-2.0568e-06,6.8319e-06,7.528e-06,1.0632e-05,6.6691e-06,5.3621e-06,7.5572e-06,-1.5353e-06,7.1631e-06,9.0563e-06,7.0909e-06,7.0305e-06,4.8799e-06,7.2663e-06,8.293e-06,6.7521e-06,1.5914e-05,6.5261e-06,8.427e-06,7.0115e-06,1.4338e-05,-2.6566e-06,1.2241e-05,4.4702e-06,8.3198e-06,6.4904e-06,7.3427e-06,1.1219e-05,4.1156e-06,1.1452e-05,-6.6158e-05,5.9779e-06,6.2619e-06
20,0.0072337,0.00060611,0.00069619,0.0019444,0.006619,0.0017498,0.0051479,-6.0692e-05,0.00087089,0.0081363,0.0005174,0.0043508,0.002447,0.0055746,0.0010015,0.0021239,0.0012593,0.0028571,0.0010173,-51.579,0.0015136,0.0017221,0.0007813,0.00048613,0.0048391,0.0012472,0.00075441,-4.1997e-05,0.0024514,0.0021964,0.0033879,0.0045908,0.003585,0.0028835,0.0034751,0.00017264,0.0047143,0.0014003,0.0031117,0.020264,0.0016509,0.0028599,0.0050165,0.0070835,0.0022912,0.0015016,0.00064384,0.00076394,0.0022493,0.0057293,0.0059053,0.0012641,0.00055251,0.011051,0.001513,0.0014848,0.00096232,0.00087254,0.0067499,0.0025883,0.0023619,0.00085975,0.0016933,0.0004881,0.0022474,0.0020068,0.0014418,0.00076309,0.00091373,0.0025093,0.001736,0.0011671,0.001118,0.00094831,0.0039964,0.00096181,0.0030739,0.0042848,0.00060218,0.00016036,0.0012409,0.009055,0.0011161,5.3208,0.0025085,0.002354
21,7.1318e-07,2.7081e-07,3.3575e-07,4.1153e-07,8.3085e-07,4.5312e-07,9.3611e-07,2.442e-07,5.2894e-07,7.2486e-07,2.464e-07,7.1677e-07,3.6102e-07,6.4004e-07,4.0641e-07,3.9106e-07,2.8538e-07,5.7132e-07,2.2396e-07,5.7695e-07,-6.906,3.6212e-07,2.759e-07,2.6137e-07,7.8399e-07,3.2903e-07,2.7265e-07,1.7512e-07,4.1449e-07,3.9644e-07,6.101e-07,5.4142e-07,5.9719e-07,5.218e-07,9.1272e-07,2.2685e-07,6.1643e-07,1.8223e-07,4.8347e-07,1.194e-06,4.5981e-07,5.1732e-07,6.2611e-07,9.852e-07,3.8097e-07,4.9729e-07,2.1836e-07,3.3735e-07,4.1477e-07,5.6136e-07,9.6582e-07,2.6435e-07,1.911e-07,1.0852e-06,4.2581e-07,4.3313e-07,3.1275e-07,3.9516e-07,8.0884e-07,7.266e-07,2.6067e-07,3.2243e-07,3.0275e-07,1.9635e-07,4.9342e-07,4.0995e-07,2.5178e-07,3.3034e-07,3.1665e-07,7.2975e-07,4.7971e-07,2.8931e-07,3.814e-07,2.5914e-07,1.0096e-06,1.7352e-07,1.38e-07,6.1401e-07,2.4748e-07,3.2997e-07,1.9529e-07,8.1876e-07,3.5981e-07,5.5919e-06,4.0562e-07,4.5689e-07
22,6.2111e-07,1.7119e-07,1.5107e-07,3.2007e-07,5.1957e-07,3.242e-07,5.0267e-07,2.3587e-07,3.043e-07,5.9223e-07,3.0525e-07,5.6061e-07,2.4988e-07,5.1335e-07,1.8468e-07,3.656e-07,2.1079e-07,3.6142e-07,3.2053e-07,5.631e-07,3.1223e-07,-6.8145,3.1567e-07,2.7889e-07,5.9586e-07,2.5771e-07,2.2909e-07,2.1493e-07,3.3248e-07,2.6874e-07,3.7901e-07,3.2431e-07,6.0091e-07,3.3338e-07,4.8589e-07,2.611e-07,4.7997e-07,2.3499e-07,3.298e-07,7.8587e-07,2.5585e-07,2.9701e-07,3.2066e-07,1.4391e-07,2.8965e-07,3.1968e-07,2.7473e-07,3.3682e-07,2.7934e-07,3.8019e-07,6.1119e-07,3.0172e-07,2.4758e-07,8.0482e-08,3.2451e-07,3.469e-07,2.6314e-07,3.5755e-07,5.4424e-07,4.7522e-07,2.0662e-07,1.9116e-07,3.1224e-07,1.787e-07,3.3916e-07,3.8962e-07,3.1808e-07,2.9701e-07,2.7144e-07,6.1301e-07,2.5311e-07,2.6696e-07,3.2045e-07,2.4651e-07,3.9881e-07,3.3485e-07,2.0212e-07,4.0994e-07,3.1111e-07,2.355e-07,3.1323e-07,5.639e-07,2.6116e-07,1.2224e-06,3.5541e-07,3.8558e-07
