12,12,10,7,4,3,2,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1
12,12,10,7,4,3,2,2,3,2,2,3,0,0,0,0,1,1,1,1,1,1,1,1
11,11,9,6,4,3,2,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1
12,12,9,6,4,3,2,2,3,2,2,3,0,0,0,0,2,2,0,0,1,1,1,1
14,13,11,8,5,4,3,3,4,3,3,4,1,1,1,1,1,1,1,1,2,2,2,2
11,10,10,7,5,4,2,2,3,2,2,3,1,1,0,0,2,2,1,1,1,1,1,1
12,12,10,7,4,3,2,2,3,2,2,3,1,1,1,1,1,1,1,1,2,2,2,2
13,13,12,8,5,4,3,3,4,3,3,4,1,1,0,0,1,1,1,1,1,1,1,1
13,13,9,6,4,3,2,2,3,2,2,3,0,0,0,0,2,2,1,1,1,1,1,1
13,13,11,8,6,5,4,4,4,3,3,4,0,0,0,0,1,1,1,1,1,1,1,1
13,13,10,7,4,3,2,2,3,2,2,3,1,1,1,0,1,1,1,1,1,1,1,1
11,11,8,5,3,2,2,2,3,2,2,3,1,1,1,0,1,1,1,1,1,1,1,1
11,11,10,6,3,2,2,2,3,2,2,3,0,0,0,0,2,2,1,1,1,1,1,1
14,14,12,8,5,4,3,3,4,3,3,4,0,0,0,0,1,1,1,1,2,2,2,2
12,12,10,7,4,3,2,2,3,2,2,3,0,0,0,0,0,0,1,1,1,1,1,1
11,9,9,7,4,3,2,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1
11,11,9,7,5,3,2,2,3,2,2,3,0,0,0,0,1,1,1,1,1,1,1,1
13,13,11,7,4,3,2,2,3,2,2,3,1,1,1,1,1,1,1,1,2,2,2,2
13,13,11,8,5,4,3,3,4,3,3,2,1,1,1,0,1,1,1,1,2,2,2,2
12,12,10,7,4,3,2,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1
12,12,10,7,5,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1
12,12,10,6,4,3,2,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1
12,12,10,7,4,3,2,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1
14,13,11,7,5,3,2,2,3,2,2,3,1,1,1,0,1,1,1,1,1,1,1,1
12,12,11,7,4,3,2,2,3,2,2,3,1,1,1,0,1,1,1,1,1,1,1,1
12,12,11,7,4,3,2,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1
12,12,12,8,6,5,4,4,4,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1
10,9,8,5,3,2,1,1,2,2,2,3,1,1,1,0,1,1,1,1,1,1,1,1
11,11,9,6,4,3,2,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1
11,11,9,6,3,2,2,2,3,2,2,3,1,1,1,0,1,1,1,1,1,1,1,1
10,10,8,6,4,2,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1
12,10,9,6,3,2,2,2,3,2,2,3,0,0,0,0,1,1,1,1,1,1,1,1
10,10,8,5,3,2,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1
