0.031772,0.012553,0.045888,0.018746,-0.044554,-0.011106,0.032284,0.0039646,-0.011769,-0.035847,-0.010134,-0.044593,0.0072503,-0.017491,-0.0213,0.006807,0.0094203,0.00084883,0.012418,-0.011831,-0.02824,0.070372,0.03001,-0.075904,-0.097818,0.15434,0.02589,0.14867,-0.10705,-0.077737,-0.061061
-0.00047382,0.01299,-0.0079749,0.015134,-0.011788,0.0056411,-0.010301,0.0062762,-0.048821,0.022244,-0.0040914,0.01947,-0.00073479,0.027757,-0.0083968,0.0013418,0.030815,-0.013486,-0.0039569,-0.0074123,-0.024859,0.006956,-0.016601,-0.011596,-0.025653,0.013264,0.017389,0.011288,0.030464,0.014309,-0.021358
0.0017435,0.00070315,0.0083595,0.013364,0.042007,-0.014205,-0.033754,0,-0.018269,0.028911,0.010031,-0.017379,-0.024294,0.0185,-0.0011774,0.012985,0.0066764,-0.012409,0.0047759,-0.017823,-0.061899,0.026772,0.011018,-0.00063439,-0.014724,-0.031453,0.015576,0.0042118,-0.0083295,-0.0054807,-0.018002
0.025255,0.044852,0.030618,-0.06026,-0.00011384,0.01271,-0.0087351,0.053113,-0.023239,0.019375,-0.0022112,-0.024581,-0.0078839,-0.011025,-0.00026908,-0.011463,0.0096327,-0.021819,-0.018099,-0.0085982,-0.021087,0.016861,0.031018,0.0074666,-0.071778,0.0071112,0.034351,0.019177,0.0093963,0.020595,-0.030362
-0.023464,-0.033967,0.0069816,-0.0032322,0.0032689,0.061409,-0.0060867,-0.011514,-0.013994,0.0071802,-0.0083379,-0.0025619,0.003891,-0.0060386,-0.0084552,0.028274,0.001837,-0.021337,0.0028456,0.049066,0.010261,0.028428,0.053995,0.019172,-0.0084335,0.049834,0.028241,0.0086327,-0.0065978,-0.00022392,-0.022667
0.0061904,0.012064,0.028714,-0.036367,-0.020891,-0.010394,-0.024446,0.0069324,-0.032622,0.0030612,0.015253,0.015017,0.030755,0.035062,0.037518,-0.024565,0.0029355,-0.011731,0.0054525,0.016561,-0.050957,0.041597,0.0016938,-0.017609,-0.10229,0.038883,0.082005,0.092477,-0.020312,0.0055721,-0.038744
-0.013575,0,0,0,0.001297,-0.00052103,0.0083682,0,-0.025817,0.033068,0,-0.010812,0.0074782,-0.0015745,-0.0014942,-0.0022923,0.0020914,0.0053306,0,-0.072343,-0.00055399,-0.017586,0,0.006062,0.010262,0,0,-0.032419,0,0,0
0.0089532,0.029773,0.044734,-0.055656,0.028521,-0.003183,-0.010897,0.018561,-0.021887,0.011325,0.016227,-0.013059,0.023155,-0.00044855,-0.022663,-0.023121,0.0087951,-0.029509,0.01171,-0.045336,-0.0053539,0.023131,-0.0025141,0.0049901,-0.0052469,0.0073279,0.053273,0.025746,0.0077745,0.0069721,-0.0014112
-0.0057831,0.022214,0.0316,-0.026122,0.020566,0.016777,-0.012921,-0.0075,-0.015312,0.019462,-0.0025358,-0.036074,-0.0093257,-0.037722,0.00064474,-0.020813,0.032536,-0.027102,0.00085988,-0.024277,-0.044407,0.021016,-0.0045246,0.019625,-0.0081061,0.03152,0.014244,0.031409,-0.023042,-0.0027772,0.0032465
-0.00073529,0.022009,0.010279,-0.02211,0.022079,-0.010642,0.0085145,0.0076511,-0.028402,-0.0044676,-0.0014754,0.014394,-0.015308,-0.0036629,-0.0433,-0.024135,0.0015439,-0.015252,-0.017284,-0.022864,-0.017205,0.0073507,0.0012959,-0.014571,-0.027135,-0.00049242,0.056311,0.019211,-0.013191,-0.0074306,0.032819
0.015556,0.026167,0.043389,-0.015939,-0.011675,-0.0073486,-0.021445,-0.00098522,-0.011312,0.023057,-0.010637,0.017756,0.014339,-0.0062015,0.0045309,-0.035881,0.029597,-0.0036678,-0.0076843,-0.017349,-0.01495,0.012934,0.0088621,-0.0034282,-0.022089,-0.017552,0.032231,0.0063387,0.045953,-0.004157,-0.056085
0.0047096,0.026017,0.01801,0.039781,-0.094006,0.030403,-0.01438,0.01034,-0.0041449,0.015649,-0.007673,0.0098303,0.015217,-0.060741,-0.021653,-0.021831,0.0054554,-0.069585,-0.0046568,-0.037388,-0.020996,-0.011497,-0.024864,-0.022387,-0.01679,-0.012438,0.05167,0.036057,0.011107,0.020904,-0.029336
0.011505,-0.00088689,0.0065452,-0.019668,-0.0060942,-0.011538,-0.012983,0.0070583,-0.046922,0.023202,-0.015814,-0.0080083,-0.0062033,0.022396,0.038534,-0.013444,0.0011488,-0.019875,-0.001829,-0.011749,0.0087695,0.012943,-0.0081331,-0.0094356,-0.023515,-0.00078166,0.0484,0.035211,0.028745,0.00086405,0.0048643
0.020539,0.015339,0.020098,-0.0047302,0.0066498,-0.001469,-0.019491,0.00070192,-0.022008,0.011214,0.0059844,-0.0095718,-0.0084584,-0.0079169,0.012947,-0.033736,0.008802,-0.011537,-0.0010245,-0.020598,-0.030106,-0.015541,0.0044671,-0.0055297,-0.013659,-0.049745,0.011188,0.010232,0.0087497,0.0052893,-0.0099684
0.0036731,0.0021816,0.026811,-0.012332,-0.0084032,-0.06807,0.011666,-0.00045861,-0.021357,0.0019629,-0.019245,0.0031669,0.014035,-0.027656,-0.0014717,0.0009127,0.01768,-0.015701,0.01331,-0.033294,-0.031084,0.0094122,0.0088508,-0.011137,-0.028604,0.023392,0.04998,0.02991,-0.0055311,-0.029776,-0.018711
-0.0040664,0.00030238,0.010807,0.0095939,0.019933,-0.019541,0.00051646,-0.0022602,-0.029603,-0.033027,0.00068458,0.013557,-0.0050925,0.015444,0.038044,0.047537,0.002034,-0.0027301,-0.022945,-0.02133,-0.014985,0.012932,-0.0079871,-0.010978,-0.00071747,0.0019485,-0.010109,0.00058056,-0.0023657,-0.0047724,-0.026111
-0.0046553,0.017323,0.022737,0.019283,0.047443,0.042855,0.075917,0.0003951,-0.033161,-0.016792,-0.033885,0.0081024,0.0013788,-0.016465,-0.0033744,-0.010078,0.03139,-0.027487,0.010033,0.025229,0.0095668,-0.0019289,0.012331,-0.0016976,-0.044639,0.018235,0.048368,0.0036638,0.037514,-0.00046167,-0.010116
