"ABF","ADM","AMFW","ANTO","ATST","AV","AZN","BA","BARC","BATS","BG","BLND","BLT","BNZL","BP","BT-A","CCL","CNA","CNE","COB","CPG","CPI","DGE","EMG","EXPN","GFS","GSK","HMSO","HOME","HSBA","IAG","IAP","IHG","III","IMB","INTU","ISAT","JMAT","KAZ","KGF","LAND","LGEN","LLOY","LSE","MKS","MRW","NG","NXT","OML","PRU","PSON","RB","RBS","RDSA","RDSB","REL","REX","RIO","RR","RRS","RSA","SAB","SBRY","SDR","SDRC","SGE","SHP","SKY","SL","SMIN","SN","SRP","SSE","STAN","SVT","TCG","TLW","TSCO","ULVR","UU","VED","VOD","WOS","WPP","WTB"
-0.0308772385644392,0,0.0480399765873626,-0.0290499179593273,-0.0122700925918144,-0.0109290705321903,-0.0345929267989024,0.0435557958061757,0.0251586881185114,-0.0107817756032884,0.0401817896328318,-0.0312249287961558,-0.023769825961188,0.00903496905791267,0.0130309639916393,-0.00425230973853028,0.00437364021144747,0.0428770243563917,0.0404953084014135,0.0244212380768034,0.0258846210928476,0.00792606527242072,0.0132317452096196,0.022751756983416,-0.00575375580441486,0.0132932471106627,-0.0187293779310188,-0.01049916307966,0.0141511795462432,-0.00440800493852732,0.0115863365103799,0.0499081072707732,0.0296822865128923,0.00354610300675071,-0.0229037974661399,-0.0214413984889786,-0.0144206603264379,-0.0220556405209632,0.0384662808277961,0.0122171839385916,-0.012725496123857,-0.0156661167443995,-0.0336334950428311,0.0545601873842749,0.0399166074054426,-0.0133394596939275,0.0207830512367325,-0.0163640015172962,-0.10480787679325,-0.0174126284771767,-0.00380952841666773,0.0261029775328459,0,-0.0122244413606906,-0.0149380371088665,0.0375984135570076,-0.00347191188405192,0.0233423619121936,0.0515833175914396,-0.0976635835184862,-0.0260529896797188,0.00917055197220788,-0.0432705072654857,-0.0260506771999425,-0.0260506771999425,0.0299825286990079,-0.00290557105141452,0.00103680672844031,-0.0135720775455436,0.013771404083918,0.0384029636403243,0.0611399650741522,0.0382938845981448,0.0597109095410638,0.0232761962967454,0.0259612238193664,0.0287789645500433,-0.0123985608113201,-0.0136648089017218,0.0214549350012595,0.0235137302804748,0.0425959826838518,0.0218966273449924,0.0108959915760268,0.00909826987926179
0.0288481543376583,0.0268582875028688,0.0277538627821709,0.0761722779365413,0.0157483569681391,0.0741079721537218,0.0338768508642584,-0.00702205247371981,0.0141871919683753,-0.0191524322147561,0.00956030226198233,0.0949093139829393,0.0552967111745772,-0.0324083202432214,-0.00986997693877316,0.0175998911101842,0.0313004993847036,0.0108893997992683,0.0194140975618594,0.00960391535418035,-0.0216413332549813,-0.00858941521382661,-0.0297610471608302,0.160266906844694,-0.00869318717140538,0.00479042832263274,0.0214890879419259,0.048077984836091,0.0744424762545162,-0.0317961292713355,0.00982540655441464,0.0715965553086048,0.0105035224206214,0.191862913582063,-0.00540249828334842,0.0948604495113637,-0.0106712610519671,-0.0381883808342222,0.060402621593523,0.0629747991613884,0.0700590566842126,0.0208340869028418,-0.0547703756336559,0.0700542137042588,0.0373376704376443,0.00891271497057549,0.00847369524657627,0.117477458877841,0.0964814340166964,0.0386148361277795,-0.00920251893116189,0.0173989884018199,-0.0289875368732523,-0.00160556630690968,0.0105351681361097,-0.0148701624794514,0.00693181129021281,0.105528044399868,-0.00621763661087056,0.0294399697358213,0.0632126107100782,-0.0125262598191803,0.00926647557331783,0.0531098253139483,0.0531098253139483,0.017137797549395,0.0324455941265656,-0.00259403517704665,0.117092666281363,0.0218531068890108,0.0585329023582503,-0.0426697122143261,0.00954661188357991,0.0791256978974751,0.00410004674401355,0.0206093575193487,0.0545150493117949,-0.0148026721889424,0.00187441479435035,-0.0214549350012595,0.107400686614166,0.0187821500043238,0.0178926230288949,-0.00907172837627975,0.0391797303865291
-0.013633476336175,-0.0103289855516582,-0.0305720891660129,-0.0865976124157658,-0.0254958865173933,-0.0335704395498136,-0.0129778317487139,-0.0032082157770951,0.0390299782777491,-0.0314279513277431,-0.0477440892321411,-0.0226914809577605,-0.0833838594690106,-0.00508045123241895,-0.0570523355540743,-0.0197328460603257,-0.0636124646624762,-0.0255955471889638,-0.0880064884667661,-0.0035906681307286,-0.0491783834829246,0.0125290132179069,-0.0131063475053005,-0.0988005847440934,-0.0105325724998933,0.00951255686769847,0.00940445802797842,0.027286669620145,-0.0109290705321903,-0.0226807261258949,-0.0427249446663412,-0.0332356874361586,-0.0293658948043645,0.0574830101261711,-0.0141846349919564,-0.0448985481270458,-0.00623054975063609,-0.0243905949879579,-0.0417104885813703,-0.0579872576503494,-0.0054880356724537,0.0304592074847087,0.0403418126175214,-0.0612449829528033,0.0217512459323623,0,-0.0646320330801932,-0.0197537287362325,-0.0134682170508666,-0.0217976229703667,-0.0218077178113983,-0.016650456787239,-0.0400053346136991,-0.0337722727747413,-0.0433993155345556,-0.00940740710189548,-0.00971428911391578,-0.0615319684399001,-0.0302520431705209,-0.0211947177900017,0.0184132747325265,-0.0333221773836924,-0.00771608766586275,-0.040289136884887,-0.040289136884887,-0.00825314175672041,-0.00659446572528082,-0.0194079000164386,0.0164387263431599,0.00973119074786832,-0.0367061109197483,-0.0473916051782595,-0.0859322790107394,-0.0823813625298772,-0.0460525074449846,-0.0275746243792,-0.0474478820887026,0.0136931020334968,-0.027208258570528,-0.0384820302234133,-0.0525924501191706,-0.0347654808420826,-0.0293885977127783,-0.0283444730091426,-0.022798914964806
0.00137174232758074,0.0888312137066158,0.0432649159644318,0.0147826398481802,0.00266785396119245,0.0437228110138316,-0.00874641144286852,0.00448862568313966,0.0415286532014121,0.018079588504316,-0.000998502329589549,-0.034184930261301,-0.0319895965315816,-0.0327898228229908,0.0156290181052969,-0.0252265629456756,-0.0300676245221916,0,-0.0502465256044145,-0.00240096153753815,-0.0111816297321868,-0.0138570346614262,-0.0042305721479765,-0.0272921422880075,-0.00176626481008108,-0.0119049025063183,0.00233735984870477,-0.0306444907130568,-0.0426551756019161,-0.00428698172633777,0.00508906950747123,-0.0455695494693898,-0.0133335308694651,-0.030103778300231,0.0260318387179468,-0.0103628947481167,-0.0364518227979711,-0.0124225556111949,-0.0339015516756813,-0.0347106429632452,-0.0156288638728242,-0.0447358938413914,0.035682569376961,0.0404009960237263,-0.0397126374068678,-0.0142987244001463,0.0281080606162943,-0.011705819283897,0,-0.0780098339288538,-0.0368927163803655,0.0294130552907597,0.0321312781827932,0.0197483104660965,0.0182653479772932,0,-0.0290097284927307,-0.0463094438490164,0,0.00853186832043287,-0.027400454204771,-0.013117809440786,0.0184195537652223,0.0402891368848869,0.0402891368848869,0.0202358559393686,-0.0219789067187752,0.00633581844908592,-0.0131292914417927,-0.0216391751034812,0,0.00954595639890577,0.0204960206386351,-0.0674421629363869,0.019516953819019,0.0106967406323973,0.0514693352294804,0.0022179105293645,0.0146452792698227,0.0173773508058768,-0.0618754037180875,-0.0133925590864583,-0.0246472484295627,0.0037429862788343,0
-0.0165864203290642,-0.0304592074847086,-0.0320393537446167,0.00433840159859814,-0.00892066575837938,0.000594000611466007,0.00438276815509513,-0.00899749000460801,0.0112331006349746,0.0362876537696803,-0.0150984247125852,-0.027516588849179,-0.00621021766966145,-0.000877577941359008,-0.0247396061757558,0.00509647990648412,0.00793130396927733,-0.0168071183163813,-0.00737698326578825,-0.0218720748186683,-0.0120665114131165,-0.0469314275748066,-0.0187221301624256,-0.0372463788495637,-0.0323381471969583,-0.0156913297946755,0.0031080056098672,-0.033351880151022,0.0338250961536441,-0.0185220126325534,0.00674538813953143,-0.000804181788413688,0.0289395970856165,-0.0100000833345834,0.00267308365530049,-0.0114284316183278,-0.0238532478076634,-0.0312476747595436,-0.0390674681909095,0.0361310977475365,-0.0194981618950717,0.0219789067187754,0.0238655504316612,-0.0439153815141438,0.0427816935242858,0.0134110190600056,-0.0146948348614019,0.00754088198461292,0.0184723976354425,-0.014920808762206,-0.0115038244814846,-0.0208676842091606,0.0482253519544732,-0.0292112254996184,-0.0292703823001132,0.0112783150377073,-0.00143844079785724,-0.0595410932013667,0,-0.0290916547347654,0.0274004542047709,-0.0124005131984551,-0.0107034660993597,-0.0431885300438894,-0.0431885300438894,-0.027444093415681,-0.00484262447578802,-0.0540672212702758,-0.0211471430873887,-0.0115244858519541,0.00629923342798715,-0.018047521332422,0.00168918959084476,0.00637581683490011,-0.0272589279726345,0.0319316095370006,-0.0168638060520048,0.00552335013687813,-0.0152869218969057,-0.0148763074012879,-0.0442261271644581,-0.0237112334463005,-0.0304004577792083,0.0129912127123309,-0.0174469136037207
-0.00418995026385406,0.00872471533870238,0.00371402469637139,-0.0840641305296974,-0.0108109161042157,0.0338619626101761,0.0054515853715102,-0.0175843019952375,0.0308057455586427,-0.00432901108958558,-0.0371943700080489,-0.0131632969324033,-0.0332561728905023,-0.0114791547475464,-0.0194558666153658,-0.0227699885239817,-0.0145891181761445,-0.00471921593164656,-0.0106554025469764,-0.00246002584086231,-0.0022787704505876,-0.0105006215110688,0.00967229464250751,-0.0580638009547612,0.00425144885735816,-0.0196566525495516,0.0123363168176063,-0.0435411504190536,-0.00779080178776833,0.0161767061609065,-0.00956945101615067,-0.0477850379414795,-0.0189228188421451,-0.0485389394475982,0.0100930471677351,-0.0164175317590631,-0.0393897075165144,0.00790122687622307,-0.0170772608181929,-0.00640799629533029,-0.0267802613853135,-0.00127959070562519,0.0676115784519185,-0.00706796697669798,-0.0227282510775562,-0.0215448189867759,-0.00222363868732316,-0.0262171463888387,0.00497926339960736,0.0245331865238719,-0.0124741742251757,0.00810508570563994,0.0351562569845777,-0.00842464965925158,-0.00584113810303487,-0.0207750625749644,-0.00938760896812054,-0.0142106276805859,-0.0378502241310976,-0.0891339567199463,0.00066958853244363,-0.0107527917762618,-0.0296433561620142,-0.0549063911868681,-0.0549063911868681,0.0154613792330328,-0.0146701897477937,-0.0495404455601362,0.045087350633397,-0.005812433801323,0.00156862777262643,-0.0114480840325677,0.0125787822068602,0.0109162237370292,-0.0130379943381299,-0.0161040636246702,-0.0388398333162639,-0.035888348216849,-0.00837903709884774,-0.0100419253892018,-0.039309671891312,0.00543098518712996,-0.0306944627451949,-0.0211187973089893,-0.0237463937300004
-0.02767115180513,-0.013892685497145,-0.00371402469637148,-0.035343600853688,-0.0201287674306137,-0.0850302491845755,-0.00290381329271154,0.00915637528598624,-0.106806135476895,-0.0235950589405831,-0.00421941554270821,-0.0525948639225401,0.0167705714118067,-0.0143115143932559,0.0126892869064918,-0.0271100940094758,-0.0114210176614676,0.0215263342480278,-0.0010714034232956,0.0024600258408624,-0.00228397510783062,-0.016318205303345,-0.00321371460309578,-0.0208684124347481,-0.00974429147467805,-0.0281850564362426,-0.00846484469594791,-0.0676309716787154,-0.0180388205896784,0.00195629801701154,-0.00795007026546048,-0.0256424306133377,-0.030354750153293,-0.0376243993947274,-0.0170579829045766,-0.0478666801208793,0.00313381641617148,-0.00988831493757703,0.00606062461169095,-0.0180185055026784,-0.0518808027363386,-0.0634294479530344,-0.0562785326236219,-0.00711634036820337,-0.0052383566615889,-0.00545952220489898,-0.0270697608223881,0.0186762644042257,-0.0150127923891852,-0.0550597771830274,0.00500835771437258,0.0113121266604718,-0.0735486880228122,0.0162241320940754,0.0156934345460465,0.0263668758407423,-0.05137217456346,-0.0328955369211943,0.0125324161468078,0.0617957192684656,-0.0350410644119619,-0.0063262750528774,-0.000792079249332682,-0.0286267214264368,-0.0286267214264368,-0.0104655320396612,0.0224071722499462,-0.00233781520852899,-0.0250421360321651,-0.00584641580238024,-0.00104547840155295,-0.0162518967805118,0.00581638532143985,-0.0467923480844529,-0.00702373387930757,0.0145576593006098,-0.0113799236627624,0.0037042356075809,0.0305951205782028,-0.00590469872473833,-0.0147575493789638,0.00398432178293096,-0.0524111852610133,0.00062754944011183,-0.0310618427649946
-0.0291991546922624,-0.0380193625251474,0.0622102313779801,-0.0753282285589512,-0.0511960133913165,-0.0861026990534117,-0.0157541268924089,-0.0541757341020246,-0.154853487059634,-0.035031830821673,-0.0740266614247264,-0.0753998994153073,-0.0893927849067862,0.0205089667216265,-0.0532861921574391,-0.025513560162658,-0.0413852161628544,-0.0224728558520586,-0.0745264281409907,-0.0148517581360258,-0.0270391134714951,-0.0341975848335568,-0.0227899174256328,-0.0701033657709786,0.00731710581706685,-0.0279521303837394,-0.0353949649352682,-0.0406624585750184,-0.0646143677757053,-0.0834681451180494,-0.0556838827416838,-0.0877200105376492,-0.0518358883651064,-0.114268093548939,-0.0244910200082958,-0.0714390122994432,-0.0240670260826373,-0.049413668027143,-0.108386236574363,-0.0430973083573907,-0.0939665505759129,-0.0432122978608403,-0.126470064361304,-0.0654919805254452,-0.0440221375314069,-0.0202771924391509,-0.0388535909818636,-0.00252631713311103,-0.127069721224588,-0.105061069630735,-0.0287181897934275,-0.0384663536187462,-0.203283368404903,-0.0524037886715777,-0.0557346365222431,-0.000929800159966528,-0.0349807178406416,-0.119385023437266,-0.0689928714869514,-0.0177597715274215,-0.00631415507623577,-0.0397648321473897,-0.0151699515904474,-0.0973956862953462,-0.0973956862953462,-0.0517013743768904,-0.00773698250215245,-0.00940630098245556,-0.0672618143232336,-0.0592928863685812,-0.0259617230097581,-0.00881635899122846,-0.00415110600237857,-0.113376696636223,-0.00796112121586733,-0.0234937921716084,-0.0453625686971646,-0.0143227885295162,-0.031242579325327,-0.0274459766087478,-0.0900034715493078,-0.0207543755591692,-0.0341106548495149,-0.0422868896236945,-0.0496637851017161
0.0036968618813262,-0.0151846735383172,-0.0131986077900812,0.0405852801150783,0.0211749971364588,-0.0360649349207958,0.0055238586415941,0.0224270357874442,-0.0859260214291732,0.00172364305816504,-0.0166431388230963,-0.0187483322692168,-0.0157093091772482,-0.0205089667216265,-0.00821781717681433,-0.0423893929602679,-0.0417026638858487,0.013170463189745,0.000589011869061153,-0.0232099217961288,0.00234650088112361,0.0262980823546328,-0.00992837719733461,0.0141846349919564,0.0162703197498088,0.013555994867713,-0.0112722610635001,-0.050864953603501,-0.0270619220429572,-0.0726376350432579,-0.0500567887846249,0.0215062052209637,-0.0357981907372836,-0.018592833076616,0.0351863091250438,-0.0221872864749276,0.00511510066677041,-0.0580507802517239,-0.0261527128104591,-0.0316262378385458,-0.059623959256112,-0.0333122764671149,-0.124304123668886,0.0263419842004568,-0.0188371220864442,-0.0056022555486699,0.0125978000437481,-0.0360554076179276,0.0771023938821408,0.0403428378268519,0.00853247497372074,0.0201575686288909,-0.0441248049089381,-0.0242687258348705,-0.0221957323917843,-0.000930665492953151,-0.0151453521440617,0.0150956118061555,-0.00788026142530598,0.00532320648641296,-0.0213371553848935,-0.0152094186635288,0.0262023723940241,-0.0119007354837186,-0.0119007354837186,-0.0064346522107792,-0.030559302575128,-0.0422258146185441,0.00353149278147116,0.00451468035452661,0.00908368522240647,-0.0323948075893615,-0.0235701147071111,0.02778042577928,0.0158593632401074,-0.00848803345861807,-0.0227110442602146,-0.0060772868277925,0.00645580034287129,-0.00610555756248515,-0.00946243619449575,-0.0302150477262479,-0.0338348422832124,-0.0238421889627596,-0.025788535570785
-0.00295639535360238,-0.0198682032167252,-0.00177305010988569,0.0552626786750495,0.035550984264319,-0.039616271602199,-0.0125648364048949,0.0212773984472849,-0.285636392268712,0.0204552586614018,0.0463621748958705,-0.0380541760764879,0.0438825069514926,0,0.0148454223695469,0.00163265342388531,-0.00515275339565644,-0.0169655341582967,0.0120394358189926,0.00509166069458489,0.0116475284121162,-0.00361141598721644,0.00332042363730255,0.0581360265876697,-0.0174861253706988,0.00722397362403225,-0.000404940276843369,-0.00534027756474609,0.0282747784681664,-0.0216961340018874,0.0524649777871082,-0.0252940885379006,0.0375999930265466,0.0420009239746308,0.00583401283446265,-0.00168455722366428,0.0582207745050403,0.0213531712371585,0.0182653479772932,0.0170944333593003,-0.0184711535583325,0.0261642832018277,-0.0505314279765646,-0.020637389174841,0.0122291685264119,0.0185534078957478,-0.0149784424376764,0.0250336767137323,-0.0196259644567485,-0.0351169954002054,0.0160138272503002,0.000370462780288338,-0.139636636943004,0.0154580961527156,0.0197537287362326,0.000930665492953258,0.00400904550317513,0.0729371463284989,0.0180326328893239,0.0716943134772298,-0.00287912349181999,0.0152094186635287,0.0116869269419074,0.052806233824322,0.052806233824322,-0.00411644215503481,-0.0289433760394885,0.0061425254558739,-0.0213784864065314,0.00168776411371984,-0.00212992625782485,0.0417948213740263,0.0152158472372532,0.00195438458959667,0.0121634861931974,0.00319069570088864,0.0212129166391928,0.000870448335824839,0.00896866998276032,0.00174825219352941,0.0447899113971102,0.0221014392845649,0.0309286680816856,0.035553448383661,0.0144755241737857
