0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
1,-274.16,0.0011268,0.0018181,0.0044788,0.0099377,0.0019222,0.016107,0.00085485,-0.00025929,255.14,0.00041152,0.0031976,0.0073382,0.010958,0.0017476,0.0024937,0.0032026,0.0038107,0.00086259,0.0050027,0.00081741,0.0017476,0.0012772,0.0011519,0.013392,0.0022595,0.0010854,0.0006775,0.0064559,0.004743,0.01045,0.0058875,0.010274,0.0060445,0.011072,0.00034412,0.0099024,0.0020308,0.0061058,1322.5,0.003797,0.016414,0.033322,0.4703,0.0061396,0.003081,0.0010311,0.0011886,0.0036847,0.14222,0.010799,0.0023206,0.0011296,0.094857,0.0017887,0.0018074,0.00094981,0.0053225,0.029341,0.0035276,0.0031384,0.0030917,0.0032509,0.0016404,0.0070531,0.0083421,0.0010212,0.0014694,0.0019891,0.0058278,0.0027469,0.0012748,0.0014095,0.0011391,0.0085497,0.00096499,0.0044281,0.0039466,0.00087688,0.00023493,0.001773,0.25108,0.00129,2.664,0.0045084,0.0039654
2,1.0663e-05,-7.8597,4.8318e-06,4.0291e-06,8.7101e-06,1.0024e-05,1.1931e-05,6.3679e-06,5.6677e-06,1.3654e-05,6.5435e-06,7.046e-06,1.1212e-05,7.0747e-06,4.6252e-06,7.0439e-06,1.0167e-05,1.1003e-05,5.5291e-06,5.5649e-06,6.4346e-06,4.7434e-06,5.9716e-06,7.2132e-06,1.287e-05,5.0013e-06,5.2406e-06,5.8514e-06,9.7237e-06,7.752e-06,1.1837e-05,9.8539e-06,1.3114e-05,9.7829e-06,1.2801e-05,6.6291e-06,1.2874e-05,7.6356e-06,7.3239e-06,1.2331e-05,9.4958e-06,1.1237e-05,7.8115e-06,1.0937e-05,7.7028e-06,6.6268e-06,7.2788e-06,7.4533e-06,8.2112e-06,1.3712e-05,1.4191e-05,5.1151e-06,5.2472e-06,1.1613e-05,7.7363e-06,8.1783e-06,6.1628e-06,7.8913e-06,7.806e-06,9.5932e-06,-1.6597e-06,6.8453e-06,8.2671e-06,8.8748e-06,1.0308e-05,9.2148e-06,7.1165e-06,7.6352e-06,6.5461e-06,1.3338e-05,6.73e-06,6.2571e-06,4.8838e-06,5.5676e-06,1.109e-05,6.1175e-06,7.6017e-06,7.8539e-06,7.6559e-06,8.1381e-06,6.4258e-06,1.0203e-05,6.4265e-06,0.39258,5.4848e-06,1.1187e-05
3,1.3011e-06,3.3691e-07,-6.6613,7.6991e-07,1.2614e-06,6.7816e-07,2.6712e-06,1.5929e-07,3.3528e-07,2.5095e-06,2.0228e-07,7.9996e-07,6.9991e-07,1.1089e-06,2.5749e-07,5.421e-07,6.2863e-07,9.8574e-07,2.9634e-07,4.402e-07,5.5455e-07,2.8933e-07,2.4223e-07,1.8646e-07,1.5234e-06,3.1356e-07,3.061e-07,2.3553e-07,7.2499e-07,4.9514e-07,1.1739e-06,1.1119e-06,1.0023e-06,8.807e-07,1.1117e-06,3.1847e-07,1.2499e-06,2.2016e-07,8.5317e-07,1.8299e-06,6.5825e-07,1.016e-06,1.7403e-06,2.6321e-06,7.6162e-07,7.1141e-07,3.257e-07,3.8949e-07,6.489e-07,2.1565e-06,1.8108e-06,2.1143e-07,3.1192e-07,2.3693e-06,5.2902e-07,4.9487e-07,1.4182e-07,5.8115e-07,1.2225e-06,9.609e-07,2.6735e-08,9.6461e-07,2.5513e-07,3.9851e-07,1.212e-06,1.1446e-06,5.1634e-07,4.0172e-07,5.3905e-07,1.5882e-06,5.5856e-07,3.6248e-07,3.6276e-07,1.6549e-07,1.1399e-06,3.2471e-07,6.1896e-07,9.4747e-07,3.5699e-07,2.7434e-07,3.5873e-07,1.2182e-06,6.569e-07,8.8721e-06,7.3032e-07,6.1885e-07
4,2.1964e-06,2.259e-07,6.4028e-07,-6.3322,2.2824e-06,7.7722e-07,2.4285e-06,6.7131e-08,2.228e-07,2.6913e-06,2.2468e-07,1.1529e-06,1.2861e-06,1.6544e-06,4.1072e-07,8.6065e-07,8.7239e-07,1.4119e-06,1.96e-07,1.019e-06,5.6342e-07,5.1314e-07,4.6621e-07,2.6621e-07,2.0579e-06,6.1428e-07,5.0911e-07,1.1389e-07,1.6114e-06,8.0467e-07,1.5611e-06,1.4146e-06,2.0063e-06,1.3119e-06,2.0614e-06,2.229e-07,1.7337e-06,3.4577e-07,1.433e-06,4.2209e-06,9.0583e-07,1.5914e-06,2.1922e-06,2.7273e-06,1.7688e-06,8.1855e-07,2.8228e-07,3.0185e-07,1.0952e-06,2.1874e-06,2.1315e-06,4.2315e-07,2.5227e-07,2.3086e-06,7.5014e-07,7.24e-07,4.9864e-07,7.7724e-07,2.3025e-06,1.1014e-06,6.1289e-07,7.1072e-07,5.4401e-07,4.7369e-07,1.2363e-06,1.0824e-06,4.1041e-07,2.8723e-07,5.7449e-07,1.3108e-06,6.0393e-07,3.9482e-07,5.2902e-07,2.6506e-07,1.6498e-06,2.9238e-07,1.1065e-06,1.4915e-06,3.1453e-07,2.3609e-07,2.9207e-07,2.8753e-06,6.1066e-07,0.30357,1.0805e-06,1.0696e-06
5,0.0015748,8.0687e-05,0.00014287,0.00032592,-9.863,0.00019486,0.00086219,4.7828e-05,6.5576e-06,0.0022297,3.7201e-05,0.0003091,0.0003589,0.00078611,0.00011319,0.00021873,0.00019365,0.00029165,5.092e-05,0.00038964,0.00012782,0.00012369,5.8218e-05,6.5391e-05,0.00072956,0.00013088,8.8087e-05,4.2454e-05,0.00030781,0.00028957,0.00042776,0.00037763,0.00061299,0.00032924,0.00063562,1.7003e-05,0.00052274,0.00011149,0.00036024,49.24,0.0002674,0.00047672,0.00079899,0.0015614,0.00043529,0.00019231,6.989e-05,0.00010933,0.00028652,0.0017545,0.00067076,0.00015313,7.5447e-05,0.0025719,0.00017929,0.0001844,6.0652e-05,0.00030139,0.0023778,0.00025996,0.00034326,0.00029573,0.00017956,0.00012115,0.00051052,0.00054215,8.101e-05,7.9284e-05,0.00015516,0.00033749,0.00020133,8.7415e-05,8.7014e-05,7.5053e-05,0.00040722,6.2895e-05,0.000275,0.00039324,6.7945e-05,3.438e-05,0.00010667,0.007453,9.929e-05,-0.091817,0.00031587,0.00028011
6,4.7008e-06,1.0254e-06,1.0071e-06,1.3876e-06,4.5355e-06,-7.385,5.6514e-06,8.0159e-07,1.0902e-06,6.1037e-06,7.5103e-07,2.3045e-06,2.8017e-06,3.6812e-06,8.4442e-07,1.6445e-06,1.6606e-06,2.5199e-06,6.6505e-07,1.6358e-06,1.1105e-06,9.253e-07,9.7924e-07,9.6315e-07,4.4831e-06,8.6159e-07,1.0195e-06,8.8884e-07,2.3183e-06,1.7533e-06,3.6111e-06,2.9249e-06,3.3306e-06,2.3198e-06,4.0623e-06,6.4419e-07,3.0913e-06,1.2091e-06,2.5823e-06,7.2359e-06,1.9817e-06,3.0331e-06,3.8546e-06,5.4985e-06,2.6942e-06,1.7638e-06,9.4328e-07,1.0231e-06,1.8841e-06,4.3894e-06,5.7e-06,1.2162e-06,7.4036e-07,4.4232e-06,1.9008e-06,1.9201e-06,1.1927e-06,1.6134e-06,4.7463e-06,2.3506e-06,1.011e-06,1.3095e-06,1.4783e-06,1.0392e-06,2.565e-06,2.6361e-06,9.9549e-07,1.0574e-06,1.3894e-06,3.3105e-06,1.436e-06,6.9052e-07,9.7738e-07,6.8696e-07,3.589e-06,8.6279e-07,1.7454e-06,1.8599e-06,1.0426e-06,1.034e-06,9.5215e-07,4.4668e-06,1.2869e-06,0.34813,2.1554e-06,2.0529e-06
7,0.0020686,7.8748e-05,0.00020699,0.00028115,0.000968,0.00051425,-22.004,0.0001253,0.00022741,17.276,-9.4064e-05,0.00060809,0.00052258,0.00091543,0.00017523,0.00031576,0.00043548,0.000624,-9.8241e-06,0.0004174,0.0002454,0.00012998,0.0001494,0.00015313,0.001677,0.00022864,0.00012537,0.00012228,0.00075286,0.00050994,0.00064177,0.0013954,0.00065205,0.00070204,0.0023221,5.653e-05,0.001287,9.9981e-05,0.00080332,11.218,0.0003125,0.001428,45.948,0.0055518,0.00063636,0.00028163,2.4362e-05,0.00010786,0.00037365,0.0023255,53.052,8.8765e-05,3.7268e-05,0.0048261,0.00024221,0.00023841,0.0002106,0.00043973,0.0010525,0.00062749,0.0003063,4.9878e-05,0.00028748,5.2692e-05,0.00044243,0.00054878,0.00013374,0.0002392,0.00024125,0.0011345,0.00044745,0.00015384,0.00014558,3.1201e-05,0.0020578,0.00011423,0.00046477,0.00043683,1.0555e-05,0.00011183,0.00010254,0.0029078,8.9545e-05,0.90864,0.00044936,0.00040751
8,3.0075e-06,3.4006e-06,1.2295e-06,6.8871e-07,9.0331e-07,4.1705e-06,5.85e-06,-8.1786,3.6116e-06,6.2754e-06,3.9608e-06,3.8068e-06,2.3995e-06,2.7811e-06,1.1431e-06,3.3504e-06,4.6287e-06,3.3752e-06,3.9684e-06,-2.3693e-07,3.1048e-06,3.4758e-06,1.9752e-06,3.1209e-06,5.9797e-06,2.0533e-06,2.089e-06,6.0608e-06,9.1041e-07,1.545e-06,4.5554e-06,6.2676e-07,4.4232e-06,2.0267e-06,3.833e-06,3.8387e-06,2.9918e-06,2.4823e-06,1.5525e-06,4.8177e-08,3.1833e-06,2.3132e-06,1.6485e-06,1.5798e-06,2.8175e-07,2.341e-06,2.5798e-06,3.4807e-06,2.4627e-06,3.3232e-06,4.5576e-06,1.7226e-06,2.6289e-06,-3.0243e-06,4.4496e-06,4.4844e-06,3.157e-06,3.6764e-06,2.0454e-06,3.5142e-06,3.2194e-07,3.4576e-06,3.2612e-06,2.3496e-06,1.3904e-06,9.4124e-07,2.6408e-06,5.9958e-06,1.5292e-06,7.7495e-06,1.3836e-06,2.9099e-06,2.629e-06,2.6184e-06,-2.0345e-06,2.2863e-06,-5.2377e-08,1.0582e-06,2.635e-06,3.4488e-06,2.5002e-06,7.0308e-07,4.0228e-06,4.3886e-05,2.9828e-06,3.3448e-06
9,0.0017771,0.0011953,0.0010206,0.0008301,0.0015715,0.0022334,0.003781,0.0014271,-4.8938e+05,0.0016604,0.0013003,0.0023119,0.00022953,0.0019157,0.0011576,0.0018306,0.0011854,0.0019631,0.0018533,0.0016719,0.0026562,0.0017718,0.0012663,0.0015082,0.0026391,0.00072951,0.0013465,0.0011238,0.00014907,0.00043166,0.0018657,0.0016652,0.00080636,0.001385,0.0013351,0.0016843,0.0010703,0.0011656,0.0010968,0.0017962,0.00089653,0.0010405,0.0014559,0.000835,0.00087509,0.0015396,0.0013235,0.0018246,0.00045358,0.0010869,0.0041771,0.0013893,0.0016985,0.0010919,0.0018642,0.0017092,0.0029426,0.00055675,0.0023663,0.0031912,0.0010833,0.0012854,0.0016668,0.0012792,0.0010916,0.0011401,0.0015198,0.0014022,0.0013958,0.0027018,0.0023661,0.00092967,0.0016112,0.0015072,0.0016457,0.0013266,0.00032702,0.0014938,0.0014222,0.0019441,0.0012425,0.00075917,0.0017378,0.011274,0.0014303,0.0015012
10,0.042872,0.0012631,0.0041287,0.0086182,0.052368,0.010764,114.22,0.0005212,0.0029521,-21.158,-0.0081287,0.015597,0.035535,0.025698,-0.0060734,0.014399,0.010315,0.016122,-0.00032904,0.015519,0.0024672,0.006598,0.0034443,0.00084058,0.030457,0.0060313,-0.00015404,0.0065223,0.034456,0.01538,0.019421,0.0068342,0.020383,0.013335,0.1703,-0.0039151,0.039011,-0.0036831,0.013345,0.967,0.0030137,0.14971,0.073929,0.24685,0.023161,0.0059046,-0.0084215,0.0040306,0.0082984,0.051075,0.015884,-0.0044857,0.00076465,18.23,0.0090705,0.0089914,-0.00074047,0.02536,0.12888,0.0027679,0.015171,-0.0028879,0.0031806,-0.0076565,0.016026,0.045162,0.0066618,0.0023037,-0.011165,0.003981,0.0065862,0.0032728,-0.00039302,-0.0020401,0.025491,0.001159,0.0066444,0.034922,-0.000866,-0.00074665,0.00271,61.047,0.004099,0.31154,0.0056466,0.009676
