0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
11,2.9831e-06,4.4445e-06,1.9881e-06,2.7012e-06,2.551e-06,4.9781e-06,3.8725e-06,5.0501e-06,4.1947e-06,2.1238e-06,-7.9518,5.6144e-06,3.2788e-06,3.9802e-06,2.6466e-06,5.1854e-06,5.4458e-06,3.8919e-06,5.2972e-06,3.2294e-06,3.994e-06,5.734e-06,3.9784e-06,5.1941e-06,2.936e-06,1.3983e-06,3.1586e-06,4.1266e-06,2.6525e-06,2.6515e-06,7.0997e-06,3.5283e-06,6.2166e-06,3.9582e-06,9.9751e-07,9.1383e-06,3.4743e-06,5.1296e-06,3.6851e-06,2.9308e-06,3.7337e-06,3.9295e-06,2.1789e-06,4.1466e-06,1.2214e-06,4.3302e-06,6.1385e-06,5.9173e-06,2.7444e-06,2.2932e-06,6.3918e-06,2.945e-06,4.5955e-06,2.0011e-06,5.8707e-06,6.0217e-06,4.5669e-06,3.043e-06,2.6811e-06,5.5094e-06,5.0261e-07,3.5557e-06,5.678e-06,5.4916e-06,4.3763e-06,3.5771e-06,3.776e-06,4.0855e-06,5.3918e-06,5.8517e-06,3.252e-06,4.1267e-06,3.6883e-06,4.9499e-06,2.1745e-06,4.0769e-06,1.0251e-06,5.2178e-06,5.1192e-06,5.7423e-06,4.2741e-06,3.5397e-07,5.1581e-06,3.6349e-05,3.3196e-06,4.7212e-06
12,1.5991e-05,1.9292e-06,3.2017e-06,5.5377e-06,1.6328e-05,6.212e-06,1.8165e-05,1.9654e-06,3.0418e-06,1.8786e-05,2.2821e-06,-7.4091,5.7168e-06,1.3481e-05,3.0227e-06,6.8004e-06,4.0893e-06,8.0433e-06,3.0368e-06,1.0963e-05,4.7436e-06,4.3233e-06,3.3046e-06,2.4427e-06,1.546e-05,2.6595e-06,3.4485e-06,1.9921e-06,6.4082e-06,5.4119e-06,8.6673e-06,8.1791e-06,1.0287e-05,7.4631e-06,1.226e-05,2.0498e-06,9.1356e-06,2.9901e-06,8.3298e-06,3.0977e-05,5.1741e-06,7.6164e-06,1.2155e-05,1.7325e-05,7.2519e-06,5.9646e-06,1.8269e-06,3.7995e-06,6.1845e-06,1.0345e-05,1.3872e-05,2.6668e-06,1.7677e-06,1.6957e-05,6.6389e-06,7.0379e-06,3.4365e-06,5.0495e-06,1.5616e-05,6.9387e-06,5.9851e-06,2.5204e-06,4.318e-06,2.289e-06,8.1909e-06,8.0008e-06,3.343e-06,2.5369e-06,3.2044e-06,8.9787e-06,3.8742e-06,2.8221e-06,3.8505e-06,3.0641e-06,6.903e-06,3.3361e-06,6.5719e-06,9.9986e-06,2.5796e-06,1.6603e-06,3.1829e-06,1.7223e-05,4.1315e-06,0.3895,5.5979e-06,6.3523e-06
13,0.00059737,8.9609e-05,8.0804e-05,0.00018528,0.00042456,0.00022649,0.0009088,3.2122e-05,4.2918e-06,24.984,3.6039e-05,0.00016716,-20.684,0.0003934,8.9358e-05,0.00010997,0.00035649,0.00045743,0.00011056,0.00018224,6.8343e-05,5.5887e-05,8.5649e-05,7.4491e-05,0.00065344,0.00014326,0.00013142,2.7629e-05,0.0040181,0.00033416,0.00081867,0.00059298,0.00074926,0.00047318,0.0012696,1.561e-05,0.002357,0.00016124,0.00039553,0.0011009,0.00033494,0.027947,0.0022593,0.017798,0.00064234,0.00027345,3.9242e-05,9.3061e-05,0.00035472,0.0011981,0.00084218,0.00012664,3.8207e-05,0.0039015,8.2904e-05,7.5082e-05,4.1989e-05,0.00027618,0.00056692,0.00029684,-3.7224e-05,0.00018426,0.00016936,0.00013734,0.00039555,0.00040011,0.00010894,9.7792e-05,0.00017855,0.00055808,0.00017004,0.00010424,6.8059e-05,7.5639e-05,0.001099,9.9535e-05,0.00040629,0.00019722,6.3179e-05,5.7361e-05,9.0374e-05,0.00071855,0.00012333,1.7198,0.00025517,0.00031509
14,0.0033455,0.00011106,0.0002394,0.00046548,0.0019146,0.00036553,0.0020152,0.00010895,6.7112e-05,0.0054433,9.3073e-05,0.00056502,0.00072541,-13.265,0.00015735,0.00040077,0.00034221,0.0005877,8.9902e-05,0.00068152,0.00017795,0.00022356,0.00012744,0.00012408,0.0014155,0.00023726,0.00014137,0.00011,0.00060603,0.00047639,0.0010249,0.00069358,0.0010292,0.00064443,0.0011619,7.3532e-05,0.00093235,0.00024465,0.00072569,63.098,0.00046082,0.00098652,0.0026393,0.0046948,0.00075401,0.00042499,0.00012677,0.00013483,0.00047041,0.0032307,0.0018691,0.00027782,0.00013959,0.0030836,0.00037455,0.00036689,0.00014628,0.00042283,0.0034977,0.00047291,0.00051885,0.00038727,0.00035789,0.00018813,0.00082747,0.0007627,0.00019353,0.00014788,0.00026173,0.00076974,0.00031695,0.00015131,0.00016946,0.00012034,0.00079804,8.6236e-05,0.00054048,0.00062197,0.00014776,8.9453e-05,0.00016631,0.0042884,0.00020698,0.0031975,0.00053791,0.00047144
15,1.8043e-05,4.5106e-06,3.6691e-06,6.9197e-06,1.3638e-05,8.0256e-06,1.6555e-05,2.113e-06,5.4105e-06,1.2171e-05,3.834e-06,1.0626e-05,9.612e-06,1.0491e-05,-7.5929,5.6484e-06,7.7255e-06,1.0729e-05,5.1847e-06,8.8812e-06,9.5417e-06,5.0308e-06,6.5645e-06,4.7894e-06,1.1439e-05,7.8223e-06,5.9819e-06,3.2968e-06,1.1441e-05,4.3022e-06,1.2966e-05,1.1021e-05,8.516e-06,9.9629e-06,8.733e-06,3.5199e-06,1.3279e-05,5.8728e-06,1.2085e-05,1.6494e-05,9.4676e-06,1.3029e-05,1.7103e-05,2.3416e-05,5.1834e-06,6.3826e-06,6.0154e-06,5.1851e-06,8.8933e-06,1.2217e-05,1.3472e-05,6.7339e-06,3.7927e-06,2.3116e-05,6.3229e-06,7.1095e-06,8.9943e-06,1.1166e-05,1.1672e-05,1.2862e-05,1.7358e-06,5.3305e-06,7.0892e-06,5.0657e-06,6.9263e-06,8.1363e-06,2.7327e-06,4.4842e-06,7.6418e-06,1.0749e-05,7.4702e-06,3.7495e-06,7.7899e-06,3.6575e-06,1.5747e-05,3.8025e-06,5.0293e-06,5.4621e-06,5.0024e-06,3.363e-06,4.6583e-06,1.485e-05,5.0857e-06,1.0172e-05,9.9421e-06,1.0981e-05
16,3.2115e-05,6.6302e-06,7.3384e-06,1.4024e-05,3.2306e-05,1.4992e-05,3.1202e-05,5.8794e-06,8.1377e-06,3.9724e-05,7.1415e-06,2.2967e-05,1.3118e-05,2.8643e-05,5.3792e-06,-7.8716,9.8547e-06,1.7023e-05,7.1792e-06,1.8086e-05,8.7365e-06,9.4786e-06,7.583e-06,7.5631e-06,2.2477e-05,7.5015e-06,7.2418e-06,6.5576e-06,1.3536e-05,1.0599e-05,2.2001e-05,1.3099e-05,2.0606e-05,1.5327e-05,1.6508e-05,6.7495e-06,2.0538e-05,8.9918e-06,1.9187e-05,4.8513e-05,1.1076e-05,1.4798e-05,2.2384e-05,2.5869e-05,1.6285e-05,9.7429e-06,6.9166e-06,9.1622e-06,1.0302e-05,2.4372e-05,2.4556e-05,7.1057e-06,5.8028e-06,2.4276e-05,2.0586e-05,2.101e-05,1.0233e-05,9.142e-06,3.3942e-05,1.522e-05,1.4885e-05,5.7208e-06,1.1326e-05,6.2319e-06,1.839e-05,1.7795e-05,7.644e-06,8.3037e-06,7.8816e-06,1.7628e-05,8.8917e-06,7.3266e-06,9.0611e-06,7.5254e-06,1.7513e-05,8.667e-06,1.3879e-05,2.2545e-05,7.5326e-06,7.7817e-06,9.3893e-06,3.1483e-05,9.4256e-06,0.25048,1.2672e-05,1.3009e-05
17,0.00027318,8.0811e-05,7.2709e-05,0.00012126,0.00022088,0.00012952,0.00050997,6.9398e-05,4.4765e-05,0.00039773,6.4091e-05,0.00011836,0.00033189,0.00019089,6.3705e-05,8.3924e-05,-10.264,0.00021462,9.2935e-05,9.1591e-05,5.4185e-05,4.6913e-05,5.1902e-05,7.4819e-05,0.00029403,6.1884e-05,6.1243e-05,6.9901e-05,0.00027629,0.0001608,0.00028883,0.00023917,0.00029799,0.00024863,0.00026877,4.3369e-05,0.00027239,0.00016405,0.00017197,0.00032993,0.00014715,0.0003664,0.0005256,0.00038741,0.00020808,0.00014277,6.2097e-05,8.3735e-05,0.00014093,0.00030692,0.00039589,6.9701e-05,4.8033e-05,0.00050017,8.4419e-05,7.5006e-05,3.2764e-05,0.0001589,0.0001482,0.0001892,-3.1192e-05,9.0848e-05,0.00011756,7.9157e-05,0.00015384,0.00014947,7.3124e-05,9.1406e-05,0.00011355,0.00026251,6.6238e-05,4.9562e-05,7.4997e-05,7.3213e-05,0.00026795,7.8347e-05,0.00017001,0.00012442,7.1645e-05,6.6674e-05,8.5785e-05,0.00031918,0.00018479,0.68244,0.00015096,0.00014112
18,2.7703e-05,5.2252e-06,6.8624e-06,1.1739e-05,2.535e-05,1.1786e-05,5.5753e-05,3.0125e-06,4.4769e-06,5.0042e-05,2.7253e-06,1.3944e-05,2.533e-05,2.2737e-05,5.3197e-06,8.7326e-06,1.2849e-05,-6.6949,4.0886e-06,1.2471e-05,6.5568e-06,4.8446e-06,3.9353e-06,4.3763e-06,3.3355e-05,7.3691e-06,5.4864e-06,1.6414e-06,2.0835e-05,1.2429e-05,2.146e-05,2.9473e-05,2.7421e-05,2.1677e-05,3.5688e-05,3.3221e-06,2.7173e-05,6.209e-06,1.7118e-05,5.4222e-05,1.4975e-05,2.5813e-05,4.469e-05,5.5701e-05,1.9693e-05,1.3687e-05,3.7303e-06,4.1489e-06,1.5566e-05,3.3833e-05,3.7865e-05,6.5378e-06,2.8092e-06,6.1359e-05,7.8209e-06,7.5335e-06,5.8057e-06,1.1259e-05,2.6599e-05,1.6454e-05,2.1515e-06,9.0035e-06,9.1188e-06,5.2162e-06,1.3363e-05,1.2483e-05,6.8052e-06,6.0323e-06,9.096e-06,2.0284e-05,7.7571e-06,6.1224e-06,5.4545e-06,3.1875e-06,2.5482e-05,3.8325e-06,1.9357e-05,1.1794e-05,3.7134e-06,3.719e-06,4.0363e-06,3.8168e-05,7.5351e-06,0.34699,1.4583e-05,1.4675e-05
19,8.2568e-06,5.621e-06,4.4558e-06,3.3554e-06,5.3808e-06,6.6156e-06,1.2367e-05,7.7582e-06,9.1687e-06,1.5684e-05,8.1239e-06,1.1183e-05,1.3242e-05,5.3964e-06,5.4894e-06,7.9607e-06,1.1821e-05,8.5738e-06,-7.891,9.4546e-06,5.5642e-06,9.234e-06,5.4371e-06,6.4281e-06,1.0964e-05,2.674e-06,6.4418e-06,7.9693e-06,6.7478e-06,9.8474e-07,9.3312e-06,5.9436e-06,8.2992e-06,5.8421e-06,5.6751e-06,7.6084e-06,1.2261e-05,6.0739e-06,4.2358e-06,5.5793e-06,2.8948e-06,1.1898e-05,1.1078e-05,5.365e-06,3.0116e-06,5.09e-06,5.5629e-06,1.4997e-05,2.7577e-06,9.288e-06,1.4712e-05,5.133e-06,6.8861e-06,-2.0516e-06,6.8306e-06,7.5265e-06,1.063e-05,6.6691e-06,5.3631e-06,7.5557e-06,-1.5318e-06,7.1623e-06,9.0539e-06,7.0881e-06,7.0303e-06,4.8807e-06,7.2644e-06,8.29e-06,6.7511e-06,1.5908e-05,6.5247e-06,8.4259e-06,7.0095e-06,1.4333e-05,-2.6604e-06,1.2237e-05,4.4723e-06,8.3192e-06,6.4888e-06,7.3403e-06,1.1216e-05,4.1162e-06,1.1448e-05,-6.6131e-05,5.9777e-06,6.2623e-06
20,0.0072331,0.00060582,0.00069596,0.0019442,0.0066184,0.0017493,0.0051464,-6.1183e-05,0.0008708,0.0081352,0.00051696,0.0043502,0.0024467,0.005574,0.0010011,0.0021231,0.0012589,0.0028566,0.0010171,-51.579,0.0015135,0.0017218,0.00078103,0.00048559,0.0048381,0.001247,0.00075384,-4.2525e-05,0.0024509,0.0021962,0.0033871,0.0045912,0.0035838,0.0028832,0.0034741,0.00017217,0.0047139,0.0013998,0.0031112,0.020263,0.0016506,0.0028594,0.0050157,0.0070821,0.0022903,0.0015009,0.00064338,0.00076353,0.0022492,0.0057285,0.0059044,0.001264,0.0005524,0.01105,0.0015122,0.0014839,0.000962,0.00087181,0.006749,0.0025879,0.0023624,0.00085935,0.0016929,0.00048779,0.0022465,0.002006,0.0014419,0.0007627,0.00091342,0.0025082,0.0017357,0.0011668,0.0011177,0.00094801,0.0039951,0.00096138,0.0030738,0.0042844,0.00060194,0.00015978,0.0012407,0.0090541,0.0011156,5.3208,0.0025084,0.0023538
21,7.1309e-07,2.7075e-07,3.3567e-07,4.1153e-07,8.3076e-07,4.5302e-07,9.3588e-07,2.4414e-07,5.2881e-07,7.2475e-07,2.4634e-07,7.1659e-07,3.61e-07,6.3995e-07,4.0632e-07,3.9099e-07,2.8531e-07,5.7119e-07,2.2392e-07,5.769e-07,-6.906,3.6207e-07,2.7583e-07,2.613e-07,7.8382e-07,3.2898e-07,2.7257e-07,1.751e-07,4.1445e-07,3.9642e-07,6.0999e-07,5.4133e-07,5.9704e-07,5.2174e-07,9.125e-07,2.268e-07,6.1631e-07,1.8223e-07,4.8344e-07,1.1938e-06,4.5972e-07,5.1722e-07,6.2602e-07,9.8496e-07,3.8096e-07,4.9722e-07,2.1825e-07,3.3723e-07,4.147e-07,5.6123e-07,9.6562e-07,2.6434e-07,1.9106e-07,1.0849e-06,4.2572e-07,4.3302e-07,3.1269e-07,3.9509e-07,8.0874e-07,7.2646e-07,2.6079e-07,3.2233e-07,3.027e-07,1.9629e-07,4.9333e-07,4.099e-07,2.5177e-07,3.3029e-07,3.1659e-07,7.295e-07,4.7964e-07,2.8925e-07,3.813e-07,2.5906e-07,1.0097e-06,1.734e-07,1.38e-07,6.1393e-07,2.474e-07,3.2992e-07,1.952e-07,8.1865e-07,3.5972e-07,5.5908e-06,4.0555e-07,4.5681e-07
22,6.2104e-07,1.7114e-07,1.5106e-07,3.2006e-07,5.1955e-07,3.2413e-07,5.0257e-07,2.3582e-07,3.0424e-07,5.9211e-07,3.0516e-07,5.6049e-07,2.4982e-07,5.1332e-07,1.8464e-07,3.6553e-07,2.1073e-07,3.6136e-07,3.2043e-07,5.6302e-07,3.1218e-07,-6.8145,3.1561e-07,2.7879e-07,5.9573e-07,2.5768e-07,2.2904e-07,2.1488e-07,3.324e-07,2.6872e-07,3.7894e-07,3.2425e-07,6.0071e-07,3.3336e-07,4.8574e-07,2.6104e-07,4.7982e-07,2.3497e-07,3.2974e-07,7.8579e-07,2.5586e-07,2.9693e-07,3.2064e-07,1.4394e-07,2.8959e-07,3.196e-07,2.7464e-07,3.367e-07,2.7933e-07,3.8012e-07,6.1109e-07,3.0166e-07,2.4754e-07,8.0592e-08,3.2444e-07,3.4682e-07,2.6308e-07,3.575e-07,5.4422e-07,4.7514e-07,2.0676e-07,1.9118e-07,3.1216e-07,1.7863e-07,3.391e-07,3.8953e-07,3.1801e-07,2.9692e-07,2.7139e-07,6.1283e-07,2.531e-07,2.6691e-07,3.2038e-07,2.4646e-07,3.9872e-07,3.3473e-07,2.0217e-07,4.0989e-07,3.1102e-07,2.3544e-07,3.1312e-07,5.6381e-07,2.6108e-07,1.222e-06,3.554e-07,3.8557e-07
