0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
1,-274.16,0.001126,0.0018171,0.0044774,0.0099374,0.0019227,0.016098,0.00085453,-0.00025705,255.14,0.0004118,0.0031967,0.0073332,0.010955,0.0017468,0.0024927,0.0031997,0.0038092,0.00086247,0.0050025,0.00081867,0.0017472,0.0012772,0.0011507,0.013385,0.0022581,0.0010853,0.00067742,0.0064521,0.0047399,0.010444,0.0058855,0.010267,0.0060407,0.011064,0.00034457,0.0098975,0.0020309,0.0061034,1322.5,0.0037942,0.016406,0.033311,0.47029,0.0061363,0.0030786,0.0010297,0.0011875,0.0036822,0.14221,0.010795,0.002319,0.0011295,0.094848,0.0017884,0.0018071,0.00094978,0.0053181,0.029336,0.003527,0.0031417,0.0030894,0.0032482,0.0016379,0.0070489,0.0083369,0.0010218,0.0014682,0.0019876,0.0058227,0.002745,0.0012739,0.0014087,0.0011379,0.0085481,0.00096336,0.004425,0.0039471,0.00087615,0.00023633,0.0017707,0.25107,0.0012898,2.664,0.0045059,0.0039634
2,1.0654e-05,-7.8597,4.8299e-06,4.0268e-06,8.7053e-06,1.0014e-05,1.192e-05,6.3592e-06,5.6628e-06,1.3642e-05,6.5364e-06,7.0392e-06,1.12e-05,7.0687e-06,4.6212e-06,7.0372e-06,1.0158e-05,1.0992e-05,5.5227e-06,5.553e-06,6.4281e-06,4.7386e-06,5.9658e-06,7.2055e-06,1.2859e-05,4.9968e-06,5.2339e-06,5.8454e-06,9.7138e-06,7.7468e-06,1.1827e-05,9.8487e-06,1.31e-05,9.7751e-06,1.2787e-05,6.6227e-06,1.286e-05,7.6301e-06,7.318e-06,1.2319e-05,9.4881e-06,1.1224e-05,7.8109e-06,1.093e-05,7.6988e-06,6.6189e-06,7.2699e-06,7.4442e-06,8.2046e-06,1.3699e-05,1.4178e-05,5.1104e-06,5.2425e-06,1.1605e-05,7.729e-06,8.1701e-06,6.156e-06,7.8832e-06,7.7997e-06,9.5868e-06,-1.6512e-06,6.8406e-06,8.2591e-06,8.8656e-06,1.0301e-05,9.2097e-06,7.1091e-06,7.6249e-06,6.5385e-06,1.3322e-05,6.7243e-06,6.2524e-06,4.8779e-06,5.5617e-06,1.1081e-05,6.11e-06,7.5955e-06,7.8465e-06,7.6485e-06,8.1303e-06,6.4186e-06,1.0193e-05,6.4199e-06,0.39258,5.4799e-06,1.1181e-05
3,1.3001e-06,3.3677e-07,-6.6613,7.6948e-07,1.2607e-06,6.7762e-07,2.6684e-06,1.5932e-07,3.3504e-07,2.5071e-06,2.0203e-07,7.9954e-07,6.9933e-07,1.1081e-06,2.5748e-07,5.4176e-07,6.2819e-07,9.8498e-07,2.963e-07,4.3961e-07,5.5399e-07,2.8921e-07,2.4228e-07,1.8626e-07,1.5214e-06,3.1334e-07,3.058e-07,2.3551e-07,7.2433e-07,4.9461e-07,1.1727e-06,1.1112e-06,1.0016e-06,8.8014e-07,1.1108e-06,3.1817e-07,1.2488e-06,2.2061e-07,8.5244e-07,1.8286e-06,6.5746e-07,1.0149e-06,1.7387e-06,2.6291e-06,7.6089e-07,7.1068e-07,3.2564e-07,3.8915e-07,6.4833e-07,2.1543e-06,1.8092e-06,2.1137e-07,3.1172e-07,2.3666e-06,5.2868e-07,4.946e-07,1.4198e-07,5.8078e-07,1.2215e-06,9.6005e-07,2.7672e-08,9.6381e-07,2.5502e-07,3.9849e-07,1.2109e-06,1.1436e-06,5.1613e-07,4.0136e-07,5.3853e-07,1.5864e-06,5.5794e-07,3.626e-07,3.6256e-07,1.6556e-07,1.1391e-06,3.2434e-07,6.1888e-07,9.4686e-07,3.5696e-07,2.7421e-07,3.5837e-07,1.2175e-06,6.5658e-07,8.8658e-06,7.2962e-07,6.1822e-07
4,2.1956e-06,2.2578e-07,6.3991e-07,-6.3322,2.2819e-06,7.7696e-07,2.4264e-06,6.7377e-08,2.2303e-07,2.6895e-06,2.2473e-07,1.1526e-06,1.2854e-06,1.654e-06,4.1057e-07,8.6035e-07,8.717e-07,1.411e-06,1.9612e-07,1.0185e-06,5.6335e-07,5.1298e-07,4.6618e-07,2.6606e-07,2.0565e-06,6.1397e-07,5.0907e-07,1.1405e-07,1.6105e-06,8.043e-07,1.56e-06,1.4138e-06,2.0047e-06,1.311e-06,2.0599e-06,2.2287e-07,1.7328e-06,3.4575e-07,1.4326e-06,4.2196e-06,9.051e-07,1.5902e-06,2.1904e-06,2.7245e-06,1.7679e-06,8.1781e-07,2.8191e-07,3.0156e-07,1.0943e-06,2.186e-06,2.1306e-06,4.2319e-07,2.5229e-07,2.3076e-06,7.499e-07,7.2378e-07,4.9835e-07,7.771e-07,2.302e-06,1.101e-06,6.1434e-07,7.1044e-07,5.4379e-07,4.7327e-07,1.2359e-06,1.0822e-06,4.1049e-07,2.8717e-07,5.7414e-07,1.3096e-06,6.0365e-07,3.9439e-07,5.287e-07,2.6489e-07,1.6489e-06,2.9181e-07,1.106e-06,1.4913e-06,3.1416e-07,2.3628e-07,2.9155e-07,2.8743e-06,6.1021e-07,0.30357,1.0801e-06,1.0688e-06
5,0.0015746,8.0648e-05,0.00014282,0.0003259,-9.863,0.00019484,0.00086172,4.7851e-05,6.6831e-06,0.0022291,3.7212e-05,0.00030897,0.00035869,0.00078595,0.00011317,0.00021864,0.00019357,0.00029156,5.0927e-05,0.00038962,0.00012786,0.00012369,5.828e-05,6.5335e-05,0.0007292,0.00013085,8.8075e-05,4.2469e-05,0.00030773,0.00028948,0.00042753,0.00037755,0.0006127,0.00032911,0.00063522,1.7043e-05,0.00052252,0.00011155,0.00036021,49.24,0.00026729,0.00047636,0.00079855,0.0015606,0.00043514,0.00019225,6.98e-05,0.00010921,0.00028635,0.0017539,0.00067058,0.00015309,7.5466e-05,0.0025712,0.00017923,0.00018433,6.0679e-05,0.00030119,0.0023775,0.00025999,0.00034352,0.00029554,0.00017948,0.00012106,0.00051024,0.00054184,8.1105e-05,7.9227e-05,0.00015507,0.00033726,0.00020122,8.736e-05,8.7019e-05,7.4987e-05,0.00040724,6.2784e-05,0.00027489,0.0003932,6.7907e-05,3.4469e-05,0.00010653,0.0074525,9.9278e-05,-0.091815,0.00031575,0.00028004
6,4.6973e-06,1.0244e-06,1.0063e-06,1.3871e-06,4.5322e-06,-7.385,5.6461e-06,8.0106e-07,1.0893e-06,6.0988e-06,7.5061e-07,2.3024e-06,2.7994e-06,3.6785e-06,8.4361e-07,1.6434e-06,1.6586e-06,2.5178e-06,6.6473e-07,1.6341e-06,1.1096e-06,9.2461e-07,9.7838e-07,9.6195e-07,4.4789e-06,8.6126e-07,1.0185e-06,8.8811e-07,2.3166e-06,1.7521e-06,3.6079e-06,2.9224e-06,3.3276e-06,2.3179e-06,4.0579e-06,6.4384e-07,3.0888e-06,1.2082e-06,2.5803e-06,7.2313e-06,1.9798e-06,3.0301e-06,3.8509e-06,5.4931e-06,2.6919e-06,1.7619e-06,9.4205e-07,1.0219e-06,1.8824e-06,4.3858e-06,5.6955e-06,1.2151e-06,7.3987e-07,4.4195e-06,1.8993e-06,1.9186e-06,1.1916e-06,1.612e-06,4.7427e-06,2.3487e-06,1.0122e-06,1.3087e-06,1.4769e-06,1.038e-06,2.5629e-06,2.6338e-06,9.9502e-07,1.0564e-06,1.3881e-06,3.3069e-06,1.4347e-06,6.9022e-07,9.7628e-07,6.8633e-07,3.5854e-06,8.6138e-07,1.7441e-06,1.8589e-06,1.0413e-06,1.0333e-06,9.5091e-07,4.4637e-06,1.2855e-06,0.34813,2.1534e-06,2.0513e-06
7,0.0020676,7.8722e-05,0.00020686,0.00028102,0.00096749,0.00051377,-22.004,0.0001252,0.00022718,17.276,-9.3784e-05,0.00060755,0.00052229,0.00091484,0.00017502,0.00031542,0.00043504,0.00062356,-9.6587e-06,0.00041693,0.0002452,0.00012992,0.00014928,0.00015293,0.0016762,0.00022842,0.00012525,0.00012221,0.00075233,0.00050947,0.00064128,0.0013947,0.00065161,0.00070153,0.002321,5.6566e-05,0.0012863,9.9981e-05,0.00080267,11.218,0.00031227,0.0014272,45.948,0.0055506,0.00063591,0.00028138,2.4392e-05,0.00010776,0.0003733,0.0023246,53.052,8.8796e-05,3.7311e-05,0.0048251,0.000242,0.00023818,0.00021035,0.00043925,0.0010519,0.000627,0.00030626,5.0121e-05,0.0002872,5.2774e-05,0.00044209,0.00054832,0.00013374,0.000239,0.00024104,0.0011337,0.00044704,0.00015374,0.00014543,3.1237e-05,0.0020571,0.00011404,0.00046443,0.00043649,1.0633e-05,0.00011187,0.00010244,0.0029069,8.9532e-05,0.90864,0.00044895,0.00040724
8,3.0077e-06,3.3959e-06,1.2297e-06,6.9089e-07,9.0764e-07,4.1677e-06,5.845e-06,-8.1786,3.6075e-06,6.2717e-06,3.9576e-06,3.8042e-06,2.4002e-06,2.7833e-06,1.1434e-06,3.3494e-06,4.6231e-06,3.3732e-06,3.9634e-06,-2.4611e-07,3.1021e-06,3.4735e-06,1.9743e-06,3.1173e-06,5.9743e-06,2.0532e-06,2.0881e-06,6.0556e-06,9.1353e-07,1.5465e-06,4.5526e-06,6.2859e-07,4.4183e-06,2.0258e-06,3.8299e-06,3.8353e-06,2.9916e-06,2.4808e-06,1.5544e-06,5.4083e-08,3.1827e-06,2.3137e-06,1.6521e-06,1.5775e-06,2.8399e-07,2.3408e-06,2.5768e-06,3.4763e-06,2.462e-06,3.3226e-06,4.5541e-06,1.7213e-06,2.628e-06,-3.0175e-06,4.4474e-06,4.4826e-06,3.1543e-06,3.6744e-06,2.0472e-06,3.512e-06,3.2387e-07,3.4545e-06,3.2589e-06,2.3473e-06,1.392e-06,9.4332e-07,2.6396e-06,5.9896e-06,1.529e-06,7.7424e-06,1.3834e-06,2.9089e-06,2.6265e-06,2.6164e-06,-2.0344e-06,2.284e-06,-4.8161e-08,1.0596e-06,2.6329e-06,3.446e-06,2.4972e-06,7.0521e-07,4.0196e-06,4.3844e-05,2.9813e-06,3.3441e-06
9,0.0017772,0.0011943,0.0010199,0.00083093,0.0015717,0.0022314,0.003777,0.0014255,-4.8938e+05,0.0016598,0.0012988,0.00231,0.00023107,0.0019152,0.0011566,0.0018295,0.0011837,0.0019614,0.001851,0.0016709,0.0026538,0.0017707,0.0012649,0.0015065,0.0026374,0.00072994,0.0013453,0.0011229,0.00015071,0.00043165,0.0018644,0.0016644,0.00080591,0.0013837,0.0013343,0.0016825,0.0010704,0.001165,0.0010975,0.0017959,0.0008957,0.0010403,0.001455,0.00083451,0.00087567,0.0015379,0.0013217,0.0018224,0.00045384,0.0010876,0.0041735,0.0013886,0.0016968,0.0010924,0.0018627,0.0017078,0.0029398,0.00055675,0.002365,0.0031877,0.0010837,0.0012849,0.001665,0.0012778,0.0010915,0.0011398,0.0015185,0.0014014,0.001395,0.0026985,0.0023646,0.00092916,0.0016091,0.0015058,0.0016446,0.0013246,0.00032852,0.001493,0.0014205,0.0019419,0.0012412,0.0007602,0.001736,0.01126,0.0014294,0.0015002
10,0.042856,0.0012664,0.0041325,0.0086208,0.05235,0.010761,114.22,0.00052697,0.0029526,-21.157,-0.0081086,0.015587,0.035513,0.02569,-0.0060535,0.014387,0.010309,0.016116,-0.00032198,0.015518,0.0024731,0.0065953,0.003446,0.00084066,0.030445,0.0060308,-0.00014701,0.0065178,0.034436,0.015373,0.019415,0.0068533,0.020375,0.013335,0.17025,-0.0039025,0.03899,-0.003666,0.013342,0.96698,0.0030244,0.14967,0.073904,0.24682,0.023151,0.0059058,-0.0084036,0.0040268,0.0082987,0.051052,0.01589,-0.004471,0.00077123,18.23,0.0090655,0.0089864,-0.00073236,0.025339,0.12885,0.0027827,0.015171,-0.0028674,0.0031837,-0.0076386,0.016019,0.045133,0.006665,0.002307,-0.011138,0.0039925,0.0065873,0.0032735,-0.00038428,-0.0020325,0.025488,0.0011556,0.0066518,0.034899,-0.0008586,-0.00073552,0.002706,61.047,0.0040998,0.3115,0.0056525,0.0096783
