0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
1,-274.16,0.0011261,0.0018173,0.0044775,0.0099373,0.0019225,0.016099,0.0008545,-0.00025745,255.14,0.0004117,0.0031967,0.0073339,0.010955,0.0017469,0.0024928,0.0032002,0.0038094,0.00086247,0.0050023,0.00081837,0.0017471,0.0012771,0.0011508,0.013386,0.0022582,0.0010853,0.00067734,0.0064527,0.0047402,0.010445,0.0058857,0.010268,0.0060413,0.011065,0.0003444,0.0098982,0.0020308,0.0061037,1322.5,0.0037946,0.016407,0.033313,0.47029,0.0061368,0.003079,0.00103,0.0011877,0.0036825,0.14221,0.010795,0.0023192,0.0011293,0.09485,0.0017884,0.001807,0.00094966,0.0053188,0.029337,0.003527,0.003141,0.0030898,0.0032486,0.0016383,0.0070495,0.0083377,0.0010216,0.0014683,0.0019878,0.0058235,0.0027452,0.0012741,0.0014088,0.0011381,0.0085485,0.00096368,0.0044254,0.0039469,0.00087628,0.00023595,0.0017711,0.25107,0.0012897,2.664,0.0045062,0.0039637
2,1.0656e-05,-7.8597,4.8303e-06,4.0275e-06,8.7063e-06,1.0016e-05,1.1922e-05,6.3605e-06,5.6641e-06,1.3643e-05,6.5377e-06,7.0402e-06,1.1203e-05,7.0697e-06,4.6219e-06,7.0382e-06,1.016e-05,1.0994e-05,5.5238e-06,5.5557e-06,6.4294e-06,4.7395e-06,5.9667e-06,7.2069e-06,1.2861e-05,4.9975e-06,5.235e-06,5.8462e-06,9.716e-06,7.7479e-06,1.1829e-05,9.8498e-06,1.3103e-05,9.7766e-06,1.2789e-05,6.6236e-06,1.2862e-05,7.631e-06,7.3191e-06,1.2321e-05,9.4897e-06,1.1227e-05,7.8114e-06,1.0932e-05,7.6994e-06,6.6206e-06,7.2713e-06,7.4459e-06,8.2062e-06,1.3701e-05,1.418e-05,5.1112e-06,5.2432e-06,1.1607e-05,7.7302e-06,8.1713e-06,6.157e-06,7.8845e-06,7.8008e-06,9.5882e-06,-1.6522e-06,6.8414e-06,8.2608e-06,8.8671e-06,1.0303e-05,9.2107e-06,7.1103e-06,7.6265e-06,6.5395e-06,1.3324e-05,6.7255e-06,6.2533e-06,4.8789e-06,5.5627e-06,1.1083e-05,6.1116e-06,7.5966e-06,7.848e-06,7.6497e-06,8.1318e-06,6.4201e-06,1.0195e-05,6.4209e-06,0.39258,5.4807e-06,1.1183e-05
3,1.3003e-06,3.368e-07,-6.6613,7.6956e-07,1.2608e-06,6.7771e-07,2.6689e-06,1.5931e-07,3.3509e-07,2.5075e-06,2.0211e-07,7.9963e-07,6.9946e-07,1.1083e-06,2.5751e-07,5.4181e-07,6.2828e-07,9.8512e-07,2.9633e-07,4.3982e-07,5.541e-07,2.8922e-07,2.4227e-07,1.8631e-07,1.5218e-06,3.1338e-07,3.0586e-07,2.3552e-07,7.2448e-07,4.9471e-07,1.1729e-06,1.1114e-06,1.0017e-06,8.8026e-07,1.111e-06,3.1824e-07,1.249e-06,2.2055e-07,8.5259e-07,1.8288e-06,6.5759e-07,1.0152e-06,1.7391e-06,2.6297e-06,7.6107e-07,7.1083e-07,3.2564e-07,3.8923e-07,6.4844e-07,2.1547e-06,1.8095e-06,2.1137e-07,3.1174e-07,2.3671e-06,5.2873e-07,4.9463e-07,1.4192e-07,5.8084e-07,1.2217e-06,9.6022e-07,2.749e-08,9.6392e-07,2.5506e-07,3.9846e-07,1.2111e-06,1.1438e-06,5.1618e-07,4.0142e-07,5.3862e-07,1.5867e-06,5.5805e-07,3.6259e-07,3.6262e-07,1.6553e-07,1.1393e-06,3.2442e-07,6.1892e-07,9.47e-07,3.5695e-07,2.7423e-07,3.5845e-07,1.2176e-06,6.5659e-07,8.8668e-06,7.2976e-07,6.1837e-07
4,2.1957e-06,2.2581e-07,6.3998e-07,-6.3322,2.282e-06,7.77e-07,2.4268e-06,6.7322e-08,2.2301e-07,2.6897e-06,2.2471e-07,1.1526e-06,1.2855e-06,1.654e-06,4.1058e-07,8.604e-07,8.7185e-07,1.4112e-06,1.9611e-07,1.0187e-06,5.6334e-07,5.1299e-07,4.6617e-07,2.6609e-07,2.0567e-06,6.1399e-07,5.0905e-07,1.14e-07,1.6106e-06,8.0431e-07,1.5602e-06,1.414e-06,2.005e-06,1.3112e-06,2.0601e-06,2.2286e-07,1.733e-06,3.4577e-07,1.4327e-06,4.2198e-06,9.052e-07,1.5904e-06,2.1907e-06,2.725e-06,1.768e-06,8.1794e-07,2.8197e-07,3.0163e-07,1.0944e-06,2.1862e-06,2.1307e-06,4.2316e-07,2.5225e-07,2.3077e-06,7.4993e-07,7.2378e-07,4.9839e-07,7.771e-07,2.302e-06,1.101e-06,6.1406e-07,7.1048e-07,5.4383e-07,4.7333e-07,1.2359e-06,1.0822e-06,4.1044e-07,2.8717e-07,5.7418e-07,1.3098e-06,6.0367e-07,3.9446e-07,5.2873e-07,2.6492e-07,1.649e-06,2.9196e-07,1.1061e-06,1.4913e-06,3.1421e-07,2.362e-07,2.9168e-07,2.8744e-06,6.1028e-07,0.30357,1.0802e-06,1.069e-06
5,0.0015746,8.0656e-05,0.00014283,0.0003259,-9.863,0.00019484,0.00086179,4.7846e-05,6.6594e-06,0.0022291,3.7205e-05,0.00030898,0.00035871,0.00078597,0.00011317,0.00021865,0.00019359,0.00029157,5.0916e-05,0.00038961,0.00012784,0.00012368,5.8264e-05,6.5344e-05,0.00072924,0.00013085,8.807e-05,4.2459e-05,0.00030773,0.00028948,0.00042757,0.00037755,0.00061274,0.00032914,0.00063529,1.703e-05,0.00052255,0.00011154,0.0003602,49.24,0.00026731,0.00047641,0.00079863,0.0015608,0.00043517,0.00019226,6.9816e-05,0.00010923,0.00028638,0.001754,0.00067059,0.00015309,7.5451e-05,0.0025713,0.00017924,0.00018433,6.0661e-05,0.00030121,0.0023776,0.00025998,0.00034346,0.00029557,0.00017949,0.00012107,0.00051028,0.00054189,8.1078e-05,7.9227e-05,0.00015508,0.00033729,0.00020123,8.7364e-05,8.7009e-05,7.4994e-05,0.00040724,6.2807e-05,0.0002749,0.0003932,6.7913e-05,3.4446e-05,0.00010656,0.0074526,9.9276e-05,-0.091816,0.00031577,0.00028005
6,4.6978e-06,1.0246e-06,1.0065e-06,1.3872e-06,4.5327e-06,-7.385,5.6469e-06,8.0112e-07,1.0894e-06,6.0996e-06,7.5065e-07,2.3027e-06,2.7997e-06,3.6789e-06,8.4376e-07,1.6435e-06,1.659e-06,2.5181e-06,6.648e-07,1.6344e-06,1.1097e-06,9.2468e-07,9.785e-07,9.6215e-07,4.4795e-06,8.6128e-07,1.0186e-06,8.8819e-07,2.3169e-06,1.7523e-06,3.6084e-06,2.9228e-06,3.3281e-06,2.3182e-06,4.0587e-06,6.4385e-07,3.0892e-06,1.2083e-06,2.5806e-06,7.2319e-06,1.9801e-06,3.0306e-06,3.8516e-06,5.4941e-06,2.6923e-06,1.7622e-06,9.4227e-07,1.0221e-06,1.8827e-06,4.3864e-06,5.6962e-06,1.2153e-06,7.3991e-07,4.4201e-06,1.8995e-06,1.9188e-06,1.1918e-06,1.6122e-06,4.7432e-06,2.349e-06,1.0119e-06,1.3088e-06,1.4771e-06,1.0382e-06,2.5632e-06,2.6342e-06,9.9503e-07,1.0565e-06,1.3883e-06,3.3075e-06,1.4349e-06,6.9026e-07,9.7645e-07,6.8643e-07,3.5858e-06,8.6165e-07,1.7443e-06,1.8591e-06,1.0415e-06,1.0334e-06,9.5114e-07,4.4641e-06,1.2857e-06,0.34813,2.1538e-06,2.0516e-06
7,0.0020678,7.8728e-05,0.00020689,0.00028104,0.00096756,0.00051385,-22.004,0.00012522,0.00022722,17.276,-9.3831e-05,0.00060763,0.00052234,0.00091493,0.00017506,0.00031547,0.00043512,0.00062363,-9.6869e-06,0.00041703,0.00024524,0.00012993,0.00014929,0.00015297,0.0016764,0.00022845,0.00012527,0.00012222,0.00075242,0.00050953,0.00064137,0.0013949,0.00065167,0.00070162,0.0023212,5.6556e-05,0.0012864,9.9982e-05,0.00080277,11.218,0.0003123,0.0014273,45.948,0.0055508,0.00063598,0.00028142,2.4382e-05,0.00010778,0.00037335,0.0023248,53.052,8.8789e-05,3.7295e-05,0.0048252,0.00024203,0.00023821,0.00021038,0.00043932,0.001052,0.00062708,0.00030625,5.0085e-05,0.00028725,5.2753e-05,0.00044214,0.00054839,0.00013373,0.00023904,0.00024107,0.0011338,0.00044713,0.00015376,0.00014544,3.1228e-05,0.0020572,0.00011407,0.00046447,0.00043655,1.062e-05,0.00011186,0.00010245,0.002907,8.9534e-05,0.90864,0.00044902,0.0004073
8,3.0073e-06,3.3966e-06,1.2296e-06,6.9039e-07,9.069e-07,4.168e-06,5.8458e-06,-8.1786,3.6081e-06,6.272e-06,3.9582e-06,3.8046e-06,2.3998e-06,2.7828e-06,1.1434e-06,3.3494e-06,4.6241e-06,3.3733e-06,3.9643e-06,-2.4385e-07,3.1025e-06,3.4736e-06,1.9743e-06,3.1181e-06,5.975e-06,2.0532e-06,2.0882e-06,6.0565e-06,9.1289e-07,1.546e-06,4.553e-06,6.2798e-07,4.419e-06,2.0258e-06,3.8306e-06,3.8358e-06,2.9915e-06,2.481e-06,1.554e-06,5.2648e-08,3.1827e-06,2.3135e-06,1.6514e-06,1.5777e-06,2.8348e-07,2.3408e-06,2.5773e-06,3.4771e-06,2.4623e-06,3.3224e-06,4.5542e-06,1.7215e-06,2.6283e-06,-3.0192e-06,4.4476e-06,4.4828e-06,3.1547e-06,3.6746e-06,2.0467e-06,3.5123e-06,3.2327e-07,3.4549e-06,3.2592e-06,2.3478e-06,1.3914e-06,9.426e-07,2.6396e-06,5.9904e-06,1.529e-06,7.7435e-06,1.3832e-06,2.909e-06,2.627e-06,2.6168e-06,-2.0359e-06,2.2846e-06,-4.9191e-08,1.0592e-06,2.6332e-06,3.4464e-06,2.4978e-06,7.0434e-07,4.02e-06,4.3851e-05,2.9814e-06,3.3441e-06
9,0.0017771,0.0011945,0.0010201,0.00083088,0.0015716,0.0022317,0.0037777,0.0014257,-4.8938e+05,0.0016599,0.0012991,0.0023103,0.00023075,0.0019152,0.0011568,0.0018297,0.001184,0.0019617,0.0018514,0.0016712,0.0026542,0.0017709,0.0012651,0.0015068,0.0026378,0.0007298,0.0013455,0.001123,0.00015041,0.00043142,0.0018647,0.0016646,0.00080598,0.0013839,0.0013345,0.0016828,0.0010704,0.0011651,0.0010973,0.0017958,0.00089585,0.0010404,0.0014553,0.00083482,0.00087552,0.0015382,0.001322,0.0018228,0.00045378,0.0010875,0.0041742,0.0013886,0.0016971,0.0010923,0.001863,0.001708,0.0029402,0.00055672,0.0023652,0.0031882,0.0010837,0.001285,0.0016654,0.0012781,0.0010915,0.0011398,0.0015187,0.0014015,0.0013951,0.0026991,0.0023649,0.00092919,0.0016094,0.001506,0.0016447,0.0013251,0.00032833,0.0014931,0.0014208,0.0019423,0.0012415,0.00075985,0.0017363,0.011262,0.0014295,0.0015004
10,0.042858,0.0012658,0.0041319,0.00862,0.052352,0.010761,114.22,0.00052578,0.0029524,-21.157,-0.0081121,0.015589,0.035517,0.025691,-0.0060568,0.014388,0.01031,0.016117,-0.00032323,0.015518,0.0024719,0.0065952,0.0034454,0.00084057,0.030446,0.0060304,-0.00014855,0.0065181,0.034439,0.015374,0.019415,0.0068498,0.020375,0.013334,0.17026,-0.0039049,0.038993,-0.0036691,0.013342,0.96698,0.0030219,0.14967,0.073908,0.24682,0.023152,0.0059053,-0.0084067,0.0040273,0.0082983,0.051055,0.015888,-0.0044737,0.00076957,18.23,0.009066,0.0089868,-0.00073398,0.025342,0.12885,0.0027799,0.01517,-0.0028713,0.003183,-0.0076417,0.01602,0.045138,0.0066639,0.0023063,-0.011143,0.0039898,0.0065871,0.0032735,-0.00038606,-0.002034,0.025488,0.0011564,0.0066503,0.034903,-0.00085987,-0.00073757,0.0027068,61.047,0.0040995,0.31151,0.0056512,0.0096779
