5,4,4,4,3,3,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
6,5,5,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,2,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
6,5,5,4,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
5,4,5,4,2,2,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
5,4,4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
6,5,5,4,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
5,6,4,3,2,2,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,1,1,1
6,5,5,4,3,3,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
6,5,5,4,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
6,5,5,5,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
6,5,5,4,2,2,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,1,1,1
5,4,4,4,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
6,5,5,4,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
7,6,6,5,3,3,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,3,3,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,3,3,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
6,5,5,4,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
6,5,5,5,3,3,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
6,5,5,4,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
6,5,5,4,3,3,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
6,5,5,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
6,5,5,5,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
6,5,5,4,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
6,5,5,4,2,2,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,1,1,1
5,4,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,4,4,4,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
6,5,5,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
7,6,6,4,2,2,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,1,1,1
8,6,4,3,2,2,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,1,1,1
5,4,4,4,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
7,6,6,4,3,3,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
8,7,7,6,6,6,5,5,4,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3
6,5,5,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
6,5,5,4,2,2,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,1,1,1
7,6,6,4,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,3,3,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,3,3,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
7,7,5,4,2,2,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,3,3,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
7,6,6,5,3,3,2,2,2,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
6,5,5,5,2,2,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,1,1,1
6,5,5,4,2,2,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,1,1,1
7,7,7,4,3,3,2,2,2,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
7,6,6,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
5,4,4,4,3,3,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2
