0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
11,-0.0002786,0.0015452,0.014903,0.0020151,0.0023004,0.028544,-0.0035698,0.0025187,0.00053666,-0.0027249,-0.080973,-0.00072823,4.1291e-05,0.0061276,-0.00089806,-0.0027502,0.0031319,0.0017453,0.00061589,-0.014158,0.005473,-0.0011111,-0.0037703,-0.0034517,0.012937,-3.9668e-05,0.0015741,-0.00091394,0.0011791,-0.0034672,-0.0065383,0.044819,-0.0029088,-0.0033392,-0.0044412,-0.0017913,0.0042992,0.01064,0.010969,-0.0057596,-0.00072437,0.0029035,-0.0014922,0.0044608,0.0037087,-0.002564,-0.0029033,0.00059847,0.0015562,-0.0029077,-0.0011176,-0.0040373,-0.0058816,0.0067941,0.0076814,-0.0016797,0.0070409,-0.016241,0.0016746,0.0075737,0.001536,-0.0013027,-0.0069325,-0.0011078,-0.0015028,0.0056424,-0.0032808,-0.0022891,0.019851,0.00053144,0.005897,-0.0020882,-0.001596,-0.00014604,0.0085447,-0.0030114,0.0031211,0.0035597,-0.0023045,0.0018212,-0.0013779,0.025584,-0.0018169,-0.011524,-0.012989,0.0034264,0.0020933,0.0042996,-0.001446,-0.0072149,0.0039858,-0.0045625,0.0092724,-0.0011084,-0.0082565,-0.00091149,0.0032618,-0.0045431,-0.0091565,-0.0071957
12,0.00045554,-0.0093225,0.0026207,0.00094291,-0.014413,0.0031273,0.0037271,0.003504,-0.0017217,0.012582,0.0024408,-0.040992,-0.0013673,-1.8942e-05,-0.0014096,-0.00026801,-0.00078601,0.0054147,0.035495,0.0029659,-0.0048941,-0.011316,-0.0030916,0.0010172,0.0062495,-0.009227,0.012145,0.0033068,0.0094755,-0.00042098,-0.0045339,-0.0038192,-0.00041969,-0.041487,0.0025381,-0.0077659,0.011779,-0.010956,-0.012585,-0.00012417,0.00066846,-0.0037138,0.0058753,0.0091351,-0.0067728,-0.017284,-0.012724,0.00038948,-0.0064887,-0.0051631,-0.00039529,-0.00038524,-0.0019815,0.004722,-0.010974,-0.0054819,0.0046284,-0.0043862,0.0038402,0.0097554,0.0049127,0.0057341,-0.0010022,0.016916,0.0055395,0.0010542,0.030248,-0.0061697,-0.002302,0.0062585,0.0057997,0.0080799,-0.0022639,0.021412,0.010825,-0.0014604,0.00058897,-0.0029496,0.0096831,-0.0053741,0.0060051,0.010595,0.00039855,0.00028305,0.001515,-0.002969,0.015814,0.0045532,-0.00074603,0.0026022,0.001941,-0.0012364,-0.0016633,0.001355,-0.0044552,-0.0015583,-0.009193,-7.7594e-05,-0.0014991,0.0070382
13,-0.011583,-0.069692,0.067119,0.0037735,0.025056,-0.0033849,0.014557,-0.0038396,0.027034,-0.0044569,0.023379,-0.0041564,-0.21823,0.01377,-0.0078112,0.0018292,0.0073929,0.0054345,0.0012512,-0.0047946,0.044027,0.0022655,0.014431,0.010794,0.0021812,0.023923,0.0032027,-0.00020499,-0.0057836,0.015482,0.016517,-0.020551,-0.00078075,-0.017007,0.0085018,-0.00026351,-0.0061288,-0.017971,-0.0019819,-6.2397e-05,0.016654,0.0054772,-0.0043334,-0.0022604,0.006021,0.0038315,0.005815,-0.0066966,-0.00068649,0.011754,0.0042983,-0.0045092,-0.010438,-0.0016111,0.05813,-0.0011236,-0.0032958,0.022936,0.0012242,0.016405,-0.0027562,0.015415,-0.0090626,-0.0015531,0.01808,0.013727,-0.0021379,-0.011451,-0.0016515,0.0027743,0.0021203,-0.0010621,-0.0035275,0.0094553,0.0015028,0.0093963,0.018933,-0.0025193,0.0095237,-0.013521,-0.0047356,0.0042537,-0.00015469,0.013446,-0.02072,0.0078506,0.019177,-0.0019564,-0.013039,-0.00011133,0.010574,-0.0006357,-0.012577,-0.0038646,-0.0011845,-0.0012428,-0.014421,-0.010416,0.007053,0.0064934
14,0.00016051,-0.0054785,-0.0003655,0.00026444,-0.0020582,-5.9038e-05,-0.00043721,0.0018437,0.00011145,0.0031396,0.00086388,0.00034715,-0.00024895,-0.012724,0.00052944,4.5038e-05,2.2176e-05,0.00046267,0.0060037,0.00084612,-0.00020117,-0.0012668,-0.000254,0.0040165,-7.2326e-05,-0.00039742,0.0028178,0.00044649,0.00078729,0.00012249,-0.00019782,-7.4806e-05,0.00042218,-0.005818,0.00024652,0.00027902,-0.00060327,-0.0011655,-0.00067204,-0.0012563,-0.00028441,-0.00015733,-0.00057174,-0.0011115,0.00035622,-0.0071093,-0.0043431,3.8442e-05,0.00035998,-0.00014725,0.00013863,-3.9747e-05,0.00046783,-2.206e-05,0.002686,0.00035132,0.00059303,-0.00091002,-6.8961e-05,0.00039868,-0.00014869,0.0059085,-0.0020979,0.0010762,0.00046536,-0.00033542,0.0058667,-0.001795,-0.00012673,0.0012862,-0.0016286,0.00079143,-0.0011768,0.0014441,0.00071846,0.0012477,-4.1144e-05,0.00017979,0.0016407,0.00026178,0.0010907,0.001094,-0.00057567,0.0022463,0.00049564,0.00062959,0.0028665,-1.4719e-05,-0.00067103,0.00020142,0.0013051,0.0038013,0.001269,-7.9819e-05,-0.0053264,-2.6081e-05,-0.0011425,0.0018813,0.0013585,0.001849
15,0.00087174,-0.020865,-0.00086462,0.0044987,-0.018915,-0.00027428,0.0037687,-0.0092242,-0.0016838,0.0094837,0.0011407,-0.0024485,-0.000217,0.0038112,-0.242,0.0036163,-0.002777,0.0006024,0.014458,0.0050465,0.00073557,0.0034743,0.00090223,0.016661,0.0014618,7.4977e-05,0.02109,0.00018022,0.0016759,0.0055785,-0.0028645,-2.0591e-05,-0.0037905,0.036321,0.00044562,-0.0038925,0.0041486,-0.0065261,-0.035902,0.10234,0.0023216,-0.013346,-0.0039604,-0.0094813,0.00015554,0.0007416,0.094684,-0.0020407,-0.0088569,0.0036464,0.00072473,-0.0033236,-0.0019779,-0.0029319,-0.021241,-0.0031413,-0.012041,0.03253,0.0015361,-0.074731,0.0012765,0.0066648,-0.0091055,-0.032436,-0.00024096,0.0049614,-0.0095004,0.00062928,0.051254,0.028065,0.0068952,-0.016012,4.9424e-05,0.021206,0.0050997,0.00060874,0.0018631,0.0053923,0.0044238,0.00059114,0.0026458,0.0036519,0.0037526,-0.02831,-0.0018879,0.0079173,0.00018742,0.0011749,-0.0035581,0.0098891,-0.00048225,0.0054687,0.016483,0.0037244,-0.0056819,-0.0016285,-0.0040486,0.0013601,-0.0043839,0.047376
16,-0.000697,-0.0037695,-0.00097959,0.00024729,-0.0070273,-0.00037916,0.00057354,-0.0044738,0.0012335,0.27173,0.00029122,0.005073,-0.00018372,-0.00021604,0.0064961,-0.35328,-0.001181,0.00027372,0.0094946,-0.0016514,0.00038799,0.0013253,0.00076147,0.0085139,0.0038578,0.00104,0.015793,0.00078775,-0.0055039,0.00038021,-0.0017719,-0.0015259,6.7961e-05,0.00029321,-0.00054149,-0.0014564,-0.0067546,0.00078719,0.00084835,0.0091021,-0.0010668,-0.0013837,-0.0055403,-0.0016884,5.9935e-06,-0.0025887,0.015322,0.00022008,0.00039624,-0.0017516,0.00065619,-0.00026994,0.00039242,-0.0038375,-0.011678,-9.3805e-06,-0.0025019,0.0038164,0.0016209,-0.0051889,-0.00069432,-0.00084246,0.00033757,-0.0059529,-0.00088578,0.0013415,-0.0037822,0.0028079,0.0064858,0.0054728,0.0018604,0.0015233,-0.00018506,0.02532,0.0010832,0.00082529,0.0006602,-0.00088896,0.0024349,-0.0013609,0.0023378,0.0021927,0.0018044,-0.0050228,-0.00044823,-0.00029045,-0.00061853,5.2832e-05,-0.00023549,0.0021956,0.0008387,0.00026527,0.0023913,-0.00030373,-0.00053257,-0.0011369,-0.002495,0.0024973,0.0051894,0.020848
17,0.0069869,-0.07033,-0.00096951,-0.0032117,0.0025997,0.0031258,0.021975,-0.026766,-0.022531,0.003825,0.024573,0.011463,-0.0061004,0.0082128,-0.022449,-0.032473,-0.17624,0.099936,-0.0031531,0.052065,0.012992,-0.00083639,0.019841,0.021124,-0.032792,-0.044031,-0.03695,0.023533,-0.015539,0.024805,0.010525,-0.024407,0.0044671,0.040776,0.0085257,0.064599,-0.044188,-0.0067038,0.0063951,-0.0036243,-0.00041536,-0.0024153,-0.0030258,-0.020058,-0.0023772,0.0032671,0.010769,-0.00026093,0.0090853,-0.011187,0.014241,0.013508,0.0067975,-0.023857,0.064886,-0.0021932,-0.0050363,0.066964,-0.0077855,0.025445,0.022216,-0.011935,-0.028315,-0.0047815,-0.0016736,0.0058714,-0.031024,0.0048819,-0.0072191,-0.019572,0.036723,0.014266,0.0045788,-0.00025647,0.0045672,0.015919,0.022147,0.0078408,-0.0025884,0.0078782,-0.011696,0.015458,-0.0014987,0.0094212,-5.5981e-05,0.008795,0.060094,-0.0017175,-0.013356,-0.0020078,-0.0292,-0.0090575,0.0089646,0.0013097,-0.0022291,0.0016241,0.039682,0.0078921,0.022201,-0.035554
18,0.0094574,0.10167,0.035509,-0.0023662,0.0016345,-0.010957,0.010601,-0.0049817,-0.0036973,-0.0014345,0.0010394,0.0088708,0.0060307,0.0083034,-0.0024722,-0.00022639,0.021552,-0.18265,0.0034363,0.020854,0.046476,-0.0036728,0.0023383,0.00681,0.00035514,0.011945,-0.0046487,0.0018513,-0.0040439,0.0076795,-0.0025789,0.0032274,-0.0016109,0.0058944,-0.0025714,0.0057214,0.0013886,0.0093625,0.011778,0.01099,0.00058899,0.011534,0.00017046,-0.0086033,0.027148,-0.00010125,-0.00819,-0.0045629,0.0017073,-0.0068707,0.016518,-0.0073436,0.0029164,0.0020247,-0.093846,0.0067707,0.0068882,0.0078488,0.0091334,0.007314,0.014712,-0.0054707,-0.023446,-0.0021978,0.01387,0.0077706,-0.018047,-0.0062123,-0.0022872,-0.0040543,-0.0045314,-0.012413,0.0032262,0.0072363,-0.0027608,-0.0068086,0.0010468,-0.0026556,-0.010505,0.0068566,-0.00034091,0.025607,-0.0037028,-0.0082385,0.0086134,-0.0018715,-0.0027778,0.01625,-0.0076051,0.00017386,0.00041472,-0.0085939,0.0066247,-0.0078405,0.0026401,-0.00483,0.0066836,0.0046245,-0.011401,-0.0040361
19,0.0041782,0.010793,-0.00066764,-0.00041945,-0.0022053,-0.0024535,-0.0035113,0.0023741,0.0030744,-0.0010257,-0.00021893,0.00049088,-0.0014603,-0.0002979,-0.00078244,0.0067062,0.00015537,0.0014075,-0.021944,-0.0011621,-0.020244,0.00023789,-0.0012014,0.0011337,-0.0025739,0.0012139,-0.00016293,-0.0021143,0.00083753,-0.0022285,-0.020551,0.010236,0.00013569,-4.3452e-05,0.0033927,0.00093486,-0.0011613,-0.0015349,0.0029704,0.031261,0.00018489,-0.00068232,0.00066586,0.007654,0.00062638,0.015313,0.0066572,-0.00032721,-0.0029196,-0.0013881,-0.003186,-0.00060175,-0.0092446,-0.0013813,0.019635,-0.00093459,0.00019918,-0.00059887,-0.0014374,-0.00036611,0.00071344,0.00035747,-0.0035616,0.0035119,-0.00082364,-0.0021467,0.012929,-0.00072957,-0.0076093,0.0029666,-0.0093591,0.0017116,0.00058898,-0.0057487,0.00020361,-0.00017846,-0.00078469,-0.0013847,0.0007356,-0.00080403,-0.0049421,0.0013326,-0.010146,0.013355,0.00030912,-0.00022581,0.0085413,-0.00072587,0.00029588,-0.00035435,-0.0048207,-0.0010156,0.001085,-2.6933e-05,0.0085985,0.00064084,-0.00081924,0.00033678,-0.004619,-0.00079619
20,-0.0017429,0.0011512,-0.0012421,0.0072285,0.0023299,0.012137,-0.0012118,0.0044654,-0.0048956,0.0035863,-0.0046686,0.0025962,-0.002168,0.0037735,0.0038753,-0.0027438,0.0014406,-0.00060545,0.0027095,-0.038088,-0.0045308,0.0017546,-0.0018634,-0.0048337,0.0065504,-0.01554,0.025889,-0.00045914,3.9762e-05,5.07e-05,0.0081366,0.019077,0.0022213,0.0017421,-0.0017086,0.0010476,-0.0039981,0.0044533,0.001865,-0.0033909,-0.0032146,0.00070533,-0.00074536,-0.0034183,0.0024372,-0.0015332,-0.00050357,-5.7498e-05,-0.0040488,-0.0057252,-0.01004,-0.0060572,0.0019665,0.0033851,0.0027419,0.0026707,0.0088158,-0.015777,0.0039487,-0.00078855,0.00013791,0.0057713,0.017321,0.0017058,0.0030877,-0.0052268,0.0026552,-0.003262,0.016413,-0.0050748,-0.0027244,0.0064244,-0.0036464,-0.010801,0.001246,-0.0054469,0.0014155,0.0017424,-0.00037229,-0.0022952,-0.003081,0.0099012,-0.0028154,0.01181,0.0049946,-0.0067709,0.002724,0.0039688,0.0053133,-0.0043693,0.0033248,-0.0054526,0.00064044,-0.00079649,0.0040454,-0.005725,0.0092166,-0.00014636,-0.0029446,0.0061048
21,0.0028087,0.057681,0.018762,0.032526,-0.0013035,0.14344,0.0054267,0.12006,-0.04366,0.064408,-0.013419,0.012378,0.047351,0.003532,0.0057494,-0.040718,0.0086489,0.024322,-0.037282,-0.068999,-0.45069,-0.0091908,0.0096208,-0.075564,-0.030734,-0.010303,0.015275,0.013832,-0.012056,0.010612,0.057658,0.024031,0.004404,-0.018039,0.0034401,0.0041595,-0.033324,-0.0096674,-0.0095892,0.055115,-0.02184,-0.0090055,-0.010092,-0.0090385,0.0092913,0.2018,-0.033767,0.004834,-0.018966,-0.025301,0.035756,-0.073127,0.0076749,-0.0051591,0.066425,-0.00047542,0.035652,0.0073642,-0.0016269,-0.043012,-0.051436,-0.00041974,-0.0023536,-0.0086549,0.28468,0.016111,-0.028493,0.0074138,-0.13142,0.011731,-0.099929,0.053058,0.0036743,0.021,-0.019248,-0.026278,0.0035936,-0.015412,0.004032,0.022519,0.0057851,0.037903,-0.007204,-0.18741,0.0014923,0.0028929,0.0045948,0.0028678,-0.010805,0.013351,0.018885,-0.010552,0.11668,-0.011358,0.048213,-0.00097872,0.012985,-0.0071436,0.020253,0.058827
