0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,-0.83384,0.00041238,0.033188,0.0011811,-0.099794,-0.039838,-0.0015434,-0.043221,0.0081527,-0.021462,0.093146,0.010568,-0.045684,0.0081894,0.00042709,-0.0044478,0.015798,0.050626,0.58974,-0.32048,-0.031258,-0.18512,-0.060909,-0.17862,-0.071183,-0.013258,0.15375,0.033531,-0.031118,-0.016819,0.0078729,-0.12312,0.00049768,0.29609,0.012108,-0.016422,-0.02215,-0.00029135,0.002061,-0.22299,0.013803,0.035272,-0.015996,-0.0020473,0.013506,-0.67841,0.028431,-0.010861,0.076936,3.9268e-05,-0.0021033,0.052383,0.0069064,0.012201,0.11952,-0.00011696,0.013352,0.021473,0.15517,0.2118,0.097562,0.20163,0.0029219,-0.26675,0.066146,0.044935,-0.032409,0.033481,-0.031818,-0.02749,-0.0059892,0.09375,0.5177,0.035362,-0.032031,0.01391,-0.014993,0.034682,0.00061007,0.02003,0.00063143,-0.068565,0.14767,-0.045919,-0.00040148,0.0074665,0.0006921,-0.053286,-0.0037057,-0.025752,0.28468,-0.0044738,0.0024647,0.00047023,0.17042,0.0023092,0.035842,-0.090488,-0.0069133,-0.059706
2,0.00038843,-0.024104,-0.0068284,-0.0045172,0.0017866,-0.0023583,0.001637,0.0033416,-0.004146,-0.0056688,-0.0015706,0.012424,-0.016936,-0.00078226,0.0038521,-0.0072525,0.00036926,0.00036316,0.0084991,-7.5664e-05,-0.00055607,0.00026698,-0.011173,0.0043917,0.0010218,0.001454,0.00092192,0.00079817,-0.0004665,-0.0025929,-0.0093005,0.013659,0.0012176,-0.0017081,-0.00069901,-0.00054076,-0.021726,-0.024571,0.01289,0.0024112,-0.0005288,-0.0015972,0.0024912,0.018656,0.012108,-0.0087486,0.0011747,0.00010966,-0.0047921,-0.0045543,0.00078614,-0.01931,-0.0031482,-0.010715,0.02288,-0.0036478,0.00067172,0.0023858,-0.00010134,0.0021106,0.0067502,0.00053273,0.011532,0.00094336,-2.2428e-05,-0.00059407,0.0041231,0.0012011,-0.001803,-0.0005143,0.003368,0.0032711,-8.2738e-05,-0.0025196,0.0005931,-0.0038543,0.0005093,-0.00071591,0.0010667,0.0022965,-0.00024869,0.013617,0.0059465,0.040298,-0.003244,0.00015923,0.0023727,0.0013917,0.01375,-0.0012818,-0.0013494,-0.0020301,-0.017569,0.00062618,0.0045465,-0.00086255,2.3921e-05,-0.0025528,0.0010459,-0.004706
3,0.0056531,0.12609,-0.25768,-0.030295,-0.0051294,-0.01633,0.0168,-0.0014789,0.0096032,-0.020796,0.053073,0.009475,0.033798,0.012146,-0.0047817,-0.0046681,0.0050889,0.0090811,-0.0026732,0.02623,0.019465,-0.012438,-0.015384,0.030227,-0.0049536,-0.0087453,0.014115,0.00015365,0.005207,0.03509,0.029188,-0.032494,0.0050658,0.0030135,-0.005216,0.0099828,-0.010405,0.0062969,0.012308,-0.0011117,0.0096474,-0.010024,-0.0020021,-0.024133,0.043333,0.0077559,-0.018711,-0.0091146,0.0026794,0.0041616,0.025638,0.0061453,0.0071386,-0.014806,-0.059186,0.0084204,0.023685,0.0053594,0.013632,0.031695,0.020995,-0.00027446,-0.012794,-0.00078024,0.0050599,0.020174,-0.044028,-0.0015143,-0.019784,-0.0010369,-0.0085644,-2.1116e-06,0.020519,0.016343,0.0039074,-0.0086004,0.010776,0.011909,-0.0064833,0.0048982,-0.0096894,0.0097441,-0.011799,-0.044311,-0.00024388,0.011174,-0.0046104,0.020854,-0.026356,-0.00091522,-0.017876,0.010997,0.0084183,-0.0066387,-0.0015568,-0.0023945,0.00031507,0.016651,-0.013436,-0.0063836
4,2.0159e-05,-0.026329,0.0051839,-0.22262,0.022898,0.00052567,0.021884,0.040705,-0.0037395,0.010933,-0.0037936,-0.00038344,0.0042682,-0.0033588,-0.016321,-0.0048332,-0.0013723,-0.0018527,-0.014749,-0.0027051,0.063738,-0.00055948,-0.0022155,0.16064,-0.0085465,0.039189,0.0058959,0.012748,-0.0053466,0.010873,0.009992,0.0066844,0.0010809,-0.011232,0.0070224,-0.0088773,-0.0066079,-0.0023391,-0.022843,0.0029525,0.0012125,-0.0032539,0.0038688,0.0088618,0.12719,-0.096703,-0.016627,-0.0048539,-0.0041569,-0.006542,-0.014944,-0.0026136,-0.0072756,0.0095834,0.011935,0.0010687,-0.070677,0.013625,-0.0022034,0.033427,-0.019645,0.0194,0.023039,-0.024523,-0.0047001,-5.5647e-05,-0.0062108,-0.0094162,0.00097892,0.003052,0.015319,-0.016289,-0.0051115,0.012416,-0.0020797,0.0064421,0.023103,-0.014196,0.0063133,-0.010307,-0.013284,0.044447,-0.022086,0.073282,0.00040251,0.00046323,0.0168,0.011834,0.0015311,-0.007436,0.02191,-0.0043973,-0.0041749,-0.022196,-0.038866,-0.011793,-0.054401,0.0014069,0.011914,0.0047162
5,0.0014921,0.0047826,-0.015974,0.015115,-0.023843,0.020446,-0.00046441,0.020841,-0.010171,7.908e-05,-0.013667,-5.455e-05,0.0022435,-0.0079994,0.0023825,-0.0081454,0.0027777,-0.0019829,0.014111,-0.0040299,-0.0038558,0.0024506,0.012276,-0.013238,0.001965,-0.019388,0.022099,5.8037e-05,-0.0010438,-0.0041093,-0.0054337,0.032058,-0.0035153,0.0060007,-0.0067797,0.0064464,-0.01182,0.00026154,0.0037375,-0.0024691,-0.0040827,-0.00048256,0.0027367,-0.0041889,0.0044325,-0.047177,-0.0011905,0.0011141,-0.0040725,-0.0069047,6.5761e-05,-0.015145,0.0042944,0.002402,-0.0090832,0.0031041,0.0046402,-0.0072912,0.0071638,-0.0064828,-0.00035233,-0.0021071,0.0093708,0.012341,0.0033513,-0.0029967,0.013021,-0.0056501,0.03969,-0.002645,-0.011205,0.0055522,-0.016089,-0.013922,0.0049969,-0.017235,0.00090581,-0.011914,0.0021381,-0.0086345,0.001255,0.015263,-0.0028819,0.019647,0.01133,-0.0035787,-0.0028972,-0.00080723,0.010735,0.0039238,0.01031,-0.0042224,-0.0068899,-1.0252e-05,0.0077053,0.002987,-0.0020856,-0.00040189,0.003061,0.0046969
6,0.00036661,0.0054997,-0.0065072,-0.0070053,0.0044068,-0.027527,1.1713e-05,-0.0069084,-0.00041188,0.0003307,0.0072115,0.0053287,0.0012711,0.013954,-0.00077083,-0.010029,0.00040026,-0.0041685,0.0010743,0.0012472,0.002881,0.00049979,-0.0025509,-0.00070357,0.0040374,-0.0034041,-0.0022691,0.0017732,-5.1648e-05,0.0022513,0.0085406,-0.0059985,0.0013406,-0.0028441,0.0017711,-0.0052873,-0.0010086,0.0078124,0.0034677,0.00019044,0.00042538,0.00014456,-0.00013686,0.004007,-0.004077,0.005565,-0.0020203,-0.0011032,0.00049031,-0.0047069,-0.0020913,0.00085149,-0.002451,-0.0013533,-0.010472,-0.0014284,0.0019212,-0.0030844,-0.001402,0.00028319,0.0033624,-0.0028959,0.0027466,0.0044894,0.0043154,0.00041717,-0.0016284,0.0029962,0.0033711,0.00018543,-6.8551e-05,-0.00051138,-0.0038122,-5.5065e-05,0.0014565,0.00043531,0.010128,0.00058473,-0.0055089,-0.0088283,-0.0029325,0.0071788,0.004231,0.0040919,-0.00073881,-0.0010262,0.00098718,0.0017177,-0.0010164,-0.00050932,0.0035695,-4.4302e-05,0.0055692,0.00050933,-0.0011656,-0.0013509,0.017112,-0.00013276,-0.0048239,-0.0045879
7,-0.00022886,0.00039801,-0.00012769,0.00023042,-0.00033774,0.0021084,-0.28825,-0.00049484,-1.5398e-05,-2.8384e-07,9.5586e-05,0.0008036,0.00018288,0.00050171,0.00064879,-0.00030926,1.9831e-07,-9.9482e-05,-0.00056795,0.00051213,0.00017209,-0.00030914,4.0585e-05,-0.00012724,-0.00054217,-0.00032094,0.0010188,0.00021792,-0.00038439,0.00081868,0.0032985,-0.0012441,5.0604e-05,-0.00042463,-9.9232e-05,9.0044e-05,-0.00091626,-0.00036482,-0.0023219,0.00061194,7.8154e-05,0.00015857,-0.00078732,0.00014054,0.00040392,0.0015736,-0.00033093,-0.00022434,0.00055436,-0.0001175,-0.00028989,0.0001158,-0.00032721,-0.00027919,-0.00059868,0.00089605,-0.00025613,0.00043198,0.0001051,-0.00022241,-0.00086536,0.0001654,-0.00058569,0.0011316,0.00063134,-5.3593e-05,-0.0011394,1.0073e-05,-5.429e-05,-0.00047465,-4.3939e-05,0.0013057,9.1734e-05,-0.00020451,-9.0765e-05,0.00084125,-0.00016793,0.0002866,0.00064905,-0.00032423,-0.00023055,0.00048129,0.000208,0.0025229,8.783e-06,0.00020946,4.336e-05,-9.9166e-05,-4.7077e-05,-0.00045577,-0.00053088,-0.00014629,0.00013925,2.5859e-05,0.0008852,-0.00032965,0.28051,0.00046412,0.00062753,-0.00041226
8,-0.00058501,9.5322e-05,0.00051971,0.0028351,-4.8289e-05,-0.0013271,0.0024657,-0.064785,0.00020276,0.00057486,-0.0030216,0.0034481,0.00032265,0.0037708,0.0011742,0.00054937,0.00053689,0.0024781,-0.00057241,0.0044293,0.0033643,-2.1543e-05,-0.0032712,0.031514,0.00095155,0.00070182,0.0099793,0.002208,0.0018538,-0.00014277,-0.0059872,0.00075756,0.0014295,0.013235,0.0037297,0.00033711,0.0067672,0.0015152,-0.00092301,0.0038407,0.00085926,0.00029899,0.0015255,0.00016208,-0.0074816,0.00023243,0.00018295,-0.0015246,-0.0025822,-0.00036483,-0.0022728,-0.0013778,0.00080531,-0.0032287,-0.002345,-0.0041644,0.0025571,0.0018838,0.0012039,0.010269,0.0015694,-0.00010682,0.0029992,0.0020024,-0.0033152,-0.00047692,-0.001741,-0.00024078,0.001307,0.00053208,-0.0062513,0.00026182,-0.00065105,0.0013842,-0.0017959,0.0041169,-0.0035358,-7.9634e-05,0.0053265,0.00039378,-0.0025171,-0.0025314,0.00058438,0.013041,-0.00038008,-0.0025067,0.012846,0.0021987,0.00059832,-0.0014305,-0.0023494,-0.0027513,-0.00019994,0.0014895,0.0030141,-0.0013789,0.0017235,-0.0077916,-0.0011051,-0.0016464
9,-0.007346,0.047074,0.030893,-0.01168,-0.034008,0.037825,0.001118,-0.039315,-0.25809,0.010499,-0.03839,0.0088217,0.016587,0.013423,-0.013539,0.0036615,0.006879,-0.0036994,-0.036026,0.0054645,-0.011796,-0.0015771,0.0058934,0.011272,-0.012612,-0.012653,0.01355,0.012802,0.0018356,0.0011609,0.043626,0.034403,-0.0081595,0.0039423,0.0056731,0.016685,0.0084718,-0.020449,-0.039245,0.023962,0.004912,0.0066222,0.0052313,0.00089517,0.017056,0.0073823,0.0079194,-0.0037841,0.0087168,-0.0031332,0.0059996,-0.012461,-0.0013376,-0.00075541,-0.030454,0.0086819,0.016751,-0.00033898,-0.0025492,-0.0047972,-0.0054944,-0.026971,-0.010712,0.02886,0.014689,0.0044742,-0.037058,-0.012723,-0.00073655,0.0058564,0.010947,0.005885,0.0091146,-0.00512,0.015304,0.032055,0.055776,0.0070926,-0.008651,-0.00050355,0.0068301,0.05966,-0.017238,0.057142,0.0043126,0.019451,-0.005926,0.01295,-0.0096375,0.0057781,-0.01157,-0.0016131,0.015158,0.0060877,-0.0030679,0.00063311,-0.011645,-0.013035,0.011017,-0.03243
10,-0.0038051,-0.021844,-0.0093707,0.0051073,-0.013305,0.0012119,0.00049665,-0.0066279,0.0069967,-0.34497,0.0058046,0.0064557,0.001717,0.013393,0.00086394,0.001843,0.00048552,-0.00067269,0.10597,7.4271e-05,0.0057105,-0.00089761,0.0013222,0.082434,0.01077,-0.0021689,0.028466,-0.00087713,0.038802,0.0050792,-0.019233,-0.0015528,3.636e-05,-0.05661,-0.0044011,0.0035895,-0.0089171,-0.0065714,-0.040929,0.0034591,0.0058312,-0.0037899,0.0044827,-0.0053598,0.0022324,-0.0062804,0.0025214,0.00028954,0.0067786,-0.0022648,-0.0030208,0.0002081,0.0037326,-0.010872,-0.061633,-0.0075793,-0.026568,0.0014809,0.0072195,-0.021664,-3.6391e-05,0.00080433,-0.002096,0.0081242,-0.006626,0.0085252,-0.00010037,-0.0036667,0.010945,0.014194,0.000144,0.02273,-0.0023796,0.029734,0.0086974,0.0062356,0.0032188,-0.0026982,0.023612,-0.0027487,0.0014603,-0.0028383,0.013415,0.0046847,0.001155,0.009809,0.026614,-0.0030767,-0.0034684,0.098685,0.0041162,0.017653,0.00040937,0.0030727,-0.0014522,0.0026259,-0.0074558,0.022371,0.0037375,0.079054
