0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
11,-0.0004491,0.0024098,0.01498,0.002055,0.0031139,0.065157,-0.0025539,0.0033194,0.00060625,-0.0028048,-0.081123,-0.00066722,0.00015833,0.0060181,-0.0010769,-0.0029638,0.0038078,0.0017767,0.0015097,-0.012151,0.0053143,-8.4677e-05,-0.0037498,-0.0021926,0.01421,8.345e-05,0.0024103,0.00068471,0.0011806,-0.0033441,-0.0066118,0.045417,-0.0029727,-0.0020719,-0.0045565,-0.0016357,0.0043815,0.011846,0.011633,-0.0042734,-0.00073591,0.0036925,-0.0004219,0.0054002,0.0037499,-0.0014344,-0.0016746,0.00041578,0.0015233,-0.0033984,-0.0011704,-0.0039802,-0.0059994,0.0066808,0.008362,-0.0018432,0.0077357,-0.016563,0.0026247,0.0082607,0.0023961,-0.00019666,-0.0053565,-8.5019e-05,-0.0018069,0.0056098,-0.0020435,-0.0022168,0.020682,0.00038173,0.0057502,-0.00095892,-0.0017815,-0.00046239,0.0086705,-0.0029531,0.0030757,0.0040231,-0.0023316,0.0017139,-0.0013908,0.025795,-0.0018583,-0.0096112,-0.012725,0.0033154,0.0029247,0.0044872,-0.0013909,-0.0070603,0.0042047,-0.0046687,0.009151,-5.8904e-05,-0.0065916,-0.00086781,0.0034237,-0.0046184,-0.0089214,-0.0074184
12,-0.0090693,-0.008529,0.0025435,0.00091975,-0.013583,0.0036436,0.0037344,0.0040362,-0.0018226,-0.014487,0.0029379,-0.041001,-0.0014729,-0.00025485,-0.0018935,-0.0004156,-0.00091378,0.0053512,0.035971,0.0035049,-0.0051295,-0.010495,-0.0070799,0.0015898,0.0067556,-0.0092199,0.012649,0.0038855,0.025545,-0.00057323,0.00089931,-0.0031109,-0.047343,-0.040599,-0.0065397,-0.0079488,0.041381,-0.010216,-0.011765,0.00047148,0.00058348,-0.0030104,0.0063997,0.0094109,-0.01032,-0.016441,-0.011904,0.00042845,-0.0069174,-0.0051329,-0.0017187,-0.00060991,-0.0022148,0.0046036,-0.010166,-0.0054612,0.005151,-0.0045561,0.0042522,0.010255,0.0054333,0.0062491,-0.000376,0.017403,0.019793,0.0007672,0.030726,0.059068,-0.0015028,-0.022783,0.0057614,0.0085843,-0.074086,-0.00017881,0.031566,-0.0092158,0.00065411,-0.0029101,0.00953,-0.005485,0.0059382,0.012144,-0.00012484,0.00087078,0.0014293,-0.017436,0.016302,0.0046059,-0.00093007,0.010372,0.08214,-0.0014373,-0.002113,0.0019192,-0.0037343,-0.0016427,0.0049873,-1.2848e-05,0.025428,0.0049535
13,-0.019404,-0.069707,0.10234,0.003694,0.025006,-0.0034461,0.014287,-0.0038591,0.027036,-0.0044519,0.023348,-0.0040784,-0.21571,0.013746,-0.011873,0.0018443,0.0079194,0.0054635,0.0012104,-0.0048072,0.04392,0.0022174,0.01387,0.010746,0.0021323,0.026054,0.0031478,-0.00018219,-0.0059549,0.012274,0.016685,-0.020567,-0.00080673,-0.017024,0.012977,0.0028649,-0.0060707,-0.018026,-0.0020033,-9.156e-05,0.022432,0.0054299,-0.0043537,-0.0023552,0.0059825,0.0037833,0.0057661,-0.0039423,-0.0011163,0.011786,-0.0018206,-0.0046906,0.0068931,-0.0016118,0.058079,0.0073333,-0.0033165,0.022929,0.0011933,0.016355,-0.0027768,0.015365,-0.0090795,-0.001571,0.021203,-0.012809,-0.0021573,-0.016533,-0.0016769,0.004947,0.0021302,-0.001086,0.0028246,0.0094274,0.001658,0.0092594,0.017954,-0.0025788,0.0099265,-0.01357,-0.024372,0.0041309,-0.00017307,0.013398,-0.02092,0.0078357,0.019128,-0.002161,-0.019344,-0.00011129,0.010712,-0.004975,-0.012563,-0.0038792,-0.0012066,-0.0013372,-0.014524,-0.010403,0.007068,0.0065247
14,0.00016883,-0.0056562,-0.00039111,0.00028505,-0.0022401,-0.00018669,-0.0001245,0.001656,0.00013849,0.0010966,0.00067079,-0.00048866,-0.00018943,-0.010617,0.00032167,-0.00027112,-0.0001601,0.00038759,0.0058105,0.00065985,-8.7371e-05,-0.0014374,-0.00013139,0.0038257,-0.00021402,-0.00036348,0.0026417,0.00034855,0.00046452,4.1936e-06,0.00025558,-0.00025968,0.00028686,-0.0059954,0.00022109,0.00017163,-0.00073553,-0.0014681,-0.00085585,-0.0014392,-0.00033441,-0.00034214,-0.00074334,-0.0010459,0.00039626,-0.0072856,-0.004522,3.4973e-05,-0.00020838,-0.00036236,2.7299e-05,4.8953e-05,0.00030017,-0.00012504,0.0024971,0.00040071,0.00040712,-0.0011402,-0.00018607,0.00021291,-0.00033372,0.0057155,-0.0022799,0.00088954,0.00038972,-0.00042536,0.0056737,-0.0021509,-0.0002708,0.00094405,-0.0019177,0.00060522,-0.0013409,0.0013035,0.00052106,0.00041727,-0.0001857,0.00033868,0.0014267,0.00022405,0.0008719,0.0010108,-0.00081821,0.0020576,0.00025525,-6.8368e-05,0.0026772,-0.00024152,-0.00052809,0.00010158,0.0013179,0.00070186,0.0010786,-0.00026474,-0.0055043,4.2141e-05,-0.0011866,0.0016978,0.001176,0.0015724
15,0.0012836,-0.021026,-0.00082848,0.0014233,-0.019079,-0.0004687,0.003624,-0.0093961,-0.0016958,0.009305,0.0010499,-0.0025606,-0.00017356,0.0036043,-0.18874,0.008899,-0.0025357,0.00040168,0.014169,0.004781,-0.00051225,0.0028969,0.0016223,0.016369,0.0011847,-0.0014444,0.020292,0.00012411,-0.00084279,0.0052266,-0.0029276,-0.00023706,-0.0045816,0.03602,0.00022066,-0.0039112,0.0039331,-0.006645,-0.03606,0.10203,0.0021869,-0.013514,-0.0042462,-0.0095049,-0.00025798,0.00050891,0.094375,-0.0019247,-0.0089091,0.0044054,0.00045406,-0.0033997,-0.0017862,-0.0032134,-0.021404,-0.0030153,-0.012211,0.032295,0.0015359,-0.074883,0.0010349,0.006395,-0.0092777,-0.032595,-0.00027486,0.0041251,-0.0096725,0.00065595,0.0014612,0.014771,0.010589,-0.016178,-7.4984e-05,0.021428,0.0050006,0.00046507,0.0019031,0.0053636,-0.0021983,0.0054434,0.0045362,0.0041281,0.0040344,-0.02847,-0.0019394,0.0079141,-3.0803e-05,-0.0030844,-0.0013694,0.0092077,-0.00042701,0.0052731,0.01543,0.0034661,-0.0058615,-0.0017064,-0.0035039,0.0075226,-0.0060086,0.047613
16,3.6493e-06,-0.0039027,-0.0008097,0.00035366,-0.0071583,-0.00048757,0.00052771,-0.0046063,0.0014126,0.0054289,0.00021831,0.005128,-0.00010005,-0.00036812,0.0067828,-0.073868,-0.0012087,0.0001501,0.009347,-0.001787,0.00046983,0.0011505,-0.00053689,0.0083668,0.0038268,0.0011851,0.015607,-0.0016591,-0.0055999,0.00026539,-0.00023429,-0.0016618,5.3988e-05,0.00015433,-0.00061046,-0.0014304,-0.006944,-0.0014802,0.00070862,0.0089549,-0.00126,-0.0015197,-0.0057036,-0.0016687,-2.0771e-05,-0.002723,0.015173,0.00029523,0.0029149,-0.0012731,0.00045886,-0.00034252,0.00027098,-0.003821,-0.011808,9.5149e-05,-0.0026364,0.0037496,0.0014481,-0.005321,-0.00083147,-0.00097938,0.00019867,-0.0060844,-0.00082429,0.001364,-0.0039153,0.0022754,0.0022904,-0.0021608,0.0031855,0.0013824,-0.00016215,0.025245,0.00093646,0.0010393,0.00051367,-0.00083947,0.002233,-0.0014446,0.0027498,0.0024465,0.0013708,-0.0051549,0.0001382,-0.00035827,-0.00075576,-6.2518e-05,-0.0001865,-0.00037559,0.0009993,0.00011414,0.002273,-0.00044151,-0.00066995,-0.0013508,-0.002425,0.0026316,0.0047676,0.021144
17,0.0086499,-0.054928,-0.00095913,0.1139,0.0028615,0.0030578,-0.037965,-0.018634,0.0068256,0.0038295,0.024567,0.011384,0.042307,-0.01072,-0.022467,-0.032662,-0.13661,0.099855,-0.0019504,0.052231,0.013088,-0.00075911,0.019746,0.021295,-0.033355,-0.044118,-0.036793,0.022324,-0.015589,0.024828,0.010522,-0.017116,0.0044248,0.040944,0.0086209,0.064692,-0.044141,-0.0067754,0.0063641,-0.0022151,-0.032305,-0.0014503,-0.0029096,-0.020052,-0.0061142,0.003436,0.01092,-0.030086,0.0090647,-0.011175,0.015216,0.013543,0.006819,-0.023873,0.065049,-0.0021601,-0.0032061,0.066954,0.026037,0.025619,0.02239,-0.0079856,-0.02002,-0.0028249,-0.0020082,0.00036419,-0.021593,0.0048379,-0.0072721,-0.015868,0.036742,0.014443,0.0045587,-0.0002543,0.0045811,0.015984,0.022196,0.0078321,-0.0025711,0.0078405,-0.003336,0.015477,-0.0014107,0.0095951,0.0004232,0.0088713,0.060258,-0.0016814,-0.017627,-0.0021379,0.0039855,-0.0090608,0.0089097,0.0016442,-0.001313,-0.038202,0.039639,0.0078763,-0.031077,-0.031572
18,0.0094286,0.10222,0.035402,-0.0022316,0.0024438,-0.010725,-0.011793,-0.0029879,-0.0039191,-0.0015379,0.0013192,0.0087599,0.02418,0.0079238,-0.0026209,-0.00081419,0.02469,-0.18274,0.0041736,0.021466,0.18663,-0.0029702,0.0023415,0.0074934,0.00043681,0.012053,-0.0039269,0.0018323,-0.0038968,0.0075221,-0.0047442,0.0039711,-0.0013929,0.0065931,-0.0012459,-0.005315,0.0015675,0.0095622,0.012411,0.011642,0.001298,0.012176,0.0007346,-0.0086976,0.027049,0.00083011,-0.0050555,-0.013009,0.0018046,-0.0069589,0.01703,-0.00728,0.003182,0.0023167,-0.057719,0.0070838,0.0075755,0.0077546,0.010245,0.0079896,0.015336,-0.003282,-0.014215,-0.00088367,0.0011863,0.0077873,-0.010923,-0.0063219,-0.0022555,0.0012394,-0.0043708,-0.0074945,0.0033099,0.007173,-0.0030587,-0.0067908,0.00039212,-0.0095296,-0.010591,0.0068038,-0.00019619,0.025546,-0.0032306,-0.0053554,0.00084029,-0.0028256,-0.0013335,0.015849,-0.0078042,5.5098e-05,0.00017884,-0.011094,0.0062449,-0.0047252,0.0034097,-0.0054114,0.0063999,0.0045127,-0.011474,-0.0038504
19,0.0041813,0.010799,-0.00066795,-0.00042012,-0.0021945,-0.0024465,-0.0035156,0.0023817,0.0030719,-0.0010146,-0.00021276,0.00049544,-0.0014599,-0.00028967,-0.00077788,0.0067051,0.00015309,0.0014046,-0.021872,-0.0011519,-0.020252,0.00024699,-0.0011947,0.001142,-0.0025667,0.0012146,-0.00015345,-0.0021077,0.00084112,-0.0022342,-0.020552,0.010242,0.00014627,-3.4168e-05,0.0033976,0.00093416,-0.0011504,-0.0015295,0.0029778,0.031265,0.0001791,-0.00067246,0.00067459,0.0076634,0.0006193,0.015318,0.0066637,-0.00030728,-0.0029116,-0.001376,-0.0031943,-0.00060891,-0.0092334,-0.0013714,0.01964,-0.00093798,0.00020823,-0.00059346,-0.0014279,-0.00035653,0.00072205,0.00036638,-0.0035503,0.0035191,-0.00081218,-0.0021537,0.012934,-0.00072326,-0.0076022,0.0029687,-0.0093503,0.0017195,0.00059135,-0.0057402,0.00020797,-0.00018227,-0.00078452,-0.0013791,0.00073877,-0.0007937,-0.004937,0.0013469,-0.010132,0.013361,0.00030403,-0.00021791,0.0085474,-0.00071827,0.00030282,-0.00034618,-0.004811,-0.0010077,0.0010895,-1.7664e-05,0.0086047,0.00064,-0.00080452,0.00034045,-0.0046107,-0.00079337
20,-0.0017848,0.0017652,-0.0013457,0.0071003,0.0028781,0.012209,-0.0013099,0.0049329,-0.0049677,0.003554,-0.0044584,0.0026208,-0.0022561,0.0037166,0.0038419,-0.0027022,0.0013379,-0.00067972,0.0032177,-0.038107,-0.0046919,0.0022202,-0.0018954,-0.0025297,0.0066509,-0.015581,0.026207,-0.0003085,6.7062e-05,-7.1689e-05,0.0078901,0.019454,0.002248,0.0023123,-0.0017448,0.00095837,-0.0038822,0.0045713,0.0024518,-0.0018806,-0.0033095,0.0013854,-5.643e-05,-0.003314,0.0022822,0.00030641,0.00041262,6.2393e-05,-0.0040487,-0.0056501,-0.010129,-0.0061488,0.0019801,0.0033541,0.0032743,0.002511,0.0092321,-0.015715,0.0041921,8.8163e-05,0.00089002,0.0062224,0.017709,0.002274,0.0030769,-0.0053185,0.0031349,-0.0031357,0.016502,-0.005094,-0.0027179,0.0068727,-0.0037117,-0.010792,0.001274,-0.0055163,0.001273,0.0016536,-0.00038923,-0.0022701,-0.003102,0.0099076,-0.0027859,0.0122,0.0048541,-0.0067415,0.0032635,0.0039097,0.0052811,-0.0042528,0.0033025,-0.0054648,0.00061115,8.7756e-05,0.0045361,-0.0057688,0.0092087,-0.00015889,-0.0028364,0.0060246
21,0.01675,0.057286,0.018546,0.034738,-0.0016559,0.14307,0.022989,0.11966,-0.043782,0.064315,-0.013751,0.012411,0.047362,0.0036187,-0.041826,-0.041084,0.0089861,0.024255,-0.037612,-0.069325,-0.13396,-0.0094315,0.0097629,-0.07589,-0.031264,-0.010346,0.014982,0.013474,-0.012124,0.010489,0.057076,0.023643,0.0040698,-0.018373,-0.00658,0.0043122,-0.033624,-0.022348,-0.009927,0.054721,-0.022085,-0.0093438,-0.010332,-0.0089434,0.0094721,0.2014,-0.034098,-0.029057,-0.01924,-0.02672,0.035969,0.014207,0.0075573,-0.0051982,0.066029,-0.0003714,0.035261,0.0072824,-0.0019937,-0.043341,-0.051764,-0.00077516,-0.0027024,-0.0089936,0.013112,0.015996,-0.028824,0.0072605,-0.13169,0.011909,-0.099261,0.052664,0.015029,0.01988,-0.020217,-0.026383,0.0033031,-0.02802,0.0039989,0.022626,0.0058369,0.035698,-0.062645,-0.18773,0.0014311,0.0024594,0.0042218,0.0027274,-0.010895,-0.018555,0.018852,-0.010544,0.11681,-0.011695,0.047819,-0.041887,-0.02409,-0.0072401,0.013943,0.053442
