0.33333
0
0.33333
0.33333
0.33333
1.1667
52.583
2.3333
0.41667
0
0.33333
62.917
84
0
0
30.917
56.5
0
0
0
0
0
1
28.833
0.33333
0
0
15.167
0.33333
84
43.083
83
20
47.833
0
82.583
0.33333
0.33333
0.33333
0.33333
84
43.333
0.41667
4.8333
0.33333
0.33333
0
0.33333
83.667
83.75
0
0
79.333
1.9167
3
0
6.8333
0.33333
22.167
0.33333
4.9167
1.4167
0
0.33333
0.33333
0
0.5
0
6.4167
8.5
0
0
2.8333
27.917
0.25
0.33333
0
0.33333
0
0.33333
8.1667
0
64.333
0.33333
1
