1.3124e-09,-1.4794e-05,-2.731e-05,-6.408e-05,-5.585e-06,-6.4603e-06,-8.7119e-07,4.5085e-06,-3.6941e-05,-8.5569e-06,-8.1576e-06,-9.198e-07,-1.9917e-05,-3.1449e-06,5.4215e-06,-8.809e-06,-1.6919e-05,-6.3536e-06,8.1834e-06,3.1231e-06,-1.7001e-05,5.1118e-06,-4.5579e-06,-5.8089e-06,-1.7583e-05,-5.6577e-06,1.3078e-06,-1.0722e-06,6.2912e-06,-1.3669e-06,-1.3822e-05,-1.701e-05,-2.3961e-05,-7.2644e-06,-2.6327e-06,6.0502e-06,-9.689e-06,-1.5041e-05,-0.026299,-2.0053e-05,9.0528e-06,-1.0935e-05,-1.091e-05,-1.3153e-05,-1.4185e-05,4.0797e-06,3.296e-06,-1.6296e-05,-2.5953e-05,-1.9202e-05,-1.0285e-05,-7.7115e-06,-1.462e-05,-6.7493e-07,-1.7789e-06,5.326e-07,4.9212e-07,-6.6239e-05,-1.5591e-05,-2.4395e-05,2.4419e-06,-1.7162e-05,-1.7436e-06,-2.35e-05,-1.7304e-05,-1.2403e-05,-1.1194e-05,-1.1832e-05,-6.2092e-07,-6.9922e-06,-1.298e-05,-4.156e-06,-2.2845e-06,-4.5664e-05,-6.7054e-06,-5.7909e-09,-2.313e-05,-2.1674e-06,-4.1449e-06,1.9215e-06,-7.3754e-05,-5.0819e-06,-0.19317,-1.8822e-05,-1.8858e-05
-0.00011546,1.3483e-09,-0.0002733,-0.00081614,-5.6747e-05,-2.3601e-06,-1.7369e-05,6.1551e-05,-0.00036542,-9.3355e-05,-6.927e-05,1.0785e-05,-0.00017181,-1.3284e-05,8.8531e-05,-0.00010299,-0.00015998,-5.9538e-05,0.00010244,6.2354e-05,-0.00019688,6.7919e-05,-6.0536e-05,-2.4225e-05,-0.00018598,-5.858e-05,1.7173e-05,2.2087e-06,7.9933e-05,8.4125e-06,-0.00014214,-0.00017614,-0.00026386,-6.2744e-05,-3.7031e-05,0.00011206,-0.00010713,-0.00012821,-0.02872,-0.00022266,0.00013912,-4.9258e-05,-3.4818e-05,-0.0001197,-0.00013053,4.2639e-05,3.8912e-05,-0.0001564,-0.00023932,-0.00018821,-9.2743e-05,-7.0362e-05,-0.00013644,1.3142e-05,-3.4753e-06,7.6893e-06,1.4678e-05,-0.00084196,-0.00012854,-0.00023972,5.6129e-05,-0.00018561,-2.426e-05,-0.00022274,-0.00017127,-0.00013349,-0.00011432,-0.00010812,2.6124e-05,-5.1861e-05,-0.00014658,-2.3668e-05,-3.977e-05,-0.00054465,-7.0588e-05,3.8423e-05,-0.00023213,-2.1211e-05,-4.946e-05,1.7604e-05,-0.0010369,-4.2621e-05,-0.2175,-0.00017269,-0.00020803
-9.5447e-05,-0.00010689,1.3464e-09,-0.00049322,-2.5846e-05,1.2419e-05,-1.3344e-05,3.8514e-05,-0.00026517,-7.9413e-05,-3.2631e-05,2.549e-05,-0.00011722,-1.2554e-05,7.3149e-05,-5.3184e-05,-0.00011111,-5.6061e-05,0.00011553,4.5128e-05,-0.00012947,5.9483e-05,-3.7882e-05,7.5585e-06,-0.00013565,-3.4825e-05,1.0013e-05,3.2465e-05,7.967e-05,2.8321e-05,-7.4224e-05,-9.3592e-05,-0.00016424,-8.7843e-06,-2.7257e-05,9.4734e-05,-7.6705e-05,-8.3894e-05,-0.0079318,-0.00014715,0.00012912,-2.4565e-05,-1.055e-05,-6.284e-05,-9.204e-05,3.4864e-05,2.7376e-05,-0.00010307,-0.0001766,-0.00010252,-7.5526e-05,-6.6694e-05,-6.2299e-05,2.2191e-05,1.1304e-05,1.6773e-05,2.7683e-05,-0.00053915,-0.00010909,-0.00016108,4.192e-05,-0.00013381,-1.0161e-05,-0.0001779,-0.00011464,-9.8631e-05,-9.8963e-05,-8.6101e-05,2.8906e-05,-4.0467e-05,-0.00010424,-2.3295e-05,-1.9934e-05,-0.00039021,-6.0889e-05,3.7227e-05,-0.0001524,-1.5847e-05,-3.5508e-05,1.7402e-05,-0.00053788,-2.5662e-05,-0.18175,-0.00012035,-0.00013527
-6.0986e-06,-5.9984e-06,-1.1483e-05,1.1401e-09,4.5068e-07,7.5306e-06,-7.1187e-07,5.8245e-06,-4.9053e-06,-3.4707e-06,1.3375e-06,5.08e-06,3.5115e-06,5.1661e-07,9.9649e-06,-3.7619e-06,-4.9501e-06,-2.9825e-06,1.3113e-05,5.6357e-06,-9.522e-06,4.1649e-06,-2.6666e-06,6.6691e-06,-7.842e-06,-1.5497e-06,2.1489e-06,4.4136e-06,8.0106e-06,4.7889e-06,-2.6733e-06,-2.4445e-06,-9.8352e-06,3.3237e-06,-1.002e-06,1.1689e-05,-4.3356e-06,-1.0714e-06,-2.1666e-05,-8.8554e-06,1.3141e-05,4.8227e-06,5.018e-06,3.8378e-07,-4.6811e-06,3.4405e-06,3.526e-06,-5.9495e-06,-3.6457e-06,-3.1996e-06,-2.7673e-06,-2.5904e-06,-3.3795e-07,3.9041e-06,2.8396e-06,2.4001e-06,2.4232e-06,-7.2335e-06,-3.1462e-06,-6.6654e-06,5.5992e-06,-7.9867e-06,-5.3234e-07,-5.876e-06,-4.6441e-06,-6.5116e-06,-5.428e-06,-4.7189e-06,5.0989e-06,-2.4338e-07,-8.0024e-06,-1.1112e-06,-1.2619e-06,-1.2911e-05,-2.8503e-06,6.8663e-06,-4.5264e-06,-2.8463e-07,-1.5335e-06,2.0825e-06,-9.6207e-06,-1.3116e-06,-0.16056,-5.3573e-06,-7.9868e-06
-2.2625e-05,-2.9919e-05,-4.7333e-05,-0.00011249,1.1548e-09,4.3118e-06,-8.7383e-07,1.1063e-05,-6.0842e-05,-1.5873e-05,-6.855e-06,3.9083e-06,-2.6474e-05,-8.1291e-06,1.5267e-05,-1.2394e-05,-3.1052e-05,-1.4134e-05,2.2359e-05,5.6126e-06,-2.8456e-05,8.6104e-06,-7.2468e-06,4.6825e-07,-3.2107e-05,-8.3273e-06,3.9287e-06,4.4696e-06,1.7335e-05,7.9265e-06,-1.6503e-05,-2.5565e-05,-3.6961e-05,-2.9661e-06,-2.5323e-06,1.824e-05,-1.663e-05,-2.3919e-05,-0.0014406,-3.1747e-05,2.5919e-05,-1.2689e-05,-1.3123e-05,-1.7502e-05,-2.2993e-05,9.6854e-06,7.7857e-06,-3.0076e-05,-4.1905e-05,-2.1482e-05,-2.0432e-05,-1.575e-05,-1.4946e-05,2.0846e-06,1.0719e-07,2.4214e-06,2.7425e-06,-0.0001122,-2.8764e-05,-4.3037e-05,8.7745e-06,-3.4126e-05,-2.6873e-06,-4.2776e-05,-2.4241e-05,-2.236e-05,-2.2094e-05,-2.317e-05,6.867e-06,-1.16e-05,-2.3613e-05,-1.074e-05,-2.3699e-06,-8.552e-05,-1.2748e-05,2.4515e-06,-3.5871e-05,-3.2206e-06,-7.4261e-06,4.9969e-06,-0.00012285,-6.4245e-06,-0.19375,-3.2632e-05,-3.242e-05
-7.8363e-06,-7.1822e-06,-1.3378e-05,-1.8861e-05,5.9136e-07,1.1921e-09,2.8414e-07,6.1957e-06,2.1706e-06,-3.3382e-06,1.3818e-06,5.3309e-06,-2.0168e-06,-2.945e-06,7.4828e-06,-1.0091e-06,-6.9828e-06,-3.934e-06,9.2736e-06,1.8041e-06,-8.7935e-06,1.5946e-06,-1.8108e-06,6.751e-06,-7.7618e-06,-1.5802e-06,2.1038e-06,5.6269e-06,7.7049e-06,8.311e-06,-1.1469e-06,-2.1959e-06,-7.3015e-06,4.5984e-06,1.6805e-06,1.0785e-05,-5.3106e-06,-3.9142e-06,-3.5104e-05,-7.4748e-06,1.6216e-05,1.254e-05,1.2306e-05,-1.1624e-06,-5.2512e-06,3.7395e-06,3.7965e-06,-9.2118e-06,-4.9902e-07,4.8717e-06,-6.0655e-06,-4.5572e-06,8.3584e-06,6.4268e-08,-1.011e-06,2.2492e-06,1.1748e-06,-1.588e-05,-6.0536e-06,-1.8322e-05,7.6796e-06,-1.1368e-05,-2.5542e-07,-9.6944e-06,-5.8896e-06,-6.1528e-06,-6.4643e-06,-6.4607e-06,1.1764e-05,-1.5907e-06,-7.0404e-06,-4.9226e-06,4.8565e-07,-1.4242e-05,-2.6981e-06,4.6151e-06,-5.7934e-06,-1.1672e-06,-2.5826e-06,2.4367e-06,-1.6074e-05,-7.4188e-07,-0.15874,-8.4571e-06,-8.4832e-06
-1.4445e-05,-1.9839e-05,-3.3444e-05,-0.00010765,-5.8666e-06,-4.5434e-06,8.9908e-10,5.5505e-06,-5.3802e-05,-9.4496e-06,-8.0797e-06,-2.3763e-06,-2.3966e-05,-6.4078e-06,6.5805e-06,-9.3814e-06,-2.3462e-05,-8.1897e-06,8.6781e-06,1.9588e-06,-1.8466e-05,3.5113e-06,-5.3152e-06,-6.4507e-06,-2.0453e-05,-6.5557e-06,3.3334e-06,-1.8821e-06,6.6488e-06,-3.8992e-07,-1.6721e-05,-2.0853e-05,-2.8184e-05,-7.9863e-06,-1.3272e-06,6.0477e-06,-1.2202e-05,-2.0112e-05,-0.2758,-2.2759e-05,9.9718e-06,-1.4836e-05,-1.7618e-05,-1.6604e-05,-1.679e-05,4.7058e-06,3.7255e-06,-2.1538e-05,-3.5461e-05,-2.1865e-05,-1.471e-05,-1.0083e-05,-1.9923e-05,-1.4368e-06,-2.7108e-06,2.0136e-07,-3.0882e-07,-0.00010332,-2.1198e-05,-2.9521e-05,3.825e-06,-2.3164e-05,-2.9835e-06,-3.2601e-05,-2.0766e-05,-1.4798e-05,-1.264e-05,-1.6261e-05,7.9298e-07,-9.7548e-06,-1.3873e-05,-7.5174e-06,-1.9929e-06,-7.5253e-05,-8.2148e-06,-2.5961e-06,-2.7411e-05,-3.3805e-06,-5.5806e-06,2.1219e-06,-0.00011861,-5.5244e-06,-0.21571,-2.3979e-05,-2.3635e-05
-1.8703e-05,-2.3937e-05,-4.3839e-05,-9.417e-05,-7.418e-06,-7.33e-07,-1.0483e-06,9.9016e-10,-5.5495e-05,-6.9516e-06,-7.1972e-06,-3.0727e-06,-2.1358e-05,-7.3788e-06,1.2262e-05,-1.5234e-05,-2.9552e-05,-9.8144e-06,1.2103e-05,4.7328e-06,-2.3923e-05,3.3945e-06,-6.6219e-06,-6.2495e-06,-2.287e-05,-6.3498e-06,3.1685e-06,-1.509e-06,8.2921e-06,4.122e-07,-2.0507e-05,-2.8503e-05,-3.5955e-05,-1.0693e-05,2.224e-06,1.0353e-05,-1.4357e-05,-2.2945e-05,-0.0025218,-3.0006e-05,1.3717e-05,-1.7953e-05,-2.4574e-05,-1.6887e-05,-2.1282e-05,7.5737e-06,7.0563e-06,-3.288e-05,-3.8113e-05,-2.8604e-05,-1.6808e-05,-8.4749e-06,-2.5275e-05,-3.5189e-06,-5.799e-06,3.1351e-06,-5.6094e-06,-7.6187e-05,-1.9927e-05,-3.7646e-05,5.9111e-06,-2.9818e-05,-3.8658e-06,-3.6015e-05,-2.6345e-05,-1.8296e-05,-1.5649e-05,-2.027e-05,1.0844e-06,-9.5354e-06,-1.864e-05,-9.5276e-06,-1.4042e-06,-6.9875e-05,-7.9198e-06,-6.3015e-07,-2.5897e-05,-2.8713e-06,-5.8893e-06,3.0673e-06,-0.00010027,-6.6095e-06,-0.22513,-3.055e-05,-3.0008e-05
-1.0598e-05,-8.5327e-06,-2.2852e-05,-2.5461e-05,2.4227e-06,4.9416e-05,1.4577e-06,1.2261e-05,1.2389e-09,-6.5937e-06,2.9956e-06,2.5735e-05,4.5736e-06,7.8672e-07,2.0763e-05,-4.6019e-06,-5.6466e-06,-3.0779e-06,2.5696e-05,1.0127e-05,-1.8736e-05,9.9348e-06,-3.5465e-06,1.7183e-05,-1.2954e-05,-2.9352e-06,6.313e-06,1.5189e-05,1.9179e-05,2.7443e-05,-6.8459e-06,2.6913e-06,-1.5539e-05,1.4332e-05,-1.1488e-06,2.8753e-05,-8.7592e-06,1.4278e-06,-4.9445e-05,-1.43e-05,4.7373e-05,3.7171e-05,0.00027458,6.082e-06,-6.6888e-06,6.0802e-06,8.2277e-06,-1.0443e-05,7.4591e-06,6.9285e-06,-5.1987e-06,-6.3557e-06,5.9387e-05,7.7214e-06,5.3582e-06,5.2339e-06,7.7608e-06,-1.7428e-05,-4.7909e-06,-2.61e-05,1.5716e-05,-1.5671e-05,3.9546e-07,-1.0617e-05,-8.3203e-06,-9.4517e-06,-8.7728e-06,-5.9518e-06,2.2548e-05,7.3568e-07,-1.3183e-05,-8.6404e-07,-3.679e-06,-1.6071e-05,-6.101e-06,1.9006e-05,-6.7837e-06,-9.7458e-07,-4.5308e-06,3.8213e-06,-2.1645e-05,-5.1258e-07,-0.15984,-9.3715e-06,-1.3232e-05
-0.00012433,-0.00016905,-0.00033135,-0.0012946,-5.0713e-05,1.9439e-06,-9.7456e-07,0.00010682,-0.00069495,9.8681e-10,-4.2994e-05,1.2426e-05,-0.00016285,-3.8978e-05,0.00011857,-0.0001055,-0.00022518,-6.3151e-05,0.00010722,4.0806e-05,-0.00017705,4.2722e-05,-4.1425e-05,-4.5884e-05,-0.00016765,-4.116e-05,3.8362e-05,1.7449e-05,8.9242e-05,2.8003e-05,-0.00015758,-0.00020867,-0.00027376,-7.6638e-05,3.7764e-05,0.00011191,-9.2835e-05,-0.00016137,-0.079666,-0.00022094,0.00015148,-0.00014403,-0.00021126,-0.00011554,-0.00014895,7.1871e-05,6.5086e-05,-0.00023555,-0.00035077,-0.00027117,-0.00010921,-4.9604e-05,-0.00023859,-5.8994e-06,-2.2945e-05,2.3103e-05,-2.0939e-05,-0.00099581,-0.00015298,-0.00028915,5.9108e-05,-0.00021215,-1.6405e-05,-0.00027635,-0.00019782,-0.00013352,-0.00010567,-0.000136,1.9138e-05,-7.0131e-05,-0.00013195,-5.6845e-05,-1.0438e-05,-0.00081857,-5.3921e-05,2.5768e-05,-0.00018658,-8.7338e-06,-3.1579e-05,2.9121e-05,-0.0014857,-4.2595e-05,-0.22637,-0.0002308,-0.00021838
