1,0.30863,0.48965,0.50453,0.39891,0.63938,0.38048,0.52876,0.19571,0.30231,-0.1481,0.2547,0.4002,0.085379,0.11619,0.13359,0.26088,-0.041034,0.38657,0.77562,0.18781,0.60526,0.25281,0.29471,0.67192,0.055039,0.22756,-0.0073029,-0.0030586,0.39653,0.50179,0.3602,0.52057,0.29023,0.10062,0.10332,0.35792,0.28192,0.33567,0.16193,-0.20891,0.22705,0.062984,0.38893,0.068607,0.55663,-0.04792,0.31811,0.29331,0.29415,0.2235,0.42708,0.16705,0.53182,0.53469,0.024515,0.022642,0.056067,0.75699,-0.027951,0.3317,0.049129,0.29351,0.20742,-0.13237,0.59034,0.22913,-0.13608,0.40769,0.37457,0.25075,0.11106,0.13235,0.048226,0.13834,0.24114,0.023307,0.35254,-0.34918,0.059082,-0.080988,0.42944,0.15152,0.30434,-0.11661,-0.095342,-0.083984,0.035863,0.45155,0.26732,-0.10321,0.10745,-0.037429,0.13904,0.2347,0.46667,0.14411,0.041842,0.093483,0.043155,0.059307,0.25855,-0.21487,0.29441,0.2122,0.57627,-0.018428,0.41865,0.33147,0.6909,0.01449,0.5191,0.3486,0.36884,0.29718,0.14974,0.24652,0.22219,0.028698,0.0062362,0.54103,0.70395,0.35275,0.015462,0.056294,0.784,0.26553,0.3522,0.2738,0.36394,0.52274,0.2127,0.0053943,0.025093,-0.064847,0.30523,0.57555,0.44922,0.2146,0.21916,0.20176,0.20595,0.19897,-0.24681,0.067323,-0.045157,0.2056,0.32246,0.1859,0.027085,0.0051826,0.32966,0.24519,0.45363,0.35004,0.24611,0.34135,0.13345,0.47158,0.16897,0.57419,-0.19346,-0.023728,0.62551,-0.037747,0.35286,0.57861,0.12398,-0.031018,-0.11987,0.2838,-0.2731,0.38279,-0.0096402,0.73069,0.11613,0.26365,0.41054,0.33059,0.50987,0.29826,0.2551,0.163,0.29514,0.10177,-0.18766
0.30863,1,0.5108,0.59008,0.42517,0.59091,0.29585,0.26657,0.48154,0.55436,0.41403,0.33333,0.64518,0.32451,0.18893,0.26408,0.42194,0.085333,0.12979,0.32752,0.35071,0.34223,0.54839,0.65584,0.44479,0.4807,0.053122,0.43336,0.46412,0.61586,0.21174,0.16399,0.36011,0.013491,0.35899,0.59397,0.42386,0.65269,0.54465,0.43438,0.2958,0.2458,0.4285,-0.083351,0.16479,0.65683,0.38561,0.40424,0.36174,-0.00011114,0.46547,0.26977,0.043826,0.083572,0.12682,0.47013,0.29378,0.47802,0.17894,0.37535,0.6966,0.32748,0.61936,0.21176,0.12188,0.64588,0.42126,-0.056329,0.082434,0.14513,-0.045595,0.33069,0.040313,0.54747,0.30768,0.54712,0.46359,0.34631,-0.37923,0.39735,0.554,0.17304,0.43477,0.72229,0.37222,0.17901,-0.33565,0.18801,0.54372,0.77856,0.47556,0.11585,0.4793,0.48786,0.39433,0.50034,0.06481,0.43677,0.57126,0.12267,0.568,0.53389,0.25458,0.71626,0.36327,0.43989,0.034098,0.59878,0.14654,0.2263,0.59677,0.44171,0.12236,0.078251,0.80619,0.47982,0.32429,0.30157,0.011842,0.46706,0.30502,0.5015,0.24438,0.36557,0.12984,0.23106,0.40243,0.34304,0.17803,0.54584,0.25205,0.26736,0.062407,0.41206,0.030714,0.74799,0.040095,0.70354,0.59265,0.4785,0.42629,-0.060803,0.37753,0.24777,0.29771,-0.33725,0.59261,0.51378,0.38539,0.22117,-0.14308,0.42675,0.48504,0.067587,0.3868,0.19874,0.39033,0.50246,0.47424,0.71172,0.37627,-0.012964,0.1049,0.18711,0.31202,0.67768,0.41903,0.4453,0.0862,0.30987,0.63902,-0.036284,0.52911,0.2637,0.017014,-0.12464,0.43223,0.42768,0.073762,0.36286,0.14152,0.55027,0.83011,0.38481,0.5897,-0.27843
0.48965,0.5108,1,0.70113,0.5557,0.52483,0.57462,0.34513,0.643,0.60518,0.15891,0.61349,0.62706,0.036722,0.33357,0.25074,0.49213,-0.32559,0.59674,0.38657,0.22407,0.52899,0.66796,0.57176,0.42834,0.44655,-0.019796,0.16187,0.44178,0.71463,0.51167,0.33292,0.29101,0.065816,-0.090738,0.50106,0.79227,0.58158,0.55903,0.44288,0.38587,0.51465,0.21307,0.31161,0.11226,0.80951,0.23534,0.73476,0.63727,0.39589,0.26968,0.71331,-0.024935,0.40736,0.26022,0.5851,0.43203,0.53423,0.46415,0.37313,0.46218,0.34789,0.50489,0.64557,-0.017559,0.59209,0.50484,0.038876,0.00015186,0.22418,0.35692,0.42233,0.28466,0.51398,0.32094,0.70491,0.31296,0.78598,-0.4719,-0.18565,0.50622,0.32722,0.62458,0.77968,0.45707,-0.037301,-0.15867,0.55642,0.70874,0.40632,0.1654,0.23019,0.28905,0.49953,0.50905,0.62258,0.36952,0.38656,0.019628,0.34635,0.53926,0.34286,0.034151,0.74849,0.39997,0.5123,0.11846,0.72401,0.042008,0.29961,0.32432,0.56662,0.35216,0.20389,0.65387,0.60014,0.54869,0.32803,0.38452,0.37982,0.59297,0.52665,0.17869,0.51084,0.36209,0.086951,0.47063,0.14148,0.2056,0.75007,0.32242,0.30177,0.056714,0.59784,0.14033,0.52055,0.39824,0.6139,0.55665,0.56639,0.57932,0.10721,0.51327,0.027434,0.51364,0.12497,0.71047,0.627,0.56974,0.40158,0.23839,0.012909,0.64967,0.38111,0.46754,0.26365,0.60315,0.4689,0.68772,0.62723,0.37888,0.10715,0.17869,0.25514,0.45466,0.51091,0.4778,0.31113,0.071674,0.38088,0.63454,-0.029163,0.62181,0.068943,0.22653,0.3379,0.4076,0.1072,0.39814,0.28511,0.12376,0.55414,0.60001,0.72906,0.53884,0.098143
0.50453,0.59008,0.70113,1,0.7079,0.50087,0.69678,0.3803,0.47854,0.69207,0.41165,0.65975,0.47171,0.29136,0.55292,0.44725,0.49334,-0.18007,0.3989,0.52925,0.072605,0.63405,0.77522,0.59314,0.56704,0.67448,0.246,0.3347,0.46686,0.74993,0.45486,0.28061,0.4723,-0.020144,0.29274,0.59008,0.64745,0.69314,0.43113,0.43462,0.21852,0.45719,0.40933,0.1417,0.14397,0.73892,0.48176,0.60251,0.35496,0.44636,0.58798,0.52691,0.27434,0.22359,0.3842,0.71925,0.27606,0.62632,0.44191,0.49095,0.35533,0.45534,0.66619,0.27986,0.30222,0.55961,0.60266,-0.32421,0.33217,0.35306,0.006429,0.43979,0.53589,0.58585,0.20219,0.70592,0.48472,0.66699,-0.41297,0.29303,0.568,0.24405,0.57004,0.67329,0.40443,0.18308,-0.14387,0.18653,0.502,0.70259,0.28118,0.28333,0.5138,0.4472,0.46565,0.54707,0.21236,0.20268,0.33151,0.28409,0.37579,0.67419,-0.17939,0.67589,0.47036,0.63505,-0.0028947,0.89511,0.11933,0.37881,0.6022,0.57776,0.41879,0.22208,0.75078,0.62193,0.58682,0.58824,0.27834,0.44025,0.47173,0.71256,0.28727,0.65459,0.56262,0.47007,0.41688,0.080356,0.33142,0.51136,0.56681,0.55644,0.38018,0.55893,0.34919,0.53659,0.22405,0.70649,0.53561,0.48393,0.55562,0.093821,0.54338,0.14932,0.54492,-0.26923,0.54734,0.65777,0.7056,0.57197,0.072642,0.058941,0.39039,-0.031154,0.35677,0.26907,0.70977,0.69261,0.71603,0.60203,0.43807,-0.14453,0.15383,0.20552,0.55159,0.71476,0.6505,0.5242,0.17737,0.2955,0.6021,0.043174,0.73783,0.21995,0.12083,0.069169,0.57216,0.19074,0.28003,0.31002,-0.0033571,0.4579,0.48645,0.70767,0.65528,-0.089016
0.39891,0.42517,0.5557,0.7079,1,0.39302,0.50797,0.2951,0.16464,0.42279,0.31878,0.38354,0.35229,0.33007,0.64554,0.16074,0.20666,-0.29472,0.34996,0.41244,0.209,0.39226,0.55076,0.53471,0.44245,0.4336,0.24103,0.34435,0.31558,0.31737,0.20255,0.27252,0.61926,-0.37342,0.30804,0.36359,0.64964,0.47738,0.23127,0.2449,0.04893,0.35388,0.61796,0.030901,-0.19185,0.45865,0.30098,0.29813,0.28044,0.07192,0.31376,0.60588,0.42308,0.4698,0.22787,0.52263,0.19372,0.33392,0.20593,0.1852,0.32813,0.22452,0.37372,0.15165,-0.03485,0.42765,0.47424,-0.051303,0.46027,0.2941,0.24072,0.32698,0.42239,0.32398,0.09846,0.45689,0.16258,0.55395,-0.44204,0.25111,0.31752,-0.11125,0.57342,0.51643,0.21392,0.063364,-0.16961,0.25754,0.39661,0.40453,0.39366,-0.12689,0.45367,0.41583,0.033493,0.21731,0.31125,0.17219,0.22109,0.12403,0.21491,0.32234,0.080468,0.54025,0.043623,0.54009,-0.066014,0.5185,-0.095305,0.30185,0.29045,0.2173,0.44358,0.31863,0.4527,0.34242,0.29628,0.31235,0.11636,0.26024,0.41161,0.49955,0.23574,0.43791,0.5174,0.35687,0.68428,0.0078088,0.30471,0.22965,0.44257,0.57095,0.34737,0.19059,-0.18378,0.23867,0.039777,0.27767,0.291,0.26439,0.27146,-0.088907,0.43436,0.093788,0.40939,-0.049465,0.4472,0.50634,0.5084,0.42753,-0.054215,-0.0285,0.28834,0.20494,0.19495,0.30536,0.47473,0.52779,0.57977,0.34897,0.19799,-0.23086,0.019118,0.37057,0.44612,0.30147,0.47255,0.25883,-0.38679,0.26561,0.52426,-0.2419,0.63782,-0.054633,0.035433,-0.078914,0.4944,0.18408,-0.07236,0.10357,0.033991,0.14984,0.37585,0.49442,0.55027,-0.055158
0.63938,0.59091,0.52483,0.50087,0.39302,1,0.46796,0.61832,0.46379,0.45432,0.25545,0.25065,0.40232,0.061416,0.31304,0.10355,0.053869,-0.29479,0.44695,0.64812,0.52102,0.43665,0.35078,0.53597,0.72844,0.1021,0.28008,0.29379,0.26669,0.37217,0.41831,0.39114,0.54947,0.3158,0.16776,0.34157,0.56315,0.49647,0.46495,0.33832,-0.10691,0.17601,0.12546,0.45743,0.33391,0.71026,0.23253,0.39595,0.38225,0.20565,0.56291,0.46559,0.12207,0.48464,0.3983,0.30911,-0.08241,0.12113,0.55679,0.1923,0.75848,0.2086,0.48041,0.21799,-0.067634,0.71147,0.38008,-0.13977,0.21516,0.25982,0.10792,0.25863,-0.074052,0.2358,0.0013906,0.4284,0.096326,0.3129,-0.36653,0.44543,0.30623,0.36119,-0.011409,0.45547,0.019759,0.18985,-0.58038,0.086046,0.33417,0.34406,-0.010343,0.1265,0.19267,0.42481,0.39118,0.50172,-0.17416,0.48464,0.24929,-0.020615,0.068788,0.49201,0.11962,0.4327,0.55605,0.6681,-0.16346,0.48444,0.38484,0.73894,0.28504,0.50781,0.32248,0.36707,0.59448,0.20481,0.17466,0.38404,0.10021,0.20012,0.36336,0.74603,0.2481,0.052759,0.063031,0.44986,0.37783,0.43517,0.38313,0.5063,0.37105,0.15303,-0.11422,0.23709,-0.21069,0.47288,0.21503,0.64994,0.38034,0.38331,0.26479,0.13203,0.42659,0.060737,0.21038,0.028722,0.3822,0.67995,0.18244,0.050153,0.20544,0.5124,0.34899,0.47997,0.57921,0.42621,0.52993,0.57415,0.63128,0.35437,0.25573,-0.054357,0.10833,0.69193,0.1473,0.46753,0.60548,0.51096,0.042768,0.19151,0.28968,-0.023707,0.56086,0.15238,0.60643,0.13375,0.34279,0.52375,0.33889,0.77489,0.27483,0.58217,0.49413,0.34566,0.22111,-0.069414
0.38048,0.29585,0.57462,0.69678,0.50797,0.46796,1,0.34822,0.21608,0.57891,0.09975,0.38404,0.40076,0.059889,0.4299,0.36254,0.0057642,-0.13076,0.43613,0.42485,0.16747,0.4445,0.41471,0.53808,0.36312,0.15999,0.23215,0.076559,0.46522,0.54487,0.41263,0.62558,0.51377,0.15979,0.36904,0.47351,0.50015,0.65505,0.22948,0.27055,0.13827,0.25599,0.063131,0.47654,0.26452,0.61923,0.41259,0.42318,0.46028,0.64961,0.44829,0.42553,0.16979,0.43361,0.30444,0.53521,0.080412,0.28584,0.35572,0.27383,0.36498,0.23354,0.48644,0.27398,0.25922,0.59871,0.36042,-0.35127,0.17065,0.16322,0.093555,0.51453,0.32518,0.51565,0.33396,0.47532,0.20683,0.50659,-0.33479,0.24666,0.39535,0.32773,0.37792,0.50009,0.163,-0.02204,-0.26376,0.26285,0.32866,0.51617,-0.033919,0.17147,0.41515,0.33039,0.38995,0.33525,0.16406,0.081324,0.1429,0.17549,0.12815,0.40046,-0.30561,0.37568,0.30914,0.64584,-0.047749,0.6411,-0.22791,0.49422,0.5234,0.33304,0.48378,0.3796,0.59888,0.33942,0.3507,0.36931,0.3221,0.43853,0.16821,0.68715,0.26638,0.34975,0.32122,0.37725,0.24997,0.15564,0.10892,0.33014,0.47381,0.44905,0.16621,0.25195,0.19036,0.3393,-0.077412,0.42355,0.38016,0.29983,0.33597,0.24418,0.41722,-0.00061124,0.31639,-0.042318,0.3143,0.59625,0.52329,0.47586,0.23381,0.078274,0.18765,-0.01085,0.16535,0.33282,0.57013,0.5934,0.57458,0.44309,0.031998,-0.040896,-0.042823,0.27525,0.35989,0.40248,0.2377,0.48862,0.098796,0.14352,0.36839,-0.046735,0.66252,0.24652,0.21453,0.19415,0.29566,0.29347,0.053901,0.38097,-0.15459,0.40734,0.22788,0.67563,0.33624,0.027411
0.52876,0.26657,0.34513,0.3803,0.2951,0.61832,0.34822,1,0.36132,0.39278,0.14018,0.25289,0.12687,-0.034661,0.39225,0.32001,0.014709,-0.0063893,0.56978,0.48119,0.095703,0.42578,0.1757,0.32402,0.42412,0.15161,0.46102,0.032844,0.081562,0.17969,0.18788,0.47767,0.41272,0.23501,-0.033168,0.015425,0.46584,0.24478,0.19044,0.13666,-0.28331,0.22921,0.23293,0.39157,0.03822,0.38091,0.27061,0.35778,0.3266,0.46789,0.49283,0.37065,0.13066,0.47029,0.45724,0.099624,0.088592,0.25803,0.64593,0.016442,0.23368,0.11962,0.22986,-0.029548,0.13406,0.274,0.18055,-0.28723,0.015745,0.25286,-0.067609,0.0081993,0.17,0.38686,-0.22485,0.23752,-0.14374,0.48404,-0.41494,0.23381,0.1157,0.28454,0.10221,0.42823,0.12707,0.10592,-0.30653,0.14386,0.11216,0.17353,0.20471,0.057172,0.39007,0.041086,0.23969,0.50721,-0.067094,0.23927,0.0035392,0.27899,0.076649,0.13762,0.054979,0.37417,0.42491,0.38705,-0.24524,0.40058,0.3748,0.46587,0.10859,0.61235,0.4794,0.43688,0.38497,0.051454,0.42036,0.29542,0.10341,0.10661,0.42881,0.54407,0.13916,-0.069353,0.24608,0.58512,0.091874,0.092872,0.34731,0.262,0.47649,0.24467,0.15855,0.29031,0.014854,0.37443,0.30548,0.28481,0.47449,0.48996,-0.043947,0.1745,0.16971,-0.061291,0.1483,0.031385,0.49178,0.64382,0.15773,0.31832,0.34203,0.11511,0.376,0.28592,0.45613,0.049303,0.29221,0.38644,0.40601,0.41446,0.37154,-0.12301,-0.14702,0.39081,0.15742,0.18421,0.25799,0.13719,-0.17459,-0.015251,-0.017541,-0.10909,0.47767,0.44145,0.58951,0.54979,0.11971,0.10719,0.3949,0.3774,0.18415,0.31765,0.40042,0.24077,0.30997,-0.16388
0.19571,0.48154,0.643,0.47854,0.16464,0.46379,0.21608,0.36132,1,0.48817,0.38906,0.48684,0.41473,0.17109,0.20202,0.044874,0.36413,-0.2143,0.61171,0.32048,0.11883,0.20734,0.53358,0.35545,0.38265,0.43046,0.10554,0.30215,0.58133,0.49635,0.50861,0.19131,0.15376,0.18444,-0.47138,0.3852,0.61069,0.47478,0.65085,0.6478,0.33891,0.44285,0.061313,0.31443,0.08883,0.60503,0.46747,0.81564,0.27818,0.22795,0.4745,0.57607,0.070791,0.082611,0.37602,0.48236,0.2239,0.61972,0.44269,0.42496,0.41545,0.59735,0.41508,0.50297,0.24031,0.34112,0.61495,0.072966,-0.34541,0.21913,-0.17935,0.33651,0.14675,0.5372,0.1747,0.58813,0.32961,0.54313,-0.089469,0.081292,0.50011,0.25622,0.20194,0.65345,0.37846,0.31371,-0.2822,0.32737,0.29972,0.33832,0.32085,0.36902,0.21712,0.51699,0.63888,0.57366,-0.14291,0.32824,-0.0032564,0.60057,0.34088,0.43987,0.076604,0.62009,0.5603,0.53122,0.028049,0.59586,0.1757,0.21974,0.42782,0.51226,0.21164,0.31727,0.62099,0.58157,0.50507,0.11707,0.13508,0.11237,0.46889,0.33489,0.1854,0.41533,0.3043,-0.11792,0.12674,0.10539,0.29295,0.76291,0.33344,0.17524,0.23925,0.78106,0.23768,0.50028,0.31386,0.60381,0.72596,0.78294,0.60116,0.029309,0.54049,0.0028884,0.46968,0.16373,0.70686,0.56715,0.5376,0.28755,0.38174,0.052744,0.81672,0.33292,0.5301,0.043238,0.49196,0.43952,0.67578,0.58844,0.2208,-0.10096,0.070639,0.14633,0.45228,0.49699,0.492,0.2781,0.2941,0.41261,0.4473,0.34034,0.61478,0.38327,0.12905,0.40739,0.22494,-0.0089916,0.37308,0.37112,0.15565,0.77688,0.58803,0.30501,0.37309,0.1402
0.30231,0.55436,0.60518,0.69207,0.42279,0.45432,0.57891,0.39278,0.48817,1,0.33226,0.43819,0.55121,0.042595,0.49892,0.44946,0.26402,-0.089314,0.52191,0.18587,0.3108,0.51028,0.75595,0.61731,0.39335,0.46251,0.23374,0.39797,0.62597,0.63165,0.61595,0.24827,0.26614,0.072276,0.34487,0.7504,0.52517,0.70502,0.19759,0.66091,0.55776,0.39745,0.27138,0.21527,0.3626,0.64841,0.52021,0.64686,0.45615,0.49032,0.57368,0.52432,0.21765,0.17061,0.36691,0.7275,0.52693,0.66428,0.25311,0.45706,0.50768,0.66315,0.83487,0.47137,0.35921,0.45361,0.61783,-0.47888,0.16643,0.49163,0.098349,0.41503,0.46988,0.77816,0.3329,0.75035,0.59516,0.57187,-0.18739,0.19335,0.62058,0.50263,0.42347,0.65143,0.30541,-0.08212,-0.14526,0.31943,0.52458,0.56636,0.2899,0.014039,0.57209,0.57633,0.4588,0.6309,0.22282,0.53732,0.37369,0.51373,0.5547,0.45699,0.068678,0.5855,0.26966,0.52878,0.10383,0.7071,0.15683,0.15988,0.51594,0.61704,0.26005,0.31886,0.71243,0.49619,0.62566,0.4462,0.34871,0.4606,0.4348,0.46576,0.28168,0.5158,0.39437,0.25971,0.15052,0.087991,0.47049,0.38393,0.48529,0.56511,0.44216,0.53063,0.33601,0.66029,0.23714,0.4786,0.65387,0.58858,0.47413,0.19618,0.67315,0.51856,0.69881,-0.07664,0.48131,0.46258,0.32288,0.55776,0.12371,0.18107,0.49261,-0.15654,0.54788,-0.0062034,0.61345,0.63201,0.51367,0.78069,0.52577,-0.04831,0.24192,0.040745,0.47499,0.61117,0.44886,0.50656,0.28721,0.32908,0.66919,0.30479,0.61546,0.41175,0.082514,0.08413,0.59976,0.20598,0.05714,0.177,0.32061,0.71393,0.61797,0.64504,0.75259,-0.059989
