0,0.1541,0.14966,0.12641,0.12922,0.14717,0.12611,0.14425,0.13651,0.16455,0.13409,0.11516,0.15451,0.1114,0.17401,0.15712,0.13133,0.12904,0.15791,0.10557,0.1202,0.13965,0.13964,0.14867,0.13565,0.1632,0.18602,0.16561,0.13548,0.15856,0.15686,0.22305,0.13274,0.16371,0.12637,0.14339,0.12697,0.15074,0.14432,0.15694,0.15964,0.14226,0.16259,0.13683,0.21922,0.13182,0.16513,0.11967,0.15288,0.16297,0.12897,0.1304,0.15313,0.10867,0.16854,0.1483,0.14573,0.1428,0.092365,0.14715,0.14035,0.14579,0.16089,0.13736,0.19024,0.13378,0.14404,0.14585,0.1436,0.13538,0.12826,0.14032,0.14706,0.14071,0.15345,0.14412,0.1384,0.14101,0.15835,0.13284,0.14351,0.18875,0.11317,0.14095,0.12966,0.14527,0.1594,0.13038,0.12674,0.13006,0.17585,0.1512,0.13492,0.16048,0.13556,0.16891,0.14428,0.15914,0.14829,0.12779,0.12655,0.15951,0.14656,0.12983,0.15349,0.16132,0.16849,0.10563,0.14303,0.098504,0.16521,0.11312,0.15576,0.14785,0.13758,0.13764,0.14668,0.13548,0.15432,0.15627,0.1793,0.14672,0.17531,0.15471,0.1298,0.094587,0.13664,0.14065,0.14887,0.15894,0.17834,0.14098,0.1233,0.13193,0.14644,0.15699,0.12785,0.13545,0.10973,0.11395,0.17092,0.20538,0.15317,0.14927,0.15024,0.13308,0.13714,0.11953,0.14305,0.15239,0.16975,0.16031,0.13086,0.11945,0.13951,0.13711,0.15466,0.15827,0.15649,0.11914,0.1433,0.15528,0.17117,0.17114,0.13837,0.14403,0.12303,0.17266,0.14453,0.13393,0.15898,0.12816,0.1598,0.14974,0.1566,0.16774,0.16289,0.17557,0.097617,0.11305,0.16909,0.19761,0.128,0.15905,0.12781,0.16262
0.1541,0,0.091574,0.12719,0.11139,0.13823,0.10386,0.12957,0.11466,0.10774,0.097,0.098706,0.10899,0.11836,0.16849,0.11145,0.11422,0.11936,0.15635,0.11545,0.10925,0.12634,0.10169,0.12963,0.10556,0.14527,0.16109,0.12949,0.14578,0.122,0.09782,0.24114,0.10763,0.1526,0.11989,0.098271,0.097703,0.10962,0.096992,0.096527,0.10464,0.090071,0.122,0.11535,0.15197,0.090954,0.14895,0.13095,0.13775,0.12334,0.15763,0.097545,0.12371,0.084973,0.22436,0.1159,0.12066,0.11558,0.14252,0.10267,0.10943,0.092984,0.11466,0.1367,0.13412,0.10375,0.092115,0.107,0.097833,0.1247,0.10537,0.13148,0.14365,0.10338,0.097559,0.097845,0.08714,0.10056,0.10899,0.10078,0.090736,0.17496,0.094565,0.094353,0.12243,0.093859,0.099086,0.10274,0.094554,0.10855,0.10368,0.14538,0.094327,0.095136,0.1134,0.12056,0.10443,0.13744,0.14866,0.096133,0.089949,0.11027,0.14928,0.12141,0.1139,0.12186,0.13377,0.086451,0.12511,0.10731,0.094443,0.093778,0.13732,0.1561,0.099077,0.11285,0.10917,0.10298,0.10039,0.10393,0.13351,0.10346,0.15107,0.10477,0.093183,0.11973,0.094564,0.11698,0.089562,0.082613,0.18915,0.09535,0.12879,0.088011,0.13167,0.10851,0.11001,0.093673,0.093533,0.080044,0.12688,0.21236,0.10166,0.10416,0.094869,0.10948,0.11357,0.10649,0.085237,0.10161,0.13231,0.07623,0.10283,0.089446,0.1054,0.096838,0.13211,0.15295,0.11705,0.087788,0.17266,0.11607,0.13822,0.16368,0.15074,0.13836,0.11265,0.16475,0.073981,0.093178,0.10435,0.10302,0.11714,0.11505,0.19428,0.22384,0.11389,0.14733,0.13159,0.087434,0.14997,0.17163,0.091374,0.10774,0.099875,0.11053
0.14966,0.091574,0,0.09027,0.062781,0.13985,0.10108,0.081214,0.096338,0.078129,0.067667,0.088637,0.092432,0.085153,0.16593,0.071426,0.072285,0.088241,0.14795,0.098186,0.093841,0.10526,0.072849,0.084792,0.094985,0.10438,0.14225,0.11362,0.1138,0.093228,0.082239,0.21314,0.072139,0.14494,0.08627,0.070106,0.056783,0.082346,0.057428,0.068263,0.084065,0.067893,0.089995,0.078738,0.11104,0.050561,0.12583,0.11008,0.093641,0.10479,0.12559,0.066084,0.12387,0.075456,0.19828,0.058344,0.091634,0.078601,0.13044,0.07275,0.069624,0.085433,0.089094,0.09395,0.10475,0.076477,0.069174,0.068959,0.057639,0.10343,0.05933,0.10499,0.133,0.078907,0.1021,0.057726,0.060508,0.074417,0.088916,0.083756,0.06536,0.16222,0.081812,0.062792,0.11261,0.050356,0.081888,0.087443,0.085048,0.071681,0.10152,0.12393,0.069889,0.084786,0.08587,0.12593,0.057587,0.098948,0.12289,0.073478,0.057109,0.091302,0.12499,0.073413,0.084873,0.081051,0.11572,0.06014,0.089047,0.10569,0.11809,0.062445,0.083387,0.13643,0.071917,0.080515,0.055539,0.072516,0.070219,0.078744,0.14546,0.095676,0.15638,0.077124,0.043362,0.094584,0.069867,0.085613,0.047642,0.085668,0.15852,0.049003,0.10821,0.071918,0.10308,0.074849,0.068944,0.057693,0.089512,0.081328,0.089961,0.20043,0.072643,0.080158,0.075909,0.063876,0.061401,0.063443,0.050615,0.069851,0.10659,0.050432,0.057138,0.095034,0.069448,0.054325,0.093444,0.1265,0.075466,0.058188,0.1235,0.1557,0.14017,0.1691,0.12202,0.11463,0.093185,0.1642,0.0571,0.062516,0.083875,0.067144,0.075196,0.085246,0.16671,0.20193,0.08611,0.13283,0.11316,0.077592,0.11322,0.13778,0.059968,0.080853,0.086861,0.11259
0.12641,0.12719,0.09027,0,0.11088,0.14284,0.098575,0.10719,0.11391,0.12389,0.10903,0.098281,0.13205,0.091184,0.16662,0.10396,0.090229,0.082576,0.1433,0.1256,0.082995,0.11003,0.12,0.10974,0.12096,0.15104,0.1553,0.13787,0.11036,0.10489,0.1215,0.22036,0.11055,0.16681,0.1256,0.11664,0.098433,0.12478,0.090178,0.1204,0.11191,0.099344,0.10582,0.11398,0.15241,0.088016,0.11153,0.093543,0.10829,0.12968,0.12343,0.1029,0.11173,0.095937,0.20522,0.099898,0.10902,0.098759,0.14147,0.070655,0.095825,0.12453,0.13343,0.075493,0.14519,0.10564,0.11182,0.10758,0.096031,0.13634,0.096435,0.13097,0.10994,0.10088,0.098896,0.097734,0.10017,0.090499,0.12094,0.12044,0.10713,0.18977,0.11816,0.10905,0.12575,0.091644,0.096577,0.11582,0.092491,0.094143,0.1252,0.12229,0.096156,0.11414,0.1059,0.1409,0.10873,0.11974,0.088711,0.10392,0.10596,0.12445,0.12246,0.10165,0.11915,0.13069,0.12322,0.088261,0.10566,0.11202,0.13454,0.087821,0.13103,0.15137,0.09533,0.12137,0.098091,0.11281,0.094452,0.12931,0.15614,0.12546,0.16542,0.12728,0.09792,0.10862,0.10501,0.12131,0.098873,0.1326,0.16982,0.10075,0.11244,0.10703,0.089381,0.11209,0.08406,0.090533,0.085385,0.088847,0.1318,0.16694,0.11989,0.12331,0.10335,0.082722,0.10027,0.086586,0.090718,0.11386,0.14514,0.11986,0.10262,0.099503,0.097387,0.084005,0.092354,0.12469,0.12622,0.10207,0.12238,0.16059,0.1818,0.17757,0.13051,0.13633,0.11597,0.16071,0.11086,0.09744,0.12666,0.098133,0.12882,0.10867,0.16326,0.20816,0.13105,0.12791,0.12809,0.10392,0.13115,0.17318,0.10068,0.11622,0.10844,0.12961
0.12922,0.11139,0.062781,0.11088,0,0.13116,0.11433,0.08701,0.10164,0.089442,0.069249,0.092806,0.092751,0.093492,0.17387,0.097978,0.08094,0.08833,0.16099,0.083704,0.097839,0.11226,0.070944,0.084195,0.085526,0.10687,0.15782,0.11613,0.10884,0.11678,0.097851,0.21526,0.074027,0.13701,0.080322,0.082783,0.058241,0.087622,0.084168,0.081848,0.12447,0.0918,0.12072,0.074214,0.1457,0.076395,0.13056,0.13225,0.094172,0.12365,0.12405,0.070813,0.12659,0.0731,0.18659,0.073102,0.098011,0.10643,0.1148,0.10233,0.097228,0.089695,0.089258,0.11157,0.13091,0.084723,0.085731,0.077725,0.0768,0.090133,0.062062,0.10884,0.14326,0.087465,0.13472,0.074995,0.091892,0.098495,0.10728,0.078958,0.064504,0.1701,0.067019,0.067521,0.10105,0.075352,0.1208,0.077823,0.09719,0.087746,0.11997,0.13146,0.077648,0.10871,0.09378,0.14621,0.076634,0.11659,0.12544,0.091145,0.066347,0.11645,0.13093,0.088881,0.094206,0.087441,0.1225,0.059222,0.10815,0.088311,0.15698,0.06559,0.07399,0.12433,0.092314,0.077098,0.082112,0.07744,0.099242,0.087407,0.16231,0.099476,0.17526,0.087991,0.061965,0.087553,0.084691,0.097518,0.080636,0.09506,0.15715,0.059308,0.10621,0.084832,0.11763,0.086546,0.096713,0.076424,0.097553,0.093074,0.091709,0.19693,0.088223,0.077504,0.10044,0.085369,0.084554,0.068388,0.080465,0.07885,0.095171,0.073973,0.062748,0.10348,0.095017,0.083409,0.11656,0.1359,0.075528,0.06484,0.12826,0.17365,0.1305,0.15978,0.11559,0.10465,0.092446,0.17775,0.075712,0.072184,0.094505,0.078449,0.076987,0.10304,0.16247,0.20098,0.09325,0.15124,0.089202,0.075707,0.12396,0.15372,0.07784,0.11088,0.096837,0.13115
0.14717,0.13823,0.13985,0.14284,0.13116,0,0.1534,0.16236,0.13803,0.18836,0.16108,0.14937,0.18593,0.14535,0.15844,0.18181,0.15181,0.12732,0.16678,0.13816,0.13197,0.153,0.17045,0.17218,0.16204,0.20246,0.1595,0.15964,0.15005,0.14191,0.18079,0.27165,0.16385,0.16287,0.16178,0.17397,0.14992,0.17784,0.15616,0.15837,0.15827,0.14666,0.18743,0.15306,0.21018,0.1531,0.1546,0.16087,0.12373,0.16649,0.14756,0.16239,0.16534,0.13104,0.24507,0.16505,0.15864,0.16436,0.14557,0.14695,0.14489,0.15051,0.18932,0.16767,0.21338,0.12289,0.14055,0.16284,0.15973,0.16675,0.14982,0.14425,0.17752,0.15088,0.13964,0.15697,0.16633,0.13526,0.16447,0.1559,0.15302,0.23808,0.12429,0.1587,0.1323,0.15183,0.17574,0.15703,0.12546,0.15447,0.17955,0.16371,0.15451,0.15717,0.12164,0.15996,0.16905,0.19284,0.17748,0.16738,0.15011,0.16877,0.19851,0.15589,0.16321,0.19185,0.163,0.12435,0.16783,0.12607,0.17522,0.12847,0.18441,0.2006,0.13332,0.17758,0.17116,0.16383,0.17328,0.18247,0.17859,0.17638,0.16593,0.18474,0.13931,0.14,0.16278,0.17514,0.16359,0.16062,0.2269,0.14369,0.16496,0.16908,0.177,0.17552,0.16476,0.13734,0.11076,0.1177,0.19583,0.24967,0.17785,0.1654,0.17067,0.12617,0.15899,0.13964,0.14945,0.17377,0.16637,0.14253,0.15542,0.13228,0.16849,0.14429,0.16224,0.15579,0.17748,0.13452,0.18472,0.16466,0.17692,0.12474,0.16004,0.1689,0.15415,0.16925,0.14625,0.15092,0.18216,0.15068,0.18569,0.18234,0.18403,0.16838,0.18512,0.17126,0.1108,0.11901,0.15044,0.21671,0.15787,0.18467,0.15957,0.15574
0.12611,0.10386,0.10108,0.098575,0.11433,0.1534,0,0.12342,0.14293,0.11051,0.094381,0.11411,0.11794,0.09668,0.18278,0.094754,0.12349,0.089195,0.15456,0.10524,0.11858,0.13209,0.10088,0.12193,0.1092,0.13804,0.16097,0.14281,0.12741,0.12524,0.10873,0.19422,0.10908,0.15463,0.12613,0.10949,0.10656,0.10302,0.10436,0.11849,0.11727,0.085332,0.087148,0.10384,0.16825,0.093655,0.12355,0.10983,0.11218,0.11159,0.13529,0.084427,0.14303,0.088349,0.18734,0.10665,0.10546,0.1148,0.12531,0.084446,0.11762,0.12473,0.11184,0.12641,0.12961,0.11659,0.10729,0.10757,0.095134,0.1191,0.10036,0.12785,0.13756,0.095774,0.11213,0.10016,0.095722,0.099317,0.12011,0.092891,0.095166,0.1617,0.1073,0.097205,0.12705,0.098786,0.084066,0.11587,0.11403,0.10693,0.13484,0.13525,0.10563,0.11781,0.14238,0.1605,0.10582,0.13624,0.13868,0.094315,0.10288,0.11571,0.13801,0.10805,0.1305,0.11485,0.13289,0.087599,0.094381,0.10477,0.13199,0.099583,0.12402,0.11449,0.13089,0.11369,0.10138,0.1014,0.091267,0.10715,0.17987,0.11421,0.17034,0.10995,0.098818,0.099624,0.11282,0.11544,0.10692,0.12426,0.14346,0.10065,0.10136,0.08359,0.12114,0.10927,0.086697,0.10831,0.094428,0.091637,0.13684,0.21428,0.11392,0.11202,0.1139,0.12089,0.10537,0.08954,0.087049,0.10282,0.12866,0.11372,0.086245,0.079245,0.096885,0.10306,0.14244,0.15572,0.11331,0.09001,0.12505,0.14924,0.18299,0.19567,0.14791,0.14902,0.12394,0.17539,0.090891,0.078144,0.10526,0.11565,0.11858,0.10308,0.14776,0.22111,0.1163,0.14008,0.13773,0.096726,0.15025,0.18266,0.089587,0.11027,0.10959,0.12324
0.14425,0.12957,0.081214,0.10719,0.08701,0.16236,0.12342,0,0.1053,0.096435,0.087032,0.093796,0.11574,0.085747,0.16745,0.08779,0.097753,0.11063,0.1398,0.1083,0.10561,0.097472,0.092202,0.053076,0.10331,0.10146,0.14433,0.13451,0.11043,0.12923,0.1031,0.19473,0.10375,0.13157,0.075747,0.079178,0.082201,0.10378,0.064746,0.098392,0.10989,0.086101,0.10008,0.098148,0.1363,0.078947,0.12816,0.13504,0.13229,0.12639,0.13396,0.092298,0.11772,0.082724,0.18046,0.068266,0.090357,0.090379,0.1379,0.10448,0.070402,0.11348,0.094904,0.10925,0.12629,0.093995,0.10785,0.089012,0.073529,0.090099,0.076295,0.10834,0.13801,0.084639,0.12428,0.067596,0.086731,0.096904,0.10387,0.10058,0.097747,0.1547,0.10957,0.09291,0.098018,0.072522,0.10481,0.10097,0.09756,0.061681,0.11584,0.10156,0.072833,0.11375,0.098731,0.13437,0.081628,0.079527,0.13551,0.091145,0.072858,0.10148,0.10181,0.088898,0.11777,0.10565,0.13298,0.089503,0.06812,0.095799,0.14854,0.068015,0.083019,0.13337,0.093786,0.080916,0.084467,0.072657,0.086855,0.10408,0.15161,0.10414,0.15664,0.092848,0.070007,0.097385,0.075206,0.084868,0.093478,0.11413,0.15157,0.082799,0.089618,0.095002,0.1172,0.088201,0.078521,0.087033,0.11011,0.11023,0.096112,0.19786,0.10043,0.091271,0.079475,0.083412,0.070895,0.078541,0.085757,0.089631,0.11124,0.089188,0.072881,0.105,0.073987,0.068082,0.091533,0.12739,0.089256,0.06992,0.12637,0.17405,0.13564,0.18971,0.087365,0.13358,0.068256,0.16481,0.092506,0.086109,0.10997,0.10041,0.091391,0.10325,0.15936,0.20639,0.11185,0.11294,0.12383,0.083006,0.12594,0.16891,0.076704,0.092493,0.09011,0.11555
0.13651,0.11466,0.096338,0.11391,0.10164,0.13803,0.14293,0.1053,0,0.12502,0.10853,0.085837,0.12813,0.10386,0.13228,0.13262,0.10386,0.13551,0.12612,0.12492,0.098004,0.092853,0.11879,0.10525,0.11748,0.13688,0.12947,0.12001,0.11879,0.12413,0.12589,0.26634,0.11096,0.13682,0.11299,0.1086,0.10103,0.13596,0.086398,0.090684,0.10059,0.11872,0.14369,0.12939,0.16073,0.10719,0.14152,0.1268,0.14342,0.12665,0.12357,0.11742,0.10381,0.090502,0.22752,0.10036,0.1261,0.12208,0.14399,0.10275,0.077152,0.09493,0.13321,0.11133,0.16225,0.092782,0.10628,0.10196,0.1118,0.13801,0.10438,0.12367,0.10722,0.11708,0.11911,0.10822,0.10012,0.09464,0.10547,0.14373,0.11175,0.17528,0.095695,0.11771,0.099142,0.10839,0.13618,0.11847,0.078061,0.088399,0.13586,0.11531,0.088071,0.11653,0.072729,0.10967,0.1105,0.11698,0.15425,0.10356,0.10247,0.10739,0.13032,0.1165,0.075301,0.13117,0.1415,0.081216,0.12119,0.1129,0.13494,0.072565,0.12929,0.17742,0.051956,0.099804,0.11222,0.10285,0.12728,0.12811,0.12887,0.12057,0.11627,0.11844,0.080108,0.1165,0.092235,0.11594,0.10552,0.11104,0.20865,0.098348,0.12432,0.13075,0.10777,0.12505,0.11076,0.064572,0.095064,0.094162,0.14272,0.21348,0.1175,0.12254,0.083578,0.062912,0.10452,0.10016,0.09151,0.11649,0.13989,0.10504,0.11113,0.12143,0.10525,0.094823,0.076497,0.11063,0.12616,0.093324,0.13527,0.1305,0.12279,0.12397,0.1203,0.081881,0.092888,0.12809,0.10305,0.11167,0.13118,0.097956,0.12203,0.12829,0.19445,0.18845,0.12338,0.15522,0.10725,0.10146,0.13027,0.17474,0.0947,0.11598,0.10031,0.12826
0.16455,0.10774,0.078129,0.12389,0.089442,0.18836,0.11051,0.096435,0.12502,0,0.05335,0.10371,0.047827,0.12394,0.21389,0.074398,0.094141,0.12499,0.18626,0.10572,0.12387,0.11409,0.047471,0.084686,0.06911,0.10107,0.1859,0.14207,0.14939,0.13835,0.052397,0.19379,0.066294,0.13611,0.092257,0.045173,0.082124,0.045744,0.06628,0.099018,0.11313,0.097369,0.10284,0.099533,0.13114,0.081295,0.15647,0.13551,0.12731,0.13158,0.14483,0.049448,0.13702,0.10299,0.18042,0.065146,0.12148,0.10187,0.14656,0.096777,0.10811,0.1156,0.029593,0.12769,0.070815,0.12521,0.10796,0.06134,0.049246,0.11821,0.071384,0.14459,0.13943,0.098398,0.1455,0.07005,0.05665,0.098799,0.10226,0.078931,0.055786,0.16935,0.096543,0.046725,0.13296,0.081599,0.10105,0.1018,0.12438,0.094609,0.11732,0.15066,0.071432,0.12174,0.13834,0.15665,0.065483,0.11257,0.13155,0.064704,0.068688,0.12396,0.10556,0.085901,0.09402,0.042888,0.13471,0.083723,0.10835,0.11977,0.13651,0.093437,0.069011,0.1036,0.11466,0.056728,0.06649,0.054967,0.072623,0.035544,0.1774,0.058167,0.19408,0.03556,0.074843,0.099906,0.082443,0.084779,0.076739,0.084788,0.12392,0.068737,0.11169,0.064384,0.12257,0.051059,0.089453,0.094156,0.13067,0.12432,0.06594,0.19532,0.075438,0.055833,0.07311,0.11446,0.080584,0.082743,0.086935,0.032194,0.11789,0.094661,0.058584,0.11936,0.078241,0.079105,0.12702,0.16324,0.041483,0.092236,0.13674,0.18823,0.15904,0.19715,0.15535,0.12212,0.097332,0.20726,0.065256,0.058667,0.04125,0.1044,0.043631,0.084828,0.17243,0.25046,0.046816,0.1535,0.14564,0.090661,0.16485,0.15397,0.062041,0.066747,0.095346,0.14619
