6.1746e-05,8.0724e-05,7.7675e-05,0.000138,4.7879e-05,3.0616e-05,2.4947e-05,-9.5972e-06,8.5688e-05,3.9532e-06,5.7489e-05,3.8923e-05,8.1344e-05,3.9831e-05,5.2513e-05,6.6874e-05,6.9852e-05,3.6307e-05,6.3631e-05,3.4415e-05,4.1636e-05,3.401e-05,2.4769e-05,6.1919e-05,4.7404e-07,2.619e-05,3.6614e-05,5.5337e-05,5.6764e-05,5.8084e-05,9.1953e-05,9.0518e-05,6.4165e-05,7.7026e-05,2.7931e-05,7.2627e-05,4.1941e-05,3.7891e-05,0.00014117,7.2806e-05,3.1964e-05,6.2045e-05,-6.6108e-06,5.2483e-05,5.5526e-05,1.7782e-05,1.8638e-05,5.6075e-05,5.4872e-05,8.2815e-05,3.0017e-05,3.0557e-05,6.0553e-05,4.9449e-05,6.0699e-05,1.8646e-05,4.5278e-05,9.9806e-05,6.5529e-05,8.4572e-05,6.4618e-05,3.5086e-05,8.9993e-05,8.9994e-05,8.8628e-05,4.3377e-05,5.579e-06,4.6689e-05,5.9677e-05,1.6516e-05,3.8827e-05,3.1178e-05,2.6052e-05,6.9331e-05,1.9671e-05,7.5384e-05,6.6304e-05,4.6938e-05,3.4263e-05,2.0978e-05,9.5613e-05,2.8488e-05,4.294e-05,5.075e-05,5.4673e-05
8.0724e-05,0.00031196,0.00015833,0.00031991,8.4792e-05,6.6572e-05,3.2676e-05,6.2885e-06,0.00020089,-3.0208e-05,0.00013327,3.382e-05,0.00019246,7.2918e-05,0.00012807,6.202e-05,0.00010671,4.6728e-05,0.00023055,3.7857e-05,2.2659e-05,4.3612e-05,-2.0819e-05,4.445e-05,2.9314e-05,2.0342e-06,4.2307e-05,8.4e-05,5.5385e-05,0.0001279,0.00024907,0.00022371,0.00012847,0.00011006,2.5502e-05,0.00017353,0.00018094,0.00015775,0.00038581,3.645e-05,7.8775e-05,0.00012703,7.4798e-05,6.6055e-05,9.1186e-05,6.2528e-05,7.4364e-06,0.00010367,0.00013723,0.00018634,2.814e-05,5.3324e-05,0.00027645,0.00010969,0.00011847,9.1694e-05,7.7298e-05,0.00024197,9.653e-05,0.00018614,0.00011896,2.0953e-05,0.00018195,8.9997e-05,9.3875e-05,0.00011534,1.9787e-05,-6.1873e-06,9.5009e-05,-4.2016e-06,9.8909e-05,1.1055e-05,4.4197e-05,0.00020111,-1.3686e-05,0.00011048,0.00017738,0.000113,2.6571e-05,1.567e-05,0.00030269,0.00017834,0.00016173,5.3828e-05,4.9461e-05
7.7675e-05,0.00015833,0.00037388,0.00049529,0.00020735,0.00013828,7.4048e-05,3.7631e-05,0.0003862,4.3971e-05,0.0002712,0.00023047,0.00043145,0.00011763,0.0001939,6.1217e-05,0.00031102,3.3173e-05,0.00045289,0.000152,0.00011433,0.00015224,3.0092e-05,0.00042735,0.00014393,8.3201e-05,9.0667e-05,0.00025434,0.00024633,0.00021025,0.00042392,0.00027062,0.00021353,0.00021587,7.9619e-05,0.00035803,0.00015708,0.00034168,0.00079828,0.00021176,0.00018084,0.00025765,0.00029446,0.00029113,0.00010879,-7.9507e-06,-1.403e-05,0.00021016,0.00037561,0.00049551,0.00015989,0.00013713,0.0004823,0.00017845,0.00018817,0.00011758,0.00014186,0.00052965,0.00029827,0.00043548,0.00014955,0.00014011,8.4486e-05,0.00026915,0.00026853,0.00021417,1.3794e-05,0.00013479,0.00015991,0.00017972,5.8539e-05,6.2334e-05,3.1672e-05,0.00037627,1.4588e-05,0.00019111,0.00041035,4.5388e-06,0.00015102,1.3331e-05,0.00062575,8.2985e-05,0.00032298,0.00028763,0.00024989
0.000138,0.00031991,0.00049529,0.00099722,0.00028555,0.00036126,6.485e-05,-2.3255e-05,0.00074819,5.2812e-05,0.00040028,0.0003475,0.00076351,0.00021256,0.0002716,0.00013863,0.00048965,0.00010813,0.00072465,0.00022863,0.00017317,0.00020385,-7.2527e-06,0.00063638,0.00016658,7.7031e-05,0.00011173,0.00040992,0.0003706,0.00037077,0.00074861,0.00054911,0.00044153,0.0003108,9.4611e-05,0.00060956,0.00018587,0.00048409,0.0014054,0.0003631,0.00033335,0.00040925,0.0004237,0.00039534,0.00022588,-3.8765e-05,2.4723e-06,0.00032297,0.00056158,0.00085947,0.00016389,0.00028658,0.00079841,0.00019406,0.0002138,0.00014334,0.00022397,0.00093405,0.00051529,0.00078624,0.00029366,0.00026863,0.00012634,0.00045846,0.00046404,0.00034496,-0.00013138,0.00017048,0.00025797,0.00020188,4.1351e-05,0.00017841,5.5958e-05,0.00063438,3.5784e-05,0.00035182,0.00071508,6.6472e-06,0.00014,3.7841e-05,0.0011017,0.00011513,0.00059466,0.00040271,0.00029657
4.7879e-05,8.4792e-05,0.00020735,0.00028555,0.00017948,0.00012561,9.2343e-05,5.4518e-05,0.00026252,3.8971e-05,0.00018611,0.00017096,0.00028163,4.9662e-05,0.00017276,-7.2783e-06,0.00021009,8.5911e-06,0.00029785,9.8885e-05,0.00010289,8.3539e-05,3.4077e-06,0.00023599,8.6704e-05,7.873e-05,8.4569e-05,0.00017862,0.0001735,0.00016007,0.00022186,0.00015193,0.00015127,0.00010382,6.3221e-05,0.00023694,8.2804e-05,0.00020333,0.00047333,0.00015071,0.00012142,0.00013214,8.491e-05,0.00016311,0.00010477,-3.8985e-06,3.4592e-06,0.00012588,0.00024188,0.00031257,0.00010032,7.8675e-05,0.00020569,0.00018241,0.00019511,9.8438e-05,7.3287e-05,0.00030899,0.00019404,0.00028719,5.5963e-05,8.4657e-05,2.5364e-06,0.00015699,0.0001547,0.00016039,1.373e-05,9.3117e-05,0.00012904,8.5117e-05,5.093e-05,4.6746e-05,3.6404e-05,0.00018724,2.2571e-05,9.0486e-05,0.00020455,-1.1179e-05,0.00011339,2.7704e-05,0.00037662,3.6197e-05,0.00018116,0.00017951,0.00014241
3.0616e-05,6.6572e-05,0.00013828,0.00036126,0.00012561,0.00035607,2.6404e-05,-3.752e-05,0.00028586,2.8154e-05,0.00014287,0.00017895,0.00028999,-3.1448e-05,7.6132e-05,8.6767e-06,0.00022368,-2.8948e-06,0.00021058,4.0187e-05,6.8735e-05,5.3131e-05,-3.7542e-05,0.00032165,7.2169e-05,6.8124e-06,4.9968e-05,0.00017314,0.00022246,0.00013352,0.00032442,0.00029549,0.00023635,0.00018348,1.5156e-05,0.00028086,5.7185e-06,0.00012844,0.00050447,0.00021939,0.00015199,0.00022065,8.4537e-05,8.6607e-05,0.00015278,-8.5601e-06,-3.5088e-05,0.00014923,0.00028748,0.00047008,8.0731e-05,5.8007e-05,0.00019595,7.0806e-05,5.5337e-05,7.4813e-05,5.1782e-05,0.00031092,0.00019387,0.00028885,0.00012622,0.0001472,9.9625e-05,0.00016051,0.00016556,0.00017415,-3.7543e-05,9.9152e-05,0.00020668,3.8931e-05,-1.6286e-05,7.1075e-05,-4.769e-06,0.00017984,6.0081e-05,0.00012977,0.0001077,-4.3832e-05,7.4104e-05,2.7624e-05,0.00031755,-7.1147e-06,0.0002924,0.00013039,5.8083e-05
2.4947e-05,3.2676e-05,7.4048e-05,6.485e-05,9.2343e-05,2.6404e-05,0.00011625,4.7043e-05,0.00010437,3.0155e-05,6.3982e-05,7.4302e-05,9.6886e-05,3.4245e-05,0.00013059,-4.9083e-06,6.8967e-05,-3.6914e-06,0.00012632,4.009e-05,5.9321e-05,3.358e-05,-1.0238e-05,7.096e-05,1.8742e-05,3.6376e-05,7.0067e-05,6.7393e-05,8.5436e-05,7.0264e-05,2.1833e-05,-5.5534e-06,8.3354e-06,7.9684e-06,4.9216e-05,4.999e-05,4.2575e-05,4.8602e-05,0.00011117,5.422e-05,4.3776e-05,7.2273e-05,-7.9549e-05,5.2529e-05,5.7326e-05,1.1184e-05,-7.2885e-06,4.0794e-05,6.3224e-05,8.5129e-05,1.9277e-05,8.8887e-06,-6.6675e-05,0.00011457,0.00012739,5.3247e-05,3.8883e-05,8.0537e-05,4.9397e-05,3.6193e-05,-1.5203e-06,1.8014e-05,-2.2179e-05,8.1407e-05,7.8429e-05,6.1584e-05,5.2868e-05,2.7824e-05,6.255e-05,2.0486e-05,6.2011e-05,-1.2418e-05,4.5598e-05,5.9907e-05,2.8847e-05,4.5113e-05,5.6678e-05,4.9004e-06,6.1652e-05,1.593e-05,8.3189e-05,5.4422e-05,3.8251e-05,8.7872e-05,8.6407e-05
-9.5972e-06,6.2885e-06,3.7631e-05,-2.3255e-05,5.4518e-05,-3.752e-05,4.7043e-05,0.00015831,-2.4328e-05,8.5809e-06,5.2118e-05,4.8746e-05,2.8492e-05,-1.0286e-05,5.9207e-05,-8.0326e-05,1.3995e-06,-3.176e-05,5.5262e-05,1.9825e-05,1.4618e-05,-7.1856e-06,-2.5135e-06,2.8864e-05,4.5995e-05,3.415e-05,3.2008e-05,3.438e-05,4.0791e-05,-2.9918e-05,8.576e-06,-5.7375e-05,-4.2904e-05,-4.2723e-05,1.5998e-05,1.1326e-05,1.1123e-05,6.9372e-05,4.2355e-06,-2.826e-05,-2.5133e-06,-6.2001e-05,-4.8201e-05,6.8627e-05,1.2469e-05,2.0417e-05,3.4276e-06,3.4363e-06,-7.2458e-06,4.3279e-05,0.0001012,-1.5479e-06,1.7211e-05,6.6299e-05,6.1513e-05,7.3137e-05,-5.063e-05,-7.3111e-06,9.0292e-06,6.9286e-07,9.2461e-06,-2.0298e-05,6.6806e-05,-3.252e-06,-7.3379e-06,-7.7484e-06,4.4164e-05,3.2036e-05,-3.1704e-05,5.9016e-05,5.3199e-06,-3.4245e-05,1.8609e-05,-2.4868e-05,-6.8771e-06,-2.2942e-05,-3.8486e-06,-1.5333e-05,-6.1133e-06,1.0361e-05,1.7937e-05,2.7603e-05,-0.00010055,3.5208e-05,-1.2083e-05
8.5688e-05,0.00020089,0.0003862,0.00074819,0.00026252,0.00028586,0.00010437,-2.4328e-05,0.0008747,4.4139e-05,0.00030392,0.00035876,0.00066683,0.00016879,0.00020215,4.2395e-05,0.00043014,3.2437e-05,0.0007279,0.00014759,0.00021184,0.00016016,-6.4031e-05,0.00061923,0.00019481,0.00012541,0.00010518,0.00039899,0.0002997,0.0004073,0.0005903,0.00046388,0.00047611,0.00028107,0.00011734,0.00055651,0.00014899,0.00042285,0.0012012,0.00033231,0.00039468,0.00041376,0.00060957,0.0003563,0.000216,-4.7716e-05,-2.6959e-05,0.00034255,0.00049106,0.00069841,3.927e-05,0.00023623,0.00077392,0.0001644,0.00019858,4.7911e-05,0.00019732,0.00083238,0.00046109,0.00057496,0.00023029,0.00017589,-3.3835e-05,0.00041353,0.00041149,0.00028587,-2.9628e-05,7.5975e-05,0.00026483,0.00011586,3.3056e-05,0.00016358,3.4886e-05,0.00050488,1.2287e-05,0.00027627,0.00056208,-6.6509e-05,0.00014547,-1.0317e-05,0.00096406,7.2153e-05,0.00049704,0.00042335,0.00032169
3.9532e-06,-3.0208e-05,4.3971e-05,5.2812e-05,3.8971e-05,2.8154e-05,3.0155e-05,8.5809e-06,4.4139e-05,5.1533e-05,4.1721e-05,5.7491e-05,6.5913e-05,1.4293e-05,5.2542e-05,-1.5418e-07,4.8819e-05,-1.2245e-05,5.2979e-05,2.2204e-05,2.5125e-05,2.7972e-05,-1.3832e-06,7.4803e-05,2.0089e-05,3.3664e-05,1.5852e-05,6.362e-05,7.3702e-05,1.7395e-05,3.4371e-05,9.7362e-06,2.4086e-05,1.9861e-05,2.9348e-05,5.8077e-05,-3.1461e-06,4.17e-05,0.00011291,6.3009e-05,3.8187e-05,3.2455e-05,-3.7772e-05,6.3269e-05,1.3131e-05,-1.1414e-05,-1.181e-05,2.1936e-05,5.2349e-05,7.9205e-05,1.2107e-05,9.5253e-06,-4.0739e-05,3.7529e-05,4.2658e-05,1.1421e-05,6.7339e-06,6.6384e-05,4.9971e-05,6.3235e-05,2.1532e-07,2.9767e-05,-1.6952e-05,5.7855e-05,5.6617e-05,2.9077e-05,-2.4871e-06,2.4462e-05,2.3295e-05,3.0009e-05,-1.0659e-05,2.5226e-05,2.3189e-05,4.3061e-05,2.3936e-05,5.8724e-05,5.7674e-05,-1.8527e-05,7.5719e-06,1.0587e-05,6.9849e-05,-3.4308e-05,5.7165e-05,6.4399e-05,5.7121e-05
